novelle07_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle07_14_pirandello_f000123|di cui per tanti giorni avevano ammirato, razzolando per il vicolo, il maschio canto sonoro.|di cui per tanti giorni avevano ammirato, razzolando per il vicolo, il maschio canto sonoro.
novelle07_14_pirandello_f000124|La pollastrotta scappò di sotto le zampe del re, strillando non so che miracoli e spaventi|La pollastrotta scappò di sotto le zampe del re, strillando non so che miracoli e spaventi
novelle07_14_pirandello_f000125|e allora la stupefazione fino a quel punto immobile delle altre galline diventò rimescolío di commossa ammirazione|e allora la stupefazione fino a quel punto immobile delle altre galline diventò rimescolío di commossa ammirazione
novelle07_14_pirandello_f000126|e furono inchini e ossequii e riverenze e un coro confuso di complimenti e di congratulazioni|e furono inchini e ossequii e riverenze e un coro confuso di complimenti e di congratulazioni
novelle07_14_pirandello_f000127|che egli accolse con altera dignità, come dovuto omaggio, col collo eretto e squassando la cresta merlata e i bargiglioni.|che egli accolse con altera dignità, come dovuto omaggio, col collo eretto e squassando la cresta merlata e i bargiglioni.
novelle07_14_pirandello_f000128|Ma in quel punto si levò dal vicolo il canto rauco, stento|Ma in quel punto si levò dal vicolo il canto rauco, stento
novelle07_14_pirandello_f000129|strozzato dall’ira del piccolo vecchio gallo nero spennacchiato della Mangiamariti|strozzato dallira del piccolo vecchio gallo nero spennacchiato della Mangiamariti
novelle07_14_pirandello_f000130|a cui quella pollastrotta prima e poi quelle altre galline erano sfuggite di furto per la buca del cortiletto.|a cui quella pollastrotta prima e poi quelle altre galline erano sfuggite di furto per la buca del cortiletto.
novelle07_14_pirandello_f000131|A questo grido di rabbia e di minaccia tacquero quasi smarrite, sgomente, le fuggitive;|A questo grido di rabbia e di minaccia tacquero quasi smarrite, sgomente, le fuggitive;
novelle07_14_pirandello_f000132|ma subito a rassicurarle, il giovine re si avanzò verso la buca|ma subito a rassicurarle, il giovine re si avanzò verso la buca
novelle07_14_pirandello_f000133|vi s’impostò fieramente davanti, levò la zampa e rispose con un grido di sfida.|vi simpostò fieramente davanti, levò la zampa e rispose con un grido di sfida.
novelle07_14_pirandello_f000134|Le galline, in attesa di chi sa quale terribile avvenimento, s’erano ritratte, ristrette all’altro angolo del cortiletto e|Le galline, in attesa di chi sa quale terribile avvenimento, serano ritratte, ristrette allaltro angolo del cortiletto e
novelle07_14_pirandello_f000135|pigolando sommessamente, si confidavano la paura e forse il pentimento per la curiosità che le aveva attirate là dentro.|pigolando sommessamente, si confidavano la paura e forse il pentimento per la curiosità che le aveva attirate là dentro.
novelle07_14_pirandello_f000136|Fu un momento d’angosciosa aspettazione.|Fu un momento dangosciosa aspettazione.
novelle07_14_pirandello_f000137|Davanti alla buca il gallo lanciò con maggior fierezza una nuova sfida, e attese. Nessuno rispose dal vicolo;|Davanti alla buca il gallo lanciò con maggior fierezza una nuova sfida, e attese. Nessuno rispose dal vicolo;
novelle07_14_pirandello_f000138|ma alte grida rissose si levarono invece nella soprastante cucina della casa|ma alte grida rissose si levarono invece nella soprastante cucina della casa
novelle07_14_pirandello_f000139|che turbarono e sconcertarono alquanto il giovine re e misero lo scompiglio tra le galline.|che turbarono e sconcertarono alquanto il giovine re e misero lo scompiglio tra le galline.
novelle07_14_pirandello_f000140|Corri di qua, scappa di là, nello spavento non trovavano più la buca per sguizzare e battersela;|Corri di qua, scappa di là, nello spavento non trovavano più la buca per sguizzare e battersela;
novelle07_14_pirandello_f000141|alla fine, una la imbroccò, e via le altre dietro.|alla fine, una la imbroccò, e via le altre dietro.
novelle07_14_pirandello_f000142|Quando la Mangiamariti e donna Tuzza Michis, vociando sempre più forte, scesero giú nel cortiletto|Quando la Mangiamariti e donna Tuzza Michis, vociando sempre più forte, scesero giú nel cortiletto
novelle07_14_pirandello_f000143|erano scappate tutte, tranne una: la pollastrotta picchiettata bianca e nera. — Dove sono? dove sono?|erano scappate tutte, tranne una: la pollastrotta picchiettata bianca e nera. - Dove sono? dove sono?
novelle07_14_pirandello_f000144|— gridò la Michis con le mani rovesciate sui fianchi.|- gridò la Michis con le mani rovesciate sui fianchi.
novelle07_14_pirandello_f000145|— Eccole là! — gridò l’altra, precipitandosi addosso alla pollastrotta.|- Eccole là! - gridò laltra, precipitandosi addosso alla pollastrotta.
novelle07_14_pirandello_f000146|— Uh quante! Una per miracolo! E di dove è entrata? — Ah, non lo sapete?|- Uh quante! Una per miracolo! E di dove è entrata? - Ah, non lo sapete?
novelle07_14_pirandello_f000147|Ma guarda, che innocentina! Qua, qua, mozzica il ditino! E questo? questo che cos’è? — Ah, il mattone? E chi l’ha levato?|Ma guarda, che innocentina! Qua, qua, mozzica il ditino! E questo? questo che cosè? - Ah, il mattone? E chi lha levato?
novelle07_14_pirandello_f000148|— Io, l’ho levato io! io! Per farvi mangiare il becchime dalle mie galline! Non voi per rubarmi le uova… — Io, le vostre uova?|- Io, lho levato io! io! Per farvi mangiare il becchime dalle mie galline! Non voi per rubarmi le uova - Io, le vostre uova?
novelle07_14_pirandello_f000149|Ma le schifo, io, le vostre uova, lo sapete! Le schifo! — Ah, le schifate?|Ma le schifo, io, le vostre uova, lo sapete! Le schifo! - Ah, le schifate?
novelle07_14_pirandello_f000150|Veleno debbono farvi nello stomaco, veleno, tutte quelle che mi avete rubate.|Veleno debbono farvi nello stomaco, veleno, tutte quelle che mi avete rubate.
novelle07_14_pirandello_f000151|Qua, qua! questo mattone deve stare qua! cosí deve stare! qua! Se no|Qua, qua! questo mattone deve stare qua! cosí deve stare! qua! Se no
novelle07_14_pirandello_f000152|vi turo di fuori la buca, e vi faccio veder io come si fa! Era una pena per il gallo|vi turo di fuori la buca, e vi faccio veder io come si fa! Era una pena per il gallo
novelle07_14_pirandello_f000153|che stava spaventato ad assistere alla scena, veder quella pollastrotta a capo in giú nel pugno della padrona furente.|che stava spaventato ad assistere alla scena, veder quella pollastrotta a capo in giú nel pugno della padrona furente.
novelle07_14_pirandello_f000154|Ah certo non sarebbe più ritornata, povera cara piccina|Ah certo non sarebbe più ritornata, povera cara piccina
novelle07_14_pirandello_f000155|dopo una tal lezione! Né essa né le altre certo si sarebbero più arrischiate a introdursi per quella buca.|dopo una tal lezione! Né essa né le altre certo si sarebbero più arrischiate a introdursi per quella buca.
novelle07_14_pirandello_f000156|Se avesse potuto lui, invece, scappar via di lí e andarle a trovare! Si propose di provarcisi;|Se avesse potuto lui, invece, scappar via di lí e andarle a trovare! Si propose di provarcisi;
novelle07_14_pirandello_f000157|e, quando fu la sera, cheto e chinato, s’accostò all’angolo ove era il mattone e|e, quando fu la sera, cheto e chinato, saccostò allangolo ove era il mattone e
novelle07_14_pirandello_f000158|guardando cauto e timoroso la finestra, tirò all’indietro una prima zampata per rimuoverlo.|guardando cauto e timoroso la finestra, tirò allindietro una prima zampata per rimuoverlo.
novelle07_14_pirandello_f000159|Ma quella terribile vicina aveva zaffato ben bene la buca, affondando il mattone nella terra umida;|Ma quella terribile vicina aveva zaffato ben bene la buca, affondando il mattone nella terra umida;
novelle07_14_pirandello_f000160|e premendovi con le dita all’orlo il terriccio.|e premendovi con le dita allorlo il terriccio.
novelle07_14_pirandello_f000161|Bisognava prima liberar di questo il mattone.|Bisognava prima liberar di questo il mattone.
novelle07_14_pirandello_f000162|A furia di razzolare vi riuscí, e alla fine il mattone fu rimosso. E ora?|A furia di razzolare vi riuscí, e alla fine il mattone fu rimosso. E ora?
novelle07_14_pirandello_f000163|Si chinò a spiare attraverso la buca.|Si chinò a spiare attraverso la buca.
novelle07_14_pirandello_f000164|Dal vicolo scosceso veniva a mala pena il barlume del lampione.|Dal vicolo scosceso veniva a mala pena il barlume del lampione.
novelle07_14_pirandello_f000165|Ma a un tratto come un’ombra densa venne a otturar quel barlume|Ma a un tratto come unombra densa venne a otturar quel barlume
novelle07_14_pirandello_f000166|e in cambio nel nero della buca fulsero due tondi occhi verdi immobili.|e in cambio nel nero della buca fulsero due tondi occhi verdi immobili.
novelle07_14_pirandello_f000167|Il gallo a tal vista si ritrasse impaurito, ma si trovò addosso una nera furia unghiuta; gridò;|Il gallo a tal vista si ritrasse impaurito, ma si trovò addosso una nera furia unghiuta; gridò;
novelle07_14_pirandello_f000168|per fortuna, la padrona, che pareva stesse di guardia, non tardò a spalancar con fracasso la finestra della cucina|per fortuna, la padrona, che pareva stesse di guardia, non tardò a spalancar con fracasso la finestra della cucina
novelle07_14_pirandello_f000169|e allora quella furia scappò via arrampicandosi al muro del cortiletto.|e allora quella furia scappò via arrampicandosi al muro del cortiletto.
novelle07_14_pirandello_f000170|Nessuno poté levar dal capo alla Michis, quando poco dopo scese col lume|Nessuno poté levar dal capo alla Michis, quando poco dopo scese col lume
novelle07_14_pirandello_f000171|che la Mangiamariti avesse lei col manico della scopa abbattuto il mattone|che la Mangiamariti avesse lei col manico della scopa abbattuto il mattone
novelle07_14_pirandello_f000172|e poi introdotto nella buca quel gatto per fargli uccidere il gallo.|e poi introdotto nella buca quel gatto per fargli uccidere il gallo.
novelle07_14_pirandello_f000173|Fu lí lí per levar le grida e svegliare tutto il vicinato perché corresse a vedere|Fu lí lí per levar le grida e svegliare tutto il vicinato perché corresse a vedere
novelle07_14_pirandello_f000174|e a toccar con mano il tradimento e l’infamità di quella megera;|e a toccar con mano il tradimento e linfamità di quella megera;
novelle07_14_pirandello_f000175|ma poi pensò che alcuni mesi addietro ella aveva negato a colei, allora incinta,|ma poi pensò che alcuni mesi addietro ella aveva negato a colei, allora incinta,
novelle07_14_pirandello_f000176|il bocconcino d’assaggio d’una pietanza saporita|il bocconcino dassaggio duna pietanza saporita
novelle07_14_pirandello_f000177|di cui al solito s’era diffuso l’odore per tutto il vicolo, e che colei, a detta di tutti|di cui al solito sera diffuso lodore per tutto il vicolo, e che colei, a detta di tutti
novelle07_14_pirandello_f000178|per quella voglia insoddisfatta, aveva abortito e per poco non era morta.|per quella voglia insoddisfatta, aveva abortito e per poco non era morta.
novelle07_14_pirandello_f000179|Meglio, dunque, abbozzare e far le viste di non essersi accorta di nulla.|Meglio, dunque, abbozzare e far le viste di non essersi accorta di nulla.
novelle07_14_pirandello_f000180|Si chinò, rizzaffò la buca per quella sera;|Si chinò, rizzaffò la buca per quella sera;
novelle07_14_pirandello_f000181|ma, ormai convinta che il gallo lí non era più sicuro|ma, ormai convinta che il gallo lí non era più sicuro
novelle07_14_pirandello_f000182|e che colei per bizza in qualche modo glielo avrebbe fatto morire, decise di tirargli il collo la mattina seguente.|e che colei per bizza in qualche modo glielo avrebbe fatto morire, decise di tirargli il collo la mattina seguente.
novelle07_14_pirandello_f000183|Lo prese, lo tastò (al gallo parve una carezza);|Lo prese, lo tastò al gallo parve una carezza;
novelle07_14_pirandello_f000184|poi, tanto per porre un altro riparo, lo buttò nell’anditino bujo, per cui si scendeva al cortiletto|poi, tanto per porre un altro riparo, lo buttò nellanditino bujo, per cui si scendeva al cortiletto
novelle07_14_pirandello_f000185|e chiuse la porticina, che si reggeva appena sui gangheri, cosí imporrita che, a grattarla un po’, cascava in polvere.|e chiuse la porticina, che si reggeva appena sui gangheri, cosí imporrita che, a grattarla un po, cascava in polvere.
novelle07_14_pirandello_f000186|Nella nuova carcere il gallo si vide perduto.|Nella nuova carcere il gallo si vide perduto.
novelle07_14_pirandello_f000187|A poco a poco la frigida tenebra intanfata di muffa cominciò ad allargarsi appena appena in un punto, come per un’aria d’alba lontana.|A poco a poco la frigida tenebra intanfata di muffa cominciò ad allargarsi appena appena in un punto, come per unaria dalba lontana.
novelle07_14_pirandello_f000188|E allora esso s’appressò a quel punto, che vaneggiava nel lume, e sporse il capo.|E allora esso sappressò a quel punto, che vaneggiava nel lume, e sporse il capo.
novelle07_14_pirandello_f000189|S’accorse di sporgerlo fuori della porticina.|Saccorse di sporgerlo fuori della porticina.
novelle07_14_pirandello_f000190|C’era dunque una buca in quella porticina: la buca del gatto.|Cera dunque una buca in quella porticina: la buca del gatto.
novelle07_14_pirandello_f000191|Una là, nel cortiletto, un’altra qua. Bisognava ora superarne due.|Una là, nel cortiletto, unaltra qua. Bisognava ora superarne due.
novelle07_14_pirandello_f000192|E si mise a dar di becco a questa, per allargarla.|E si mise a dar di becco a questa, per allargarla.
novelle07_14_pirandello_f000193|Lavorò tutta la notte fino all’alba.|Lavorò tutta la notte fino allalba.
novelle07_14_pirandello_f000194|All’alba, avvilito, disperato, quantunque il lavoro della notte non fosse stato al tutto invano|Allalba, avvilito, disperato, quantunque il lavoro della notte non fosse stato al tutto invano
novelle07_14_pirandello_f000195|gridò ajuto con tutte le forze che gli restavano.|gridò ajuto con tutte le forze che gli restavano.
novelle07_14_pirandello_f000196|Era forse balenata nel sonno alle gallinelle del vicolo|Era forse balenata nel sonno alle gallinelle del vicolo
novelle07_14_pirandello_f000197|già tutte innamorate del giovine re prigioniero, la sentenza di morte proferita dalla Michis?|già tutte innamorate del giovine re prigioniero, la sentenza di morte proferita dalla Michis?
novelle07_14_pirandello_f000198|il fatto è che, com’esse intesero da più lontano il suo grido|il fatto è che, comesse intesero da più lontano il suo grido
novelle07_14_pirandello_f000199|a una a una sgusciarono dall’uscio della catapecchia della Mangiamariti lasciato socchiuso dal padrone nel partirsene per la campagna|a una a una sgusciarono dalluscio della catapecchia della Mangiamariti lasciato socchiuso dal padrone nel partirsene per la campagna
novelle07_14_pirandello_f000200|e con in testa la pollastrotta picchiettata bianca e nera, abbattuto di furia il mattone, s’introdussero nel cortiletto. Dov’era il gallo?|e con in testa la pollastrotta picchiettata bianca e nera, abbattuto di furia il mattone, sintrodussero nel cortiletto. Dovera il gallo?
novelle07_14_pirandello_f000201|Oh Dio, eccolo là! tentava di scappare da quell’altra buca della porticina, e non poteva.|Oh Dio, eccolo là! tentava di scappare da quellaltra buca della porticina, e non poteva.
novelle07_14_pirandello_f000202|Tutte in fretta gli corsero in ajuto.|Tutte in fretta gli corsero in ajuto.
novelle07_14_pirandello_f000203|Ma sopravvenne, furibondo di gelosia, il piccolo vecchio gallo nero, spennacchiato|Ma sopravvenne, furibondo di gelosia, il piccolo vecchio gallo nero, spennacchiato
novelle07_14_pirandello_f000204|si cacciò in mezzo a loro e, cieco d’odio e di rabbia, saltando con le penne ingrossate|si cacciò in mezzo a loro e, cieco dodio e di rabbia, saltando con le penne ingrossate
novelle07_14_pirandello_f000205|quasi andassero per l’aria certi moscerini di luce ch’egli volesse ghermire a volo|quasi andassero per laria certi moscerini di luce chegli volesse ghermire a volo
novelle07_14_pirandello_f000206|s’avventò attraverso la buca della porticina contro al rivale.|savventò attraverso la buca della porticina contro al rivale.
novelle07_14_pirandello_f000207|Nessuno assistette al feroce duello, là nell’andito bujo.|Nessuno assistette al feroce duello, là nellandito bujo.
novelle07_14_pirandello_f000208|Nessuna delle galline, neanche l’ardita pollastrotta s’arrischiò a entrare, tutte anzi presero a schiamazzare come indiavolate.|Nessuna delle galline, neanche lardita pollastrotta sarrischiò a entrare, tutte anzi presero a schiamazzare come indiavolate.
novelle07_14_pirandello_f000209|Si svegliò la Michis, si svegliò la Mangiamariti, si svegliò tutto il vicinato.|Si svegliò la Michis, si svegliò la Mangiamariti, si svegliò tutto il vicinato.
novelle07_14_pirandello_f000210|Ma, quando accorsero, il duello era già finito: il piccolo vecchio gallo nero giaceva a terra morto|Ma, quando accorsero, il duello era già finito: il piccolo vecchio gallo nero giaceva a terra morto
novelle07_14_pirandello_f000211|con un occhio strappato e la testa sanguinante.|con un occhio strappato e la testa sanguinante.
novelle07_14_pirandello_f000212|La Mangiamariti lo raccolse e cominciò a piangerlo come un figliuolo|La Mangiamariti lo raccolse e cominciò a piangerlo come un figliuolo
novelle07_14_pirandello_f000213|mentre la Michis innanzi a tutte le vicine protestava che lei non c’entrava per nulla|mentre la Michis innanzi a tutte le vicine protestava che lei non centrava per nulla
novelle07_14_pirandello_f000214|che anzi, la sera avanti, per levare ogni questione, aveva rinchiuso il gallo in quell’anditino;|che anzi, la sera avanti, per levare ogni questione, aveva rinchiuso il gallo in quellanditino;
novelle07_14_pirandello_f000215|tanto vero che la porticina ne era ancora serrata.|tanto vero che la porticina ne era ancora serrata.
novelle07_14_pirandello_f000216|La lite tra le due donne s’accese più feroce del duello tra i due galli.|La lite tra le due donne saccese più feroce del duello tra i due galli.
novelle07_14_pirandello_f000217|Ora la Mangiamariti, in cambio del gallo ucciso, reclamava il gallo della Michis.|Ora la Mangiamariti, in cambio del gallo ucciso, reclamava il gallo della Michis.
novelle07_14_pirandello_f000218|— E che me ne faccio? — gridava questa.|- E che me ne faccio? - gridava questa.
novelle07_14_pirandello_f000219|— Ve lo mangiate! — rimbeccava la Mangiamariti.|- Ve lo mangiate! - rimbeccava la Mangiamariti.
novelle07_14_pirandello_f000220|— Non avevate forse comperato l’altro per mangiarvelo?|- Non avevate forse comperato laltro per mangiarvelo?
novelle07_14_pirandello_f000221|Mangiatevi questo e vi faccia veleno! Assalita, sopraffatta dalle vicine, donna Tuzza Michis alla fine dovette cedere.|Mangiatevi questo e vi faccia veleno! Assalita, sopraffatta dalle vicine, donna Tuzza Michis alla fine dovette cedere.
novelle07_14_pirandello_f000222|E cosí, tra il plauso giocondo delle comari del vicinato, sorgendo il sole, con la scorta delle gallinelle liberatrici|E cosí, tra il plauso giocondo delle comari del vicinato, sorgendo il sole, con la scorta delle gallinelle liberatrici
novelle07_14_pirandello_f000223|tutte festanti, in testa la pollastrotta bianca e nera, il giovine re liberato uscí dalla casa della Michis in trionfo.|tutte festanti, in testa la pollastrotta bianca e nera, il giovine re liberato uscí dalla casa della Michis in trionfo.
novelle07_15_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle07_15_pirandello_f000002|I DUE COMPARI|I DUE COMPARI
novelle07_15_pirandello_f000003|Motivo di maraviglia, e anche d’invidia in tutte le contrade attorno|Motivo di maraviglia, e anche dinvidia in tutte le contrade attorno
novelle07_15_pirandello_f000004|era il caso di Giglione e Butticè, socii da undici anni nell’affitto della vecchia masseria della Gasena.|era il caso di Giglione e Butticè, socii da undici anni nellaffitto della vecchia masseria della Gasena.
novelle07_15_pirandello_f000005|Non era mai avvenuto che padre e figlio, o due fratelli|Non era mai avvenuto che padre e figlio, o due fratelli
novelle07_15_pirandello_f000006|durassero a lungo socii nell’affitto d’una terra: figurarsi poi due estranei! Eppure|durassero a lungo socii nellaffitto duna terra: figurarsi poi due estranei! Eppure
novelle07_15_pirandello_f000007|tra quei due, in undici anni di società, non era mai sorto il minimo contrasto, né d’interessi né d’altro.|tra quei due, in undici anni di società, non era mai sorto il minimo contrasto, né dinteressi né daltro.
novelle07_15_pirandello_f000008|Le loro famiglie erano cresciute accanto, nel cortile della masseria, in due ampie stanze a terreno dove|Le loro famiglie erano cresciute accanto, nel cortile della masseria, in due ampie stanze a terreno dove
novelle07_15_pirandello_f000009|al tempo degli antichi massari, si rammontavano i raccolti abbondanti della terra.|al tempo degli antichi massari, si rammontavano i raccolti abbondanti della terra.
novelle07_15_pirandello_f000010|Quelle due stanze non avevano finestre sulla facciata e prendevano luce soltanto dalla porta sul cortile, ch’era vasto e acciottolato|Quelle due stanze non avevano finestre sulla facciata e prendevano luce soltanto dalla porta sul cortile, chera vasto e acciottolato
novelle07_15_pirandello_f000011|con la cisterna in mezzo, e cinto tutt’intorno da un muro alto, armato da un’irta e fitta cresta di pezzi di vetro, sfavillanti al sole.|con la cisterna in mezzo, e cinto tuttintorno da un muro alto, armato da unirta e fitta cresta di pezzi di vetro, sfavillanti al sole.
novelle07_15_pirandello_f000012|La bianchezza accecante della calce faceva sembrar quasi nero l’azzurro intenso e ardente del rettangolo di cielo su quel cortile.|La bianchezza accecante della calce faceva sembrar quasi nero lazzurro intenso e ardente del rettangolo di cielo su quel cortile.
novelle07_15_pirandello_f000013|Vi si respirava ancora, con le tante galline che lo popolavano, e i polli d’india|Vi si respirava ancora, con le tante galline che lo popolavano, e i polli dindia
novelle07_15_pirandello_f000014|i capponi, i porcellini, l’aria dell’antica e ricca masseria|i capponi, i porcellini, laria dellantica e ricca masseria
novelle07_15_pirandello_f000015|quantunque giú in fondo fosse vuoto da tempo il chiuso delle pecore, e sotto la tettoja|quantunque giú in fondo fosse vuoto da tempo il chiuso delle pecore, e sotto la tettoja
novelle07_15_pirandello_f000016|dopo il forno, invece delle vacche ci fossero soltanto due mule e un asinello.|dopo il forno, invece delle vacche ci fossero soltanto due mule e un asinello.
novelle07_15_pirandello_f000017|Vaporavano tutt’intorno dalle terre assolate vecchi odori, di tante cose sparse e seccate da anni all’aperto|Vaporavano tuttintorno dalle terre assolate vecchi odori, di tante cose sparse e seccate da anni allaperto
novelle07_15_pirandello_f000018|e qua si mescolavano coi tepori grassi del letame, col tanfo secco delle granaglie|e qua si mescolavano coi tepori grassi del letame, col tanfo secco delle granaglie
novelle07_15_pirandello_f000019|con quello acre della paglia bruciata e bagnata del forno.|con quello acre della paglia bruciata e bagnata del forno.
novelle07_15_pirandello_f000020|Com’ebbre, in quell’onda stagnante di odori misti, ronzavano senza fine le mosche;|Comebbre, in quellonda stagnante di odori misti, ronzavano senza fine le mosche;
novelle07_15_pirandello_f000021|e da lontane aje, nel silenzio dei piani, giungeva il canto di qualche gallo, a cui rispondevano|e da lontane aje, nel silenzio dei piani, giungeva il canto di qualche gallo, a cui rispondevano
novelle07_15_pirandello_f000022|prima l’uno e poi l’altro, o talvolta insieme, con due diverse voci, i galli del cortile.|prima luno e poi laltro, o talvolta insieme, con due diverse voci, i galli del cortile.
novelle07_15_pirandello_f000023|E quel ronzío e questo canto dei galli e il frusciare degli alberi non rompevano, anzi rendevano più attonito lo stupore della natura|E quel ronzío e questo canto dei galli e il frusciare degli alberi non rompevano, anzi rendevano più attonito lo stupore della natura
novelle07_15_pirandello_f000024|non turbato mai da vicende che non fossero le solite, lentissime e sicure|non turbato mai da vicende che non fossero le solite, lentissime e sicure
novelle07_15_pirandello_f000025|su le quali gli uomini, le opere e i buoi regolavano la loro andatura.|su le quali gli uomini, le opere e i buoi regolavano la loro andatura.
novelle07_15_pirandello_f000026|Costantemente, per undici annate, la terra aveva risposto alle dure fatiche dei due socii.|Costantemente, per undici annate, la terra aveva risposto alle dure fatiche dei due socii.
novelle07_15_pirandello_f000027|E anche le mogli pareva avessero gareggiato di fecondità con la terra.|E anche le mogli pareva avessero gareggiato di fecondità con la terra.
novelle07_15_pirandello_f000028|Desiderio degli uomini era aver figliuoli, e averli maschi, per i lavori della campagna.|Desiderio degli uomini era aver figliuoli, e averli maschi, per i lavori della campagna.
novelle07_15_pirandello_f000029|E cinque ne aveva dati l’una e cinque l’altra, ajutandosi tra loro ogni volta, nei parti, amorosamente|E cinque ne aveva dati luna e cinque laltra, ajutandosi tra loro ogni volta, nei parti, amorosamente
novelle07_15_pirandello_f000030|senza dare né un pensiero né un fastidio ai mariti che non avevano tempo da perdere in queste cose.|senza dare né un pensiero né un fastidio ai mariti che non avevano tempo da perdere in queste cose.
novelle07_15_pirandello_f000031|Ritornando a mezzogiorno per il desinare, o la sera per la cena, avevano trovato un figlio di più:|Ritornando a mezzogiorno per il desinare, o la sera per la cena, avevano trovato un figlio di più:
novelle07_15_pirandello_f000032|— Maschio? E avevano approvato col capo, senz’altre parole.|- Maschio? E avevano approvato col capo, senzaltre parole.
novelle07_15_pirandello_f000033|Giglione non parlava quasi mai.|Giglione non parlava quasi mai.
novelle07_15_pirandello_f000034|Sempre, quando bisognava, trattando col padrone della terra o coi mercanti di città, lasciava parlare il compagno.|Sempre, quando bisognava, trattando col padrone della terra o coi mercanti di città, lasciava parlare il compagno.
novelle07_15_pirandello_f000035|Placido e duro, col faccione tondo cotto dal sole e tutto raso|Placido e duro, col faccione tondo cotto dal sole e tutto raso
novelle07_15_pirandello_f000036|egli si stirava il lobo dell’orecchia manca e stava a sentire e a pensar le risposte di quelli: poi|egli si stirava il lobo dellorecchia manca e stava a sentire e a pensar le risposte di quelli: poi
novelle07_15_pirandello_f000037|se occorreva, diceva la sua: due parole e non di più.|se occorreva, diceva la sua: due parole e non di più.
novelle07_15_pirandello_f000038|Butticè, ricciuto e vivace, col perpetuo riso lucente degli occhi azzurri, mobili e maliziosi|Butticè, ricciuto e vivace, col perpetuo riso lucente degli occhi azzurri, mobili e maliziosi
novelle07_15_pirandello_f000039|e paroline dolci e ammiccamenti, s’adoperava ad attenuare la durezza del socio;|e paroline dolci e ammiccamenti, sadoperava ad attenuare la durezza del socio;
novelle07_15_pirandello_f000040|ma il padrone o il mercante guardavano gli occhi impassibili del taciturno irremovibile|ma il padrone o il mercante guardavano gli occhi impassibili del taciturno irremovibile
novelle07_15_pirandello_f000041|e delle maniere graziose di Butticè non solo non sapevano che farsene, ma anzi quasi s’infastidivano.|e delle maniere graziose di Butticè non solo non sapevano che farsene, ma anzi quasi sinfastidivano.
novelle07_15_pirandello_f000042|Giglione era l’albero ben radicato;|Giglione era lalbero ben radicato;
novelle07_15_pirandello_f000043|Butticè, l’uccello che gli svolazzava tra i rami cantando.|Butticè, luccello che gli svolazzava tra i rami cantando.
novelle07_15_pirandello_f000044|Non s’era ancor potuto capire, se dello svolazzío e del canto di quell’uccello l’albero fosse, o no, contento.|Non sera ancor potuto capire, se dello svolazzío e del canto di quelluccello lalbero fosse, o no, contento.
novelle07_15_pirandello_f000045|Se qualcuno gli domandava: — Ma, insomma, voi che ne dite?|Se qualcuno gli domandava: - Ma, insomma, voi che ne dite?
novelle07_15_pirandello_f000046|Giglione alzava una mano e col pollice sotto il lobo e l’indice alzato sul padiglione, mostrava l’orecchia|Giglione alzava una mano e col pollice sotto il lobo e lindice alzato sul padiglione, mostrava lorecchia
novelle07_15_pirandello_f000047|per significare che a lui toccava sentire e che il parlare era affare del compagno.|per significare che a lui toccava sentire e che il parlare era affare del compagno.
novelle07_15_pirandello_f000048|Il segreto di quel loro accordo era nell’impegno che ciascuno dei due aveva sempre messo di non farsi mai sorpassare dall’altro in nulla.|Il segreto di quel loro accordo era nellimpegno che ciascuno dei due aveva sempre messo di non farsi mai sorpassare dallaltro in nulla.
novelle07_15_pirandello_f000049|Nati e cresciuti insieme nelle lontane alture dei Gallotti sopra Montaperto, erano stati rivali accaniti fino al giorno che i padri|Nati e cresciuti insieme nelle lontane alture dei Gallotti sopra Montaperto, erano stati rivali accaniti fino al giorno che i padri
novelle07_15_pirandello_f000050|per impedire che anch’essi come quasi tutti i giovani della borgata prendessero la via dell’America|per impedire che anchessi come quasi tutti i giovani della borgata prendessero la via dellAmerica
novelle07_15_pirandello_f000051|li avevano accasati appena di ritorno dal servizio militare.|li avevano accasati appena di ritorno dal servizio militare.
novelle07_15_pirandello_f000052|Riavvicinati dalle mogli, tra loro cugine, per non danneggiarsi a vicenda ora che avevan famiglia|Riavvicinati dalle mogli, tra loro cugine, per non danneggiarsi a vicenda ora che avevan famiglia
novelle07_15_pirandello_f000053|s’erano appajati, cangiando in emulazione l’antica rivalità.|serano appajati, cangiando in emulazione lantica rivalità.
novelle07_15_pirandello_f000054|Pronti sempre a qualunque fatica, ciascuno dei due cercava d’esonerare il compagno delle più gravose;|Pronti sempre a qualunque fatica, ciascuno dei due cercava desonerare il compagno delle più gravose;
novelle07_15_pirandello_f000055|e compenso era a entrambi la soddisfazione di sentirsi pari in tutto e l’uno degno dell’altro.|e compenso era a entrambi la soddisfazione di sentirsi pari in tutto e luno degno dellaltro.
novelle07_15_pirandello_f000056|Ora, per la sesta volta era incinta la moglie di Butticè.|Ora, per la sesta volta era incinta la moglie di Butticè.
novelle07_15_pirandello_f000057|Si aspettava il parto di giorno in giorno.|Si aspettava il parto di giorno in giorno.
novelle07_15_pirandello_f000058|Giglione, due mesi avanti, aveva avuto una femmina;|Giglione, due mesi avanti, aveva avuto una femmina;
