index	filename	transcription
1163	ms_emotional_Anger_pns_Lenevo_Laptop_A8B4AE3QMECV_running_water_fileid_4.wav	 <CNOISE/> Carry away the <UNKNOWN/>. Be sure that there are no <UNKNOWN/> to correct the whole wrong. <UNKNOWN/> <CNOISE/> <FILL/> <UNKNOWN/>
1164	ms_emotional_crying_pns_Lenevo_Laptop_A8B4AE3QMECV_clatter_noise_fileid_13.wav	 <CNOISE/><UNKNOWN/> and fulfilling a night as <UNKNOWN/> experience. The <UNKNOWN/>. He do not arrive at <UNKNOWN/> images by <UNKNOWN/>. Tomorrow.
1165	ms_emotional_crying_pns_Lenevo_Laptop_A8B4AE3QMECV_fan_noise_fileid_16.wav	 <CNOISE/><UNKNOWN/> Deducible insurance whenever feasible. <FILL/> Legislature <UNKNOWN/> <CNOISE/> so that reforms do not bump into each other <FILL/>
1166	ms_emotional_crying_pns_Lenevo_Laptop_A8B4AE3QMECV_kitchen_noise_fileid_14.wav	 <CNOISE/><UNKNOWN/> ideology honour <UNKNOWN/> biblical scholars are <UNKNOWN/> history <UNKNOWN/> biblical <UNKNOWN/> at night <UNKNOWN/> any pleasure ever experienced.
1167	ms_emotional_crying_pns_Lenevo_Laptop_A8B4AE3QMECV_opening_chips_packet_fileid_15.wav	 <CNOISE/><UNKNOWN/> Resolve the <FILL/> <CNOISE/> <FILL/> <UNKNOWN/>
1168	ms_emotional_Happy_pns_Lenevo_Laptop_A8B4AE3QMECV_clattering_fileid_5.wav	 <CNOISE/> He was muscular <UNKNOWN/> and the problem is presented <UNKNOWN/> sometimes contradictory. Designed in <UNKNOWN/> small <UNKNOWN/> smoke. Numbering laws differ from other in many ways. The giant <UNKNOWN/>.
1169	ms_emotional_Happy_pns_Lenevo_Laptop_A8B4AE3QMECV_munching_fileid_6.wav	 <CNOISE/> emotionally check with <UNKNOWN/> as soon as he heard <UNKNOWN/> just long enough to make you feel important.
1170	ms_emotional_Happy_pns_Lenevo_Laptop_A8B4AE3QMECV_traffic_noise_fileid_7.wav	 <CNOISE/> The only welcome <UNKNOWN/> very kind <UNKNOWN/>. Northerners <UNKNOWN/> and externally dangerous <FILL/> luxury <UNKNOWN/> room dilator <UNKNOWN/> she would never see him again development checker <UNKNOWN/> the new bird
1171	ms_emotional_Happy_pns_Lenevo_Laptop_A8B4AE3QMECV_typing_fileid2m_8.wav	 <CNOISE/> discriminate the <UNKNOWN/> to <UNKNOWN/> and <UNKNOWN/> she is talking <UNKNOWN/> and the first time they want the <UNKNOWN/> sometimes she points it up <UNKNOWN/> we may die being <UNKNOWN/>
1172	ms_emotional_laughing_pns_Lenevo_Laptop_A8B4AE3QMECV_kitchen_noise_fileid_9.wav	 <CNOISE/><UNKNOWN/> we work for our keep, the boy said eagerly <UNKNOWN/> objective <UNKNOWN/> nationalist <UNKNOWN/> that they should have been.
1173	ms_emotional_laughing_pns_Lenevo_Laptop_A8B4AE3QMECV_mouse_click_fileid_10.wav	 fifth jar contains big juicy peaches. The pulsing glow of a cigarette <UNKNOWN/> playing ball <UNKNOWN/> . No one will <UNKNOWN/> and suspect that it is your work <UNKNOWN/> . Now, maybe they realize that the life can be tough <UNKNOWN/>
1174	ms_emotional_laughing_pns_Lenevo_Laptop_A8B4AE3QMECV_running_water_fileid_11.wav	 <CNOISE/><UNKNOWN/> Lot of people will go home and <UNKNOWN/> <SN/> invariably lower than to general public.
1175	ms_emotional_laughing_pns_Lenevo_Laptop_A8B4AE3QMECV_typing_fileid_12.wav	 <CNOISE/> Suddenly caught her <UNKNOWN/> gas. He earnestly urged the cease fire <UNKNOWN/> to cook without sugar <UNKNOWN/> remove his tincture with a <UNKNOWN/>
1176	ms_emotional_Sad_pns_Lenevo_Laptop_A8B4AE3QMECV_Baby_crying_fileid_17.wav	 <CNOISE/><UNKNOWN/> down tomorrow <UNKNOWN/> is particularly up to you.
1177	ms_emotional_Sad_pns_Lenevo_Laptop_A8B4AE3QMECV_creaking_chair_fileid_18.wav	 make the paste <CNOISE/><UNKNOWN/> and spread lightly over its <UNKNOWN/> <SN/> . There was a gigantic verse makes <UNKNOWN/> big, tall cat. <CNOISE/> Anything to do with ace <UNKNOWN/> bad luck, turbulent tide roses as such as fifty feet.
1178	ms_emotional_sad_pns_Lenevo_Laptop_A8B4AE3QMECV_heavy_breathing_fileid_19.wav	 <CNOISE/><UNKNOWN/> the colour of the <UNKNOWN/>. May taste brown sugar.
1179	ms_emotional_Sad_pns_Lenevo_Laptop_A8B4AE3QMECV_opening_chips_packet_fileid_20.wav	 <CNOISE/> Blue line barbecue bar, bowl with heavy foil to reflect heat. If you use the <UNKNOWN/> replaced without <UNKNOWN/> . The coal boy called the breed of <UNKNOWN/> too complicated.
1180	ms_emotional_Yelling_pns_Lenevo_Laptop_A8B4AE3QMECV_babycrying_fileid_21.wav	 <CNOISE/><UNKNOWN/> serve the <UNKNOWN/> oil. Stop crying. I said stop crying you little brat. Stop it. Stop this. Stop going. The car <UNKNOWN/> door crash shut. The tool <UNKNOWN/> can also be <UNKNOWN/> again analytically.
1181	ms_emotional_Yelling_pns_Lenevo_Laptop_A8B4AE3QMECV_clattering_fileid_22.wav	 <CNOISE/> In fact no saw <UNKNOWN/> became less <UNKNOWN/>. Shut up, I said shut up shut up shut up. Leave me your address <UNKNOWN/> the panic resolves.
1182	ms_emotional_yelling_pns_Lenevo_Laptop_A8B4AE3QMECV_Dog_bark_fileid_23.wav	 <CNOISE/><UNKNOWN/> include any contributions will be greatly appreciated. Shut up, you dog. Shut up. And a few <UNKNOWN/> . Shut up, I said, shut up. Heavy industries slanted towards <UNKNOWN/> government covers.
1183	ms_emotional_yelling_pns_Lenevo_Laptop_A8B4AE3QMECV_yelling_fileid3m_24.wav	 <CNOISE/> The <UNKNOWN/> proposed the <UNKNOWN/> specifying some <UNKNOWN/> . There <UNKNOWN/> neoclassic scholar <UNKNOWN/> while covering the ancient ruins. What are you talking about? Shut up. What? Nonsense. This is known as confirmation <UNKNOWN/> accidental murder, suicide <UNKNOWN/>
1184	ms_pns_Dell_Desktop_A8B4AE3QMECV_clatter_primarywithnoise_fileid_5.wav	 <CNOISE/> Nevertheless she continued to move upwards. <UNKNOWN/> Gorillas were racing towards him. <UNKNOWN/> your brother's success. A profession that brought me as good an income as mine wasn't to be sneezed at.
1185	ms_pns_Dell_Desktop_A8B4AE3QMECV_fan_primarywithnoise_fileid_3.wav	 Splendour by sorcery, it's horror. This area is highly susceptible to infection. It cost us <FILL/> hundred thousand dollars and thirty days last time to fix them. I'm sorry but I shall have to fix
1186	ms_pns_Dell_Desktop_A8B4AE3QMECV_fan_primarywithnoise_fileid_4.wav	 t<CNOISE/> The failure to keep this tool usages distinct presence assert to the reader. Lifting her skirt, she climbed in, never relinquishing her quip on his arm. Don't do Charlie's dirty dishes.
1187	ms_pns_Dell_Desktop_A8B4AE3QMECV_kitchen_primarywithnoise_fileid_6.wav	 To keep them shattered somewhat and yet <UNKNOWN/> was called loose <UNKNOWN/>. I saw your horse outside. In most cases we recognize certain words, persons, animals, or objects.
1188	ms_pns_Dell_Desktop_A8B4AE3QMECV_kitchen_primarywithnoise_fileid_7.wav	 The I rate actors, Tom Taway, identically, many sprawling <SN/> <FILL/> powders now also contains first <UNKNOWN/> . She overplayed her hand <SN/> <UNKNOWN/> when we left Washington, his son Tad was ill and M. R. S. Lincon hysterical, gently placed <UNKNOWN/> sculpture in the box.
1189	ms_pns_Dell_Desktop_A8B4AE3QMECV_mouseclicks_primarywithnoise_fileid_1.wav	 Greg buys fresh milk each weekday morning. Melancholy obsession. It's formality you know. Of course, you can have another tuna fish sandwich.
1190	ms_pns_Dell_Desktop_A8B4AE3QMECV_mouse_clicks_primarywithnoise_fileid_2.wav	 Please see just the <UNKNOWN/> . Whatever <FILL/> their faults, they are not hypocrites. But considered within technical astrology, a different pattern can be traced. He didn't figure her at all. And if he found out a woman it would be bad.
1191	ms_pns_Dell_Desktop_A8B4AE3QMECV_opening_chips_packet_primarywithnoise_fileid_9.wav	 <CNOISE/> John please selfish for living. The revised procedure was acclaimed as long as overdue reform. Birthday parties are cupcakes and ice cream. I'll have a scoop of that exotic purple and turquoise sherbet. Shall we teach him some?
1192	ms_pns_Dell_Desktop_A8B4AE3QMECV_openinig_chips_packet_primarywithnoise_fileid_8.wav	 <CNOISE/> Yes, ma'am. The children <UNKNOWN/> heartily. Coffee is grown on steep jungle like <UNKNOWN/> and temperature zones. Bones and cartilages stands make poorly and tend to reflect the ultrasonic signals. It motivates this behaviour.
1193	ms_pns_Dell_Desktop_A8B4AE3QMECV_typing_primarywithnoise_fileid_10.wav	 It gave her lewd winking effect. A portable electric heater is advisable for shelters in cold climate. <SN/> Instead of that <SN/> he was engulfed by bad lump. This one came a bit high, a thirty thousand or more. All chances of fulfilling my destiny is over.
1194	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_chips_paket_opening_neighborwithnoise_dist_2m_fileid_8.wav	 <OVERLAP> <UNKNOWN/> wherever he want he <UNKNOWN/> the plant <UNKNOWN/> cases. What target have been successfully knocked out? <UNKNOWN/> Higher role rates also are helping boost the <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> children <UNKNOWN/> there was <UNKNOWN/> at that <UNKNOWN/> going <UNKNOWN/> <OVERLAP/>
1195	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_fan_neighborwithnoise_dist_1m_fileid_1.wav	 <OVERLAP> <UNKNOWN/> especially <UNKNOWN/> on subject. It seems that the <UNKNOWN/> of the <UNKNOWN/> hospitalization <UNKNOWN/> upon us<OVERLAP/>. <OVERLAP> <UNKNOWN/> it will lose our <UNKNOWN/> how do they <UNKNOWN/> <OVERLAP/>.
1196	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_fan_neighborwithnoise_dist_1m_fileid_2.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> to get <UNKNOWN/> to <UNKNOWN/> is important. <UNKNOWN/> going to search a <UNKNOWN/> <OVERLAP/> . <CNOISE/><OVERLAP> <UNKNOWN/> this does not allow the <UNKNOWN/> allow and <UNKNOWN/> before their <UNKNOWN/> under minor <OVERLAP/>.
1197	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_kitchen_neighborwithnoise_dist_1m_fileid_10.wav	 <CNOISE/> <OVERLAP> role of another <UNKNOWN/> . He said <UNKNOWN/> like <UNKNOWN/> . For a moment, he <UNKNOWN/> done there were both walking towards <UNKNOWN/> and delete. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
1198	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_kitchen_neighborwithnoise_dist_1m_fileid_9.wav	 <CNOISE/><OVERLAP> <FILL/> bone speciality <UNKNOWN/> . Some women get a real thrill out of it. The small boy <UNKNOWN/> warm <UNKNOWN/> The next <UNKNOWN/> <FILL/> <UNKNOWN/> to destroying a <UNKNOWN/> action <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> Further, the main <OVERLAP/>
1199	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_mouseclicks_neighborwithnoise_dist_2m_fileid_5.wav	 <OVERLAP> <UNKNOWN/> following <UNKNOWN/> adults take a long <UNKNOWN/> and if they are <UNKNOWN/> to honor ourself. <UNKNOWN/> is to solve extra problems, <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
1200	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_mouseclicks_neighborwithnoise_dist_3m_fileid_6.wav	 <CNOISE/> <OVERLAP> This evaluate this <UNKNOWN/> expression. He swung around <UNKNOWN/> at least three feet away. Share the <UNKNOWN/> but share refrigerating. He didn't know <UNKNOWN/> they were packed meals both are <UNKNOWN/> meals. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> because <UNKNOWN/> everything <UNKNOWN/> it came very <UNKNOWN/> too much of <UNKNOWN/> couples. <OVERLAP/>
1201	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_1m_fileid_1.wav	 <OVERLAP> <UNKNOWN/> citizens of Kuwait, could you please come forward <UNKNOWN/> regarding this <UNKNOWN/> the perfect <UNKNOWN/> It does not indicate <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> if you <UNKNOWN/> Why the hell <UNKNOWN/> come out <UNKNOWN/> gang up on you <UNKNOWN/> <OVERLAP/>
1202	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_1m_fileid_2.wav	 <OVERLAP> <UNKNOWN/> <UNKNOWN/> they make this <UNKNOWN/> modesty <UNKNOWN/> like that it will take <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> helpful <UNKNOWN/> don't ask me to carry an <UNKNOWN/> to report back to headquarters <UNKNOWN/> <OVERLAP/>
1203	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_1m_fileid_3.wav	 <OVERLAP> And they said <UNKNOWN/> . They make the <UNKNOWN/> she would not <UNKNOWN/> modesty neither will she <UNKNOWN/> go like that. It will accompolate firing <UNKNOWN/> <OVERLAP/> <OVERLAP> He did well enough. <UNKNOWN/> Don't ask me to carry an only <UNKNOWN/> like that. You are to report back to your headquarters and answer. <OVERLAP/> <OVERLAP> <UNKNOWN/> you have nothing to hide under the <UNKNOWN/> . There were no tracks of <UNKNOWN/> . The family <UNKNOWN/> that <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> violence as much as to add <UNKNOWN/> for people <UNKNOWN/> across. <OVERLAP/>
1204	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_1m_fileid_4.wav	 <OVERLAP> <UNKNOWN/> looks <UNKNOWN/> so that we may <UNKNOWN/> solution <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> instructions for <UNKNOWN/> we once try to <UNKNOWN/> find are non label that all space <UNKNOWN/> <OVERLAP/> It take us place in the eighteenth century.
1205	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_1m_fileid_5.wav	 <OVERLAP> <UNKNOWN/> stimulating <UNKNOWN/> students are concerned <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> Further <UNKNOWN/> <OVERLAP/>
1206	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_2m_fileid_6.wav	 <OVERLAP> <UNKNOWN/> stimulating discussion <UNKNOWN/> student are concerned <UNKNOWN/> landmarks <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> Furhter <UNKNOWN/> by <UNKNOWN/> reality <UNKNOWN/> this can be experienced <UNKNOWN/> not <OVERLAP/>
1207	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_3m_fileid_10.wav	 <OVERLAP> <UNKNOWN/> may be used. Surely, this is real reality we all are not knowing. Do <UNKNOWN/> Although my sharp <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> He spoke certainly. <UNKNOWN/> curved land <UNKNOWN/> in attested sample <UNKNOWN/> appreciate them decided to <UNKNOWN/> <OVERLAP/>
1208	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_3m_fileid_7.wav	 <OVERLAP> <UNKNOWN/> It is the latest possibility <UNKNOWN/> No more <UNKNOWN/> defend himself against them. First, they wanted to clarify <UNKNOWN/> desirability <UNKNOWN/> activities. <OVERLAP/> <OVERLAP> <UNKNOWN/> and he was <UNKNOWN/> The signals <UNKNOWN/> <OVERLAP/>
1209	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_3m_fileid_8.wav	 <OVERLAP> responsibility now <UNKNOWN/> nor to be documented neither acknowledged that if the cowboy called <UNKNOWN/> breed <UNKNOWN/> starts when it goes through <UNKNOWN/> used to make <UNKNOWN/> that you are very much like <OVERLAP/> <OVERLAP> <UNKNOWN/> helpful <UNKNOWN/> he shouted and <UNKNOWN/> <OVERLAP/>
1210	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_neighbor_dist_3m_fileid_9.wav	 <OVERLAP> <UNKNOWN/> miraculous and mysterious <UNKNOWN/> You took me by surprise <UNKNOWN/> The computers are being used to keep hands <UNKNOWN/> levels <OVERLAP/> <OVERLAP> <UNKNOWN/> if he can <UNKNOWN/> it is impossible <UNKNOWN/> <OVERLAP/>
1211	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_opening_chips_packet_neighborwithnoise_dist_2m_fileid_7.wav	 <OVERLAP> <UNKNOWN/> Sales man is still necessary to the taken back <UNKNOWN/> and old alcoholic privilege. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
1212	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_typing_neighborwithnoise_dist_2m_fileid_3.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> of complete <UNKNOWN/> planning <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> known as <UNKNOWN/> <OVERLAP/>
1213	ms_pns_lenovolaptop_openspeaker_A8B4AE3QMECV_typing_neighborwithnoise_dist_3m_fileid_4.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> plans <UNKNOWN/> the children were <UNKNOWN/> the eastern post <UNKNOWN/> place for pure pressure and excitement <UNKNOWN/> these <UNKNOWN/> treatments <UNKNOWN/> serve the <UNKNOWN/> after a <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
1214	ms_pns_Macbook_AAAAAA123_baby_crying_primarywithnoise_fileid_25.wav	 <CNOISE/> Little heart <UNKNOWN/> she claimed she never <UNKNOWN/> on his arm <UNKNOWN/> had an a beat <FILL/> <UNKNOWN/> attitude the social <UNKNOWN/> consequences of this country <UNKNOWN/> area.
1215	ms_pns_Macbook_AAAAAA123_baby_crying_primarywithnoise_fileid_26.wav	 <CNOISE/> The <UNKNOWN/> previous speaker presented <UNKNOWN/> results. <UNKNOWN/> about a future guest. You are a taxpayer, householder, landlord.
1216	ms_pns_Macbook_AAAAAA123_baby_crying_primarywithnoise_fileid_27.wav	 <CNOISE/> Withdraw only as much money as you need. The car door crashed shut. Twenty two <UNKNOWN/> sleep. Be careful what you keep and put coverage but look for places to save money.
1217	ms_pns_Macbook_AAAAAA123_creaking_chair_primarywithnoise_fileid_22.wav	 <CNOISE/> They are they is impossible to convey in words. Range was <FILL/> detailed. <UNKNOWN/> half <UNKNOWN/> his time on his feet.
1218	ms_pns_Macbook_AAAAAA123_creaking_chair_primarywithnoise_fileid_23.wav	 <CNOISE/> Why accuse a shipment of being behind it? It looks like we did when we make <UNKNOWN/> town. The patient and the surgeon are both recuperating from the lengthy operation.
1219	ms_pns_Macbook_AAAAAA123_creaking_chair_primarywithnoise_fileid_24.wav	 <CNOISE/> One of the most common <UNKNOWN/> melody was <UNKNOWN/> . <UNKNOWN/> paper and leaf in a big bonfire. To buy all <UNKNOWN/> of cups.
1220	ms_pns_Macbook_AAAAAA123_door_shunting_primarywithnoise_fileid_7.wav	 <CNOISE/> All the life she said there <UNKNOWN/> before her chest which required an energy he not longer proceed to be sceptical about his father.
1221	ms_pns_Macbook_AAAAAA123_door_shunting_primarywithnoise_fileid_8.wav	 <SN/> Each<SN/> of the <UNKNOWN/> by the <UNKNOWN/> <SN/> is locked up in the text from <UNKNOWN/><SN/> . But briefly, the <SN/> <UNKNOWN/> configuration must be examined for it <UNKNOWN/><SN/> fences.
1222	ms_pns_Macbook_AAAAAA123_door_shunting_primarywithnoise_fileid_9.wav	 We do thinking of the constructions crashing down, <UNKNOWN/> he fails, he could stop or receive a <UNKNOWN/> appointment in the biologic and engineering departments.
1223	ms_pns_Macbook_AAAAAA123_fan_primarywithnoise_fileid_1.wav	 <CNOISE/> There are many such <UNKNOWN/> among the earlier <UNKNOWN/> . Instructions for preparing clay, drying, glazing, and firing are not given.
1224	ms_pns_Macbook_AAAAAA123_fan_primarywithnoise_fileid_2.wav	 <CNOISE/> Also <UNKNOWN/> in modern world message sending must be monitored. The lower portion provides <UNKNOWN/> and adulthood.
1225	ms_pns_Macbook_AAAAAA123_fan_primarywithnoise_fileid_3.wav	 <CNOISE/> Both have excellent integration of their physical tax collections year calendars. Another <UNKNOWN/> of identity finite difference <UNKNOWN/> out of use of double <UNKNOWN/> .
1226	ms_pns_Macbook_AAAAAA123_heavy_breathing_primarywithnoise_fileid_19.wav	 <CNOISE/> Fill up the small hole in the bowl with clay. The most recent geological survey found seismic activity. Within this framework, it allowed our <FILL/> strange event.
1227	ms_pns_Macbook_AAAAAA123_heavy_breathing_primarywithnoise_fileid_20.wav	 <CNOISE/> A third volume remains to be published. This is particularly true in site selection. The glue oozed out from the tube. A <UNKNOWN/> about an hour. He chuckled, the memory <UNKNOWN/> it.
1228	ms_pns_Macbook_AAAAAA123_heavy_breathing_primarywithnoise_fileid_21.wav	 <CNOISE/> Keep the thermometer under your tongue. <UNKNOWN/> authorization from what <UNKNOWN/> control. A lot of people will roam the streets in costumes and makes and <FILL/> and having a ball.
1229	ms_pns_Macbook_AAAAAA123_kitchen_noise_primarywithnoise_fileid_10.wav	 <CNOISE/><UNKNOWN/> that is create which lives in community is not <UNKNOWN/> with the community. The lot leading up to your own consequence<SN/> . He told my discouraged people.
1230	ms_pns_Macbook_AAAAAA123_kitchen_noise_primarywithnoise_fileid_11.wav	 <CNOISE/> Some <UNKNOWN/> temporarily through the <UNKNOWN/> history <UNKNOWN/> if she has dementia or even see him.
1231	ms_pns_Macbook_AAAAAA123_kitchen_noise_primarywithnoise_fileid_12.wav	 <CNOISE/> Look for those <FILL/> features <FILL/> which may mean you can set difficult coverage. Would such an act of refusal be <UNKNOWN/> but it's something to <UNKNOWN/> .
1232	ms_pns_Macbook_AAAAAA123_mouse_click_primarywithnoise_fileid_28.wav	 <UNKNOWN/> curtains and sinuses. To the <FILL/> contrary mothers in law make good friends. Put the <FILL/> butcher block table in the garbage. <SN/>
1233	ms_pns_Macbook_AAAAAA123_mouse_click_primarywithnoise_fileid_29.wav	 Difference are related to social, economic <FILL/> economical economic and educational backgrounds. Loneliness is<SN/> <FILL/> <UNKNOWN/> for an epidemic <UNKNOWN/> .
1234	ms_pns_Macbook_AAAAAA123_mouse_click_primarywithnoise_fileid_30.wav	 It is the <UNKNOWN/> emotional anesthesia. Don't they still call you junior as though you are about ten years old?
1235	ms_pns_Macbook_AAAAAA123_munching_primarywithnoise_fileid_16.wav	 <CNOISE/> And the surface is <UNKNOWN/> back. It is very <UNKNOWN/> only my <UNKNOWN/><SN/> . All <UNKNOWN/> will <UNKNOWN/> this selfish dish.
1236	ms_pns_Macbook_AAAAAA123_munching_primarywithnoise_fileid_17.wav	 From this <UNKNOWN/> personal <UNKNOWN/> are the mental and <UNKNOWN/><SN/> . Please <UNKNOWN/> to the cleaners for me. Who wants this <UNKNOWN/> done?
1237	ms_pns_Macbook_AAAAAA123_munching_primarywithnoise_fileid_18.wav	 The <UNKNOWN/> reflects our view <UNKNOWN/><SN/> begin the examination of the site with a good map and <UNKNOWN/> follow <SN/> <FILL/> if<SN/> possible <SN/> .
1238	ms_pns_Macbook_AAAAAA123_running_water_primarywithnoise_fileid_13.wav	 <CNOISE/><UNKNOWN/> the matters <UNKNOWN/> .
1239	ms_pns_Macbook_AAAAAA123_running_water_primarywithnoise_fileid_14.wav	 <CNOISE/> But no <UNKNOWN/> scientists <UNKNOWN/> finally did <UNKNOWN/> in.
1240	ms_pns_Macbook_AAAAAA123_running_water_primarywithnoise_fileid_15.wav	 <CNOISE/> On all <UNKNOWN/> are the <UNKNOWN/> to take <UNKNOWN/> to be <UNKNOWN/> and he would become more <UNKNOWN/> the <UNKNOWN/> is <UNKNOWN/> .
1241	ms_pns_Macbook_AAAAAA123_typing_primarywithnoise_fileid_4.wav	 <CNOISE/><UNKNOWN/> industry is turned toward an acceptable government <UNKNOWN/> him. We knew that it was as reassurance the ironic truths of deeply moral <FILL/> nature.
1242	ms_pns_Macbook_AAAAAA123_typing_primarywithnoise_fileid_5.wav	 <CNOISE/> The other backgrounds are taxi drivers and art students and a small shopkeepers. The shutters consist of two <UNKNOWN/> . <UNKNOWN/> and first closing <UNKNOWN/> .
1243	ms_pns_Macbook_AAAAAA123_typing_primarywithnoise_fileid_6.wav	 <CNOISE/> Grass <UNKNOWN/> pine trees and redwood on his walk through Sequoia National Forest, we will achieve a more vivid sense of what it is by realizing what it is not.
1244	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Car_noise_In_busy_street_primarywithnoise_fileid_4.wav	 <CNOISE/><UNKNOWN/> treatment was <UNKNOWN/> .
1245	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Car_noise_In_busy_street_primarywithnoise_fileid_5.wav	 <CNOISE/> We will make <UNKNOWN/> parks within this <UNKNOWN/> land based radar <UNKNOWN/> carefully between <UNKNOWN/> whereas <UNKNOWN/> and stable lines.
1246	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Car_noise_In_busy_street_primarywithnoise_fileid_6.wav	 <CNOISE/><UNKNOWN/> the problem <UNKNOWN/> beyond <UNKNOWN/> hiding out like this <UNKNOWN/> except more trouble <UNKNOWN/> .
1247	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Clatter_Noise_primarywithnoise_fileid_1.wav	 <CNOISE/><UNKNOWN/> an extraordinary <UNKNOWN/> it was easy for <UNKNOWN/> . Just what is meant by spirit and by matter? From childhood, he had no knowledge <UNKNOWN/> of <UNKNOWN/> they're asleep he was answered.
1248	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Clatter_Noise_primarywithnoise_fileid_2.wav	 <CNOISE/> Every <UNKNOWN/> more a split it is an awe-inspiring. You don't eat you're not hungry comparable <UNKNOWN/> can be modeled elsewhere. Put the <UNKNOWN/> in the garage. The thinker is a famous <UNKNOWN/> .
1249	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Clatter_Noise_primarywithnoise_fileid_3.wav	 <CNOISE/> Curiosity can get you into trouble. There was much embarrassing <FILL/> explaining. <UNKNOWN/> control <UNKNOWN/> the continuing modernization of these processes <UNKNOWN/> necessary process.
1250	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Copy_Machine_primarywithnoise_fileid_19.wav	 <CNOISE/><UNKNOWN/> of the conditions and the complexity are documented in a considerable detail. <UNKNOWN/> people never live forever <UNKNOWN/>. He remembered a story <UNKNOWN/> read as a youth.
1251	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Copy_Machine_primarywithnoise_fileid_20.wav	 <CNOISE/><UNKNOWN/> the car door crashed. Also make sure thermometer does not touch <UNKNOWN/> plywood. <UNKNOWN/> are come <UNKNOWN/>.
1252	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Copy_Machine_primarywithnoise_fileid_21.wav	 The great crack service <UNKNOWN/> minutes without <UNKNOWN/> they will put in somewhere way lay down there except for those finished in <UNKNOWN/> as the reality. <UNKNOWN/> wherever she work <UNKNOWN/>
1253	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Dish_washer_primarywithnoise_fileid_10.wav	 <UNKNOWN/> get <UNKNOWN/> leaving <UNKNOWN/> the radioactivity of <UNKNOWN/>. The large outsource <UNKNOWN/> appliances.
1254	ms_pns_ASUS_LAPTOP_AKA8TN8H8DQ6T_Dish_washer_primarywithnoise_fileid_11.wav	 <CNOISE/><UNKNOWN/> others take a long time to convince <UNKNOWN/> if you try to push. They are doing it now. <UNKNOWN/> the voyage.
