novelle09_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle09_15_pirandello_f000076|rispondendo alle sue domande o con un moto degli occhi o con un sospiro.|rispondendo alle sue domande o con un moto degli occhi o con un sospiro.
novelle09_15_pirandello_f000077|Appena entrato nel salotto, alla vista del moribondo, il nuovo visitatore s’era impuntato per istintivo orrore;|Appena entrato nel salotto, alla vista del moribondo, il nuovo visitatore sera impuntato per istintivo orrore;
novelle09_15_pirandello_f000078|poi, pian piano, s’era accostato al letto, osservando paurosamente il Naldi. — Perché fa cosí? — domandò a un infermiere.|poi, pian piano, sera accostato al letto, osservando paurosamente il Naldi. - Perché fa cosí? - domandò a un infermiere.
novelle09_15_pirandello_f000079|Il moribondo, sempre più angosciato, agitava senza requie la mano sinistra illesa;|Il moribondo, sempre più angosciato, agitava senza requie la mano sinistra illesa;
novelle09_15_pirandello_f000080|riusciva talvolta a sollevare e a trarsi giú dal petto il lembo rimboccato del lenzuolo;|riusciva talvolta a sollevare e a trarsi giú dal petto il lembo rimboccato del lenzuolo;
novelle09_15_pirandello_f000081|tal’altra, non riuscendovi, levava il braccio a vuoto|talaltra, non riuscendovi, levava il braccio a vuoto
novelle09_15_pirandello_f000082|con l’indice e il pollice della mano convulsa congiunti, quasi in atto di spaventosa minaccia.|con lindice e il pollice della mano convulsa congiunti, quasi in atto di spaventosa minaccia.
novelle09_15_pirandello_f000083|Il nuovo visitatore n’era rimasto atterrito. — Perché fa cosí? — domandò di nuovo.|Il nuovo visitatore nera rimasto atterrito. - Perché fa cosí? - domandò di nuovo.
novelle09_15_pirandello_f000084|— Vuol togliersi la vescica dal capo, — rispose l’infermiere.|- Vuol togliersi la vescica dal capo, - rispose linfermiere.
novelle09_15_pirandello_f000085|— Ma che! Non gli dar retta! — interloquí Filippo Deodati. — Movimenti riflessi.|- Ma che! Non gli dar retta! - interloquí Filippo Deodati. - Movimenti riflessi.
novelle09_15_pirandello_f000086|— Se l’è già tolta due volte! — insisté l’infermiere.|- Se lè già tolta due volte! - insisté linfermiere.
novelle09_15_pirandello_f000087|Il Deodati lo guardò con aria di commiserazione. — E che importa? Movimenti riflessi. Non sa più quel che si faccia.|Il Deodati lo guardò con aria di commiserazione. - E che importa? Movimenti riflessi. Non sa più quel che si faccia.
novelle09_15_pirandello_f000088|Ha già perduto i centri frenici; è evidente.|Ha già perduto i centri frenici; è evidente.
novelle09_15_pirandello_f000089|A prestare un po’ d’attenzione ci s’accorge che fa tre movimenti soli, costantemente gli stessi.|A prestare un po dattenzione ci saccorge che fa tre movimenti soli, costantemente gli stessi.
novelle09_15_pirandello_f000090|E pareva, nel dar questi schiarimenti, assaporasse uno di quei piaceri che avvengono proprio di rado|E pareva, nel dar questi schiarimenti, assaporasse uno di quei piaceri che avvengono proprio di rado
novelle09_15_pirandello_f000091|almeno dal modo con cui accarezzava con la voce quei termini di scienza: «movimenti riflessi», «centri frenici».|almeno dal modo con cui accarezzava con la voce quei termini di scienza: movimenti riflessi, centri frenici.
novelle09_15_pirandello_f000092|Entrò, in quella, a tempesta, il piccolo De Petri|Entrò, in quella, a tempesta, il piccolo De Petri
novelle09_15_pirandello_f000093|annunziando: — Il deputato! Il deputato! L’onorevole Delfante! E corse nell’altra stanza a ripetere l’annunzio:|annunziando: - Il deputato! Il deputato! Lonorevole Delfante! E corse nellaltra stanza a ripetere lannunzio:
novelle09_15_pirandello_f000094|— L’onorevole Delfante. L’ho visto io dalla finestra.|- Lonorevole Delfante. Lho visto io dalla finestra.
novelle09_15_pirandello_f000095|Carlo Naldi posò il sigaro e accorse nella saletta, seguito da molti altri, per accogliere il deputato: — Dov’è? dov’è?|Carlo Naldi posò il sigaro e accorse nella saletta, seguito da molti altri, per accogliere il deputato: - Dovè? dovè?
novelle09_15_pirandello_f000096|L’onorevole Delfante era già entrato nel salotto coi due che l’accompagnavano|Lonorevole Delfante era già entrato nel salotto coi due che laccompagnavano
novelle09_15_pirandello_f000097|il consigliere delegato della Prefettura e il funzionante sindaco.|il consigliere delegato della Prefettura e il funzionante sindaco.
novelle09_15_pirandello_f000098|Al suo arrivo i due infermieri sorsero in piedi, a capo scoperto, come davanti a un re, e anche il prete s’alzò e si trasse indietro.|Al suo arrivo i due infermieri sorsero in piedi, a capo scoperto, come davanti a un re, e anche il prete salzò e si trasse indietro.
novelle09_15_pirandello_f000099|La vista del moribondo, al debole lume tremolante della candela, era divenuta insostenibile: quel corpo gigantesco|La vista del moribondo, al debole lume tremolante della candela, era divenuta insostenibile: quel corpo gigantesco
novelle09_15_pirandello_f000100|a cui la morte teneva adunghiato il cervello, si contorceva orribilmente nella lotta incosciente|a cui la morte teneva adunghiato il cervello, si contorceva orribilmente nella lotta incosciente
novelle09_15_pirandello_f000101|tremenda, delle ultime forze – e respirava ancora! Non di meno, l’onorevole Delfante|tremenda, delle ultime forze - e respirava ancora! Non di meno, lonorevole Delfante
novelle09_15_pirandello_f000102|con le ciglia aggrottate, le mani dietro la schiena, sostenne a lungo lo strazio di quello spettacolo.|con le ciglia aggrottate, le mani dietro la schiena, sostenne a lungo lo strazio di quello spettacolo.
novelle09_15_pirandello_f000103|Strinse forte la mano a Carlo Naldi, senza dir nulla, e si volse di nuovo a contemplare il giacente|Strinse forte la mano a Carlo Naldi, senza dir nulla, e si volse di nuovo a contemplare il giacente
novelle09_15_pirandello_f000104|ch’era stato suo amico d’infanzia e compagno di scuola.|chera stato suo amico dinfanzia e compagno di scuola.
novelle09_15_pirandello_f000105|Tra le mille seccature le ansie, le smanie dell’ambizione|Tra le mille seccature le ansie, le smanie dellambizione
novelle09_15_pirandello_f000106|ecco l’immagine di un’improvvisa morte! – E scosse amaramente il capo, con gli angoli della bocca contratti in giú.|ecco limmagine di unimprovvisa morte! - E scosse amaramente il capo, con gli angoli della bocca contratti in giú.
novelle09_15_pirandello_f000107|— Che siamo! — mormorò, e uscí, a capo chino, dalla camera del moribondo|- Che siamo! - mormorò, e uscí, a capo chino, dalla camera del moribondo
novelle09_15_pirandello_f000108|per recarsi nell’altra stanza, seguito da quasi tutti i presenti a quella scena.|per recarsi nellaltra stanza, seguito da quasi tutti i presenti a quella scena.
novelle09_15_pirandello_f000109|Eran tutti inorgogliti di quella degnazione dell’onorevole deputato, e beati della fortuna d’averlo lí con loro.|Eran tutti inorgogliti di quella degnazione dellonorevole deputato, e beati della fortuna daverlo lí con loro.
novelle09_15_pirandello_f000110|Gli fu porto da sedere nel balcone, al fresco, e molti gli si strinsero attorno, in silenzio.|Gli fu porto da sedere nel balcone, al fresco, e molti gli si strinsero attorno, in silenzio.
novelle09_15_pirandello_f000111|Quindi, prima uno, poi un altro, gli rivolsero qualche domanda a bassa voce, alla quale egli non seppe tenersi dal rispondere.|Quindi, prima uno, poi un altro, gli rivolsero qualche domanda a bassa voce, alla quale egli non seppe tenersi dal rispondere.
novelle09_15_pirandello_f000112|Poco dopo la conversazione navigava per l’agitato mare della politica, dietro la sconquassata nave ministeriale|Poco dopo la conversazione navigava per lagitato mare della politica, dietro la sconquassata nave ministeriale
novelle09_15_pirandello_f000113|di cui il Delfante era fedele pòmpilo seguace, non per convinzione, ma per misero tornaconto.|di cui il Delfante era fedele pòmpilo seguace, non per convinzione, ma per misero tornaconto.
novelle09_15_pirandello_f000114|Il fratello del moribondo si teneva discosto, seduto su una poltroncina: gli faceva male un dente, e fumava per stordire il dolore.|Il fratello del moribondo si teneva discosto, seduto su una poltroncina: gli faceva male un dente, e fumava per stordire il dolore.
novelle09_15_pirandello_f000115|Alcuni, vedendolo fumare, pensaron d’accendere il sigaro anche loro.|Alcuni, vedendolo fumare, pensaron daccendere il sigaro anche loro.
novelle09_15_pirandello_f000116|Soltanto il piccolo De Petri era in gran pensiero.|Soltanto il piccolo De Petri era in gran pensiero.
novelle09_15_pirandello_f000117|Si doveva sí o no ordinare la cassa da morto?|Si doveva sí o no ordinare la cassa da morto?
novelle09_15_pirandello_f000118|Nessuno ci pensava, e intanto… Dove diavolo s’era cacciato quello sciocco presuntuoso del dottor Bax?|Nessuno ci pensava, e intanto Dove diavolo sera cacciato quello sciocco presuntuoso del dottor Bax?
novelle09_15_pirandello_f000119|E gli abiti per l’ultima vestizione?|E gli abiti per lultima vestizione?
novelle09_15_pirandello_f000120|Al povero Naldi toccava anche di morire fuori della propria casa! Bisognava mandar qualcuno a cercare questi abiti.|Al povero Naldi toccava anche di morire fuori della propria casa! Bisognava mandar qualcuno a cercare questi abiti.
novelle09_15_pirandello_f000121|E un altro pensiero ancora: gli annunzi funebri, a stampa.|E un altro pensiero ancora: gli annunzi funebri, a stampa.
novelle09_15_pirandello_f000122|— Se non ci si pensa prima a queste cose… — diceva piano a tutti il piccolo De Petri.|- Se non ci si pensa prima a queste cose - diceva piano a tutti il piccolo De Petri.
novelle09_15_pirandello_f000123|S’era portato con sé il registro degli elettori del Comune, e sul tavolinetto, insieme col giovine biondo molto pallido|Sera portato con sé il registro degli elettori del Comune, e sul tavolinetto, insieme col giovine biondo molto pallido
novelle09_15_pirandello_f000124|passava in rassegna e segnava col lapis il nome di coloro a cui si doveva inviare la partecipazione di morte del Naldi.|passava in rassegna e segnava col lapis il nome di coloro a cui si doveva inviare la partecipazione di morte del Naldi.
novelle09_15_pirandello_f000125|In quella cernita la sua lingua maledica trovò quasi la pietra da affilarsi.|In quella cernita la sua lingua maledica trovò quasi la pietra da affilarsi.
novelle09_15_pirandello_f000126|E, di tanto in tanto, a qualche nome, diceva: — No, a questo cornuto, no! E, a qualche altro:|E, di tanto in tanto, a qualche nome, diceva: - No, a questo cornuto, no! E, a qualche altro:
novelle09_15_pirandello_f000127|— No, a questo ladro, neppure! L’onorevole Delfante sciolse finalmente la seduta;|- No, a questo ladro, neppure! Lonorevole Delfante sciolse finalmente la seduta;
novelle09_15_pirandello_f000128|rientrò nella stanza e strinse di nuovo la mano a Carlo Naldi:|rientrò nella stanza e strinse di nuovo la mano a Carlo Naldi:
novelle09_15_pirandello_f000129|— Coraggio, fratello mio! Prima d’andarsene, volle rivedere il moribondo.|- Coraggio, fratello mio! Prima dandarsene, volle rivedere il moribondo.
novelle09_15_pirandello_f000130|E al dottor Bax che gli stava accanto, domandò: — Se domani tornassi, lo troverei?|E al dottor Bax che gli stava accanto, domandò: - Se domani tornassi, lo troverei?
novelle09_15_pirandello_f000131|— Agonia lunga, — rispose il Bax.|- Agonia lunga, - rispose il Bax.
novelle09_15_pirandello_f000132|— Ma fino a domani forse no! — Speriamo! — sospirò l’onorevole Delfante.|- Ma fino a domani forse no! - Speriamo! - sospirò lonorevole Delfante.
novelle09_15_pirandello_f000133|— Ormai la morte è cessazione di pena.|- Ormai la morte è cessazione di pena.
novelle09_15_pirandello_f000134|E andò via, tirandosi dietro gran parte dei visitatori.|E andò via, tirandosi dietro gran parte dei visitatori.
novelle09_15_pirandello_f000135|Dopo la mezzanotte, eran soltanto in sei, oltre i parenti, il prete e il dottor Bax.|Dopo la mezzanotte, eran soltanto in sei, oltre i parenti, il prete e il dottor Bax.
novelle09_15_pirandello_f000136|I parenti s’erano riuniti nell’altra stanza, attorno alla moglie del moribondo.|I parenti serano riuniti nellaltra stanza, attorno alla moglie del moribondo.
novelle09_15_pirandello_f000137|Nella stanza di questo i due infermieri accanto al letto dormicchiavano, e il prete|Nella stanza di questo i due infermieri accanto al letto dormicchiavano, e il prete
novelle09_15_pirandello_f000138|per non imitarli infornava tabacco: aveva posato sul guanciale allato alla testa del giacente un piccolo crocifisso|per non imitarli infornava tabacco: aveva posato sul guanciale allato alla testa del giacente un piccolo crocifisso
novelle09_15_pirandello_f000139|sicuro che questo al morente, per la notte, poteva bastare.|sicuro che questo al morente, per la notte, poteva bastare.
novelle09_15_pirandello_f000140|Gli altri, nell’altra stanza, presso il balcone, comodamente sdrajati, conversavano fra loro fumando.|Gli altri, nellaltra stanza, presso il balcone, comodamente sdrajati, conversavano fra loro fumando.
novelle09_15_pirandello_f000141|Una disputa s’era accesa tra il Bax e l’avvocato Filippo Deodati intorno ad alcuni strani fenomeni spiritici esperimentati in quei giorni da un cultore fanatico di questa nuova sollecitudine intellettuale|Una disputa sera accesa tra il Bax e lavvocato Filippo Deodati intorno ad alcuni strani fenomeni spiritici esperimentati in quei giorni da un cultore fanatico di questa nuova sollecitudine intellettuale
novelle09_15_pirandello_f000142|– come l’avvocato Deodati la definiva.|- come lavvocato Deodati la definiva.
novelle09_15_pirandello_f000143|— Ciarlatanerie! — esclamò a un certo punto il Bax.|- Ciarlatanerie! - esclamò a un certo punto il Bax.
novelle09_15_pirandello_f000144|— Naturalissimo che tu dica cosí! — rispose con un sorrisetto il Deodati.|- Naturalissimo che tu dica cosí! - rispose con un sorrisetto il Deodati.
novelle09_15_pirandello_f000145|— Anch’io, per altro, son quasi della tua opinione.|- Anchio, per altro, son quasi della tua opinione.
novelle09_15_pirandello_f000146|Tuttavia penso, chi sa! è presunzione certo ritenere che l’uomo|Tuttavia penso, chi sa! è presunzione certo ritenere che luomo
novelle09_15_pirandello_f000147|con questi suoi cinque limitatissimi sensi e la povera intelligenza che gliene risulta… possa… dico|con questi suoi cinque limitatissimi sensi e la povera intelligenza che gliene risulta possa dico
novelle09_15_pirandello_f000148|possa percepire… e concepire tutta quanta la natura.|possa percepire e concepire tutta quanta la natura.
novelle09_15_pirandello_f000149|Chi sa quant’altre sue leggi, quant’altre sue forze e vie ci restano ignote.|Chi sa quantaltre sue leggi, quantaltre sue forze e vie ci restano ignote.
novelle09_15_pirandello_f000150|E chi sa se veramente… dico non si riesca a stabilire… quasi un sesto senso…|E chi sa se veramente dico non si riesca a stabilire quasi un sesto senso
novelle09_15_pirandello_f000151|mediante il quale non si rivelino a noi… senza tuttavia riflettersi su la nostra coscienza (e perciò|mediante il quale non si rivelino a noi senza tuttavia riflettersi su la nostra coscienza e perciò
novelle09_15_pirandello_f000152|badate, paurosamente) fenomeni inaccessibili nello stato normale.|badate, paurosamente fenomeni inaccessibili nello stato normale.
novelle09_15_pirandello_f000153|— Già! — fece il Bax.|- Già! - fece il Bax.
novelle09_15_pirandello_f000154|— I tavolini giranti e parlanti. Sesto senso?|- I tavolini giranti e parlanti. Sesto senso?
novelle09_15_pirandello_f000155|Autosuggestione, caro mio! — Eppure! — sospirò il Deodati|Autosuggestione, caro mio! - Eppure! - sospirò il Deodati
novelle09_15_pirandello_f000156|che guardava ancora in giro gli amici per coglier l’effetto delle sue prime parole.|che guardava ancora in giro gli amici per coglier leffetto delle sue prime parole.
novelle09_15_pirandello_f000157|— Eppure… ecco: io vorrei spiegarmi il perché di certe nostre paure… sí, dico… la paura, per esempio, che ci fanno i morti.|- Eppure ecco: io vorrei spiegarmi il perché di certe nostre paure sí, dico la paura, per esempio, che ci fanno i morti.
novelle09_15_pirandello_f000158|Andresti tu, poniamo, domani o quando che sarà, a dormir solo, di notte|Andresti tu, poniamo, domani o quando che sarà, a dormir solo, di notte
novelle09_15_pirandello_f000159|accanto alla cassa mortuaria del nostro povero Naldi, dentro la cattedrale|accanto alla cassa mortuaria del nostro povero Naldi, dentro la cattedrale
novelle09_15_pirandello_f000160|dove fosse soltanto un lampadino acceso, pendente dall’altissima volta|dove fosse soltanto un lampadino acceso, pendente dallaltissima volta
novelle09_15_pirandello_f000161|tra le grandi ombre, oppresso dalla poderosa solenne vacuità di quell’interno sacro?|tra le grandi ombre, oppresso dalla poderosa solenne vacuità di quellinterno sacro?
novelle09_15_pirandello_f000162|Oh Dio, il silenzio, immagina! e un topo che roda il legno d’un confessionale o d’una panca… giú, in fondo, sotto la cantoria.|Oh Dio, il silenzio, immagina! e un topo che roda il legno dun confessionale o duna panca giú, in fondo, sotto la cantoria.
novelle09_15_pirandello_f000163|— Dei morti, — disse con calma il Bax, — ho avuto paura anch’io che a buon conto|- Dei morti, - disse con calma il Bax, - ho avuto paura anchio che a buon conto
novelle09_15_pirandello_f000164|ohè, medico sono e di morti n’ho visti, come potete figurarvi! — E tagliati. — Anche. Veramente allora ero studente.|ohè, medico sono e di morti nho visti, come potete figurarvi! - E tagliati. - Anche. Veramente allora ero studente.
novelle09_15_pirandello_f000165|Tu sai che mi son sempre levato all’ora dei galli.|Tu sai che mi son sempre levato allora dei galli.
novelle09_15_pirandello_f000166|Basta, — «Matteo» — mi avevano detto la sera avanti alcuni miei colleghi, — «tu che sei mattiniero|Basta, - Matteo - mi avevano detto la sera avanti alcuni miei colleghi, - tu che sei mattiniero
novelle09_15_pirandello_f000167|domattina di buon’ora va’ ad accaparrarti con Bartolo alla Sala Anatomica un buon pezzo da studiare: testa e busto».|domattina di buonora va ad accaparrarti con Bartolo alla Sala Anatomica un buon pezzo da studiare: testa e busto.
novelle09_15_pirandello_f000168|Bartolo era il bidello della Sala.|Bartolo era il bidello della Sala.
novelle09_15_pirandello_f000169|Che tipo, se l’aveste conosciuto! Parlava coi cadaveri;|Che tipo, se laveste conosciuto! Parlava coi cadaveri;
novelle09_15_pirandello_f000170|nettava a perfezione i teschi e se li vendeva cinque lire l’uno.|nettava a perfezione i teschi e se li vendeva cinque lire luno.
novelle09_15_pirandello_f000171|Cinque lire, una testa d’uomo! È vero che, molte, vanno anche assai meno. Basta.|Cinque lire, una testa duomo! È vero che, molte, vanno anche assai meno. Basta.
novelle09_15_pirandello_f000172|State a sentire, che vi racconterò come un morto mi spense la candela. — La candela? — La candela, sí.|State a sentire, che vi racconterò come un morto mi spense la candela. - La candela? - La candela, sí.
novelle09_15_pirandello_f000173|Accettai l’incarico dei miei compagni;|Accettai lincarico dei miei compagni;
novelle09_15_pirandello_f000174|e il giorno appresso, poco dopo le quattro, mi recai alla Sala.|e il giorno appresso, poco dopo le quattro, mi recai alla Sala.
novelle09_15_pirandello_f000175|Il cancello, davanti al giardino che circonda il basso edificio, era aperto|Il cancello, davanti al giardino che circonda il basso edificio, era aperto
novelle09_15_pirandello_f000176|o meglio, accostato: segno che i becchini avevano già portato il carico alla Sala.|o meglio, accostato: segno che i becchini avevano già portato il carico alla Sala.
novelle09_15_pirandello_f000177|Bartolo si vestiva nella stanzetta a sinistra dell’androne, la quale ha una finestra prospiciente il giardino.|Bartolo si vestiva nella stanzetta a sinistra dellandrone, la quale ha una finestra prospiciente il giardino.
novelle09_15_pirandello_f000178|Io vidi, entrando, il lume attraverso le stecche della persiana.|Io vidi, entrando, il lume attraverso le stecche della persiana.
novelle09_15_pirandello_f000179|Contemporaneamente, Bartolo udí lo scalpiccío dei miei passi sulla ghaja del vialetto. «Chi è là? » «Io, Bax.|Contemporaneamente, Bartolo udí lo scalpiccío dei miei passi sulla ghaja del vialetto. Chi è là?  Io, Bax.
novelle09_15_pirandello_f000180|» «Ah, entri pure!» «Abbiamo di già? » «Abbiamo, sissignore. Ma la sala è al bujo.| Ah, entri pure! Abbiamo di già?  Abbiamo, sissignore. Ma la sala è al bujo.
novelle09_15_pirandello_f000181|Abbia pazienza un momentino: son bell’e vestito. » «Fa’ pure con comodo. Ho con me la candela. » Entrai.|Abbia pazienza un momentino: son belle vestito.  Fa pure con comodo. Ho con me la candela.  Entrai.
novelle09_15_pirandello_f000182|Non ero mai entrato solo, a quell’ora, nella Sala.|Non ero mai entrato solo, a quellora, nella Sala.
novelle09_15_pirandello_f000183|Paura no, ma vi assicuro che una certa inquietudine nervosa me la sentivo addosso|Paura no, ma vi assicuro che una certa inquietudine nervosa me la sentivo addosso
novelle09_15_pirandello_f000184|attraversando quelle stanze in fila, silenziose, rintronanti, prima di giungere alla sala in fondo.|attraversando quelle stanze in fila, silenziose, rintronanti, prima di giungere alla sala in fondo.
novelle09_15_pirandello_f000185|Guardavo fiso la fiamma della mia candela|Guardavo fiso la fiamma della mia candela
novelle09_15_pirandello_f000186|che riparavo con una mano per non veder l’ombra del mio corpo fuggente lungo le pareti e sul pavimento.|che riparavo con una mano per non veder lombra del mio corpo fuggente lungo le pareti e sul pavimento.
novelle09_15_pirandello_f000187|I becchini avevano lasciato aperto l’uscio.|I becchini avevano lasciato aperto luscio.
novelle09_15_pirandello_f000188|Sei casse erano posate su le lastre di marmo dei tavolini.|Sei casse erano posate su le lastre di marmo dei tavolini.
novelle09_15_pirandello_f000189|I cadaveri giungevano a noi dalle chiese, ancor vestiti, e tante volte anche coi fiori dentro.|I cadaveri giungevano a noi dalle chiese, ancor vestiti, e tante volte anche coi fiori dentro.
novelle09_15_pirandello_f000190|Un mio compagno, tra parentesi, non si faceva scrupolo di mettersi qualcuno di quei fiori all’occhiello o di comporne qualche mazzolino che poi regalava apposta alle belle donnine:|Un mio compagno, tra parentesi, non si faceva scrupolo di mettersi qualcuno di quei fiori allocchiello o di comporne qualche mazzolino che poi regalava apposta alle belle donnine:
novelle09_15_pirandello_f000191|— «Amore e morte!» — diceva lui. Basta.|- Amore e morte! - diceva lui. Basta.
novelle09_15_pirandello_f000192|Reggevo con una mano la candela;|Reggevo con una mano la candela;
novelle09_15_pirandello_f000193|con l’altra scoperchiavo cautamente le casse e guardavo dentro.|con laltra scoperchiavo cautamente le casse e guardavo dentro.
novelle09_15_pirandello_f000194|Chi arriva prima, si sceglie il meglio.|Chi arriva prima, si sceglie il meglio.
novelle09_15_pirandello_f000195|Io cercavo un bel collo, un buon torace. Apro la prima cassa. Un vecchio. Apro la seconda. Una vecchia. Apro la terza. Un vecchio.|Io cercavo un bel collo, un buon torace. Apro la prima cassa. Un vecchio. Apro la seconda. Una vecchia. Apro la terza. Un vecchio.
novelle09_15_pirandello_f000196|Mannaggia! Faccio per sollevare il coperchio della quarta e — ffff! — un soffio, che mi spegne la candela.|Mannaggia! Faccio per sollevare il coperchio della quarta e - ffff! - un soffio, che mi spegne la candela.
novelle09_15_pirandello_f000197|Getto un grido, lascio il coperchio; la candela mi cade di mano.|Getto un grido, lascio il coperchio; la candela mi cade di mano.
novelle09_15_pirandello_f000198|«Bartolo! Bartolo!» grido, atterrito, nel bujo.|Bartolo! Bartolo! grido, atterrito, nel bujo.
novelle09_15_pirandello_f000199|Bartolo accorre col lume e mi trova… pensateci voi! i capelli irti sulla fronte, gli occhi fuori del capo. «Ch’è stato?|Bartolo accorre col lume e mi trova pensateci voi! i capelli irti sulla fronte, gli occhi fuori del capo. Chè stato?
novelle09_15_pirandello_f000200|» «Ah, Bartolo! Apri quella cassa!» Bartolo apre, guarda dentro, poi guarda me: «Ebbene? » mi fa. «Una bella ragazza.| Ah, Bartolo! Apri quella cassa! Bartolo apre, guarda dentro, poi guarda me: Ebbene?  mi fa. Una bella ragazza.
novelle09_15_pirandello_f000201|» Prendo animo e guardo dietro le sue spalle. «È morta? » Bartolo si mette a ridere.| Prendo animo e guardo dietro le sue spalle. È morta?  Bartolo si mette a ridere.
novelle09_15_pirandello_f000202|«No, viva…» «Non scherzare! M’ha spento la candela!» «Che ha fatto? Le ha spento la candela?|No, viva Non scherzare! Mha spento la candela! Che ha fatto? Le ha spento la candela?
novelle09_15_pirandello_f000203|Vuol dire che non voleva esser veduta da un giovanotto cosí coricata.|Vuol dire che non voleva esser veduta da un giovanotto cosí coricata.
novelle09_15_pirandello_f000204|Eh, poverina, di’ un po’, è vero?|Eh, poverina, di un po, è vero?
novelle09_15_pirandello_f000205|» E, cosí dicendo, agitò più volte una mano cerea del cadavere.| E, cosí dicendo, agitò più volte una mano cerea del cadavere.
novelle09_15_pirandello_f000206|Bisognava sentire le sue risate, perché prima le diceva, e poi ci rideva sopra: le sue risate, là, tra tutte quelle casse|Bisognava sentire le sue risate, perché prima le diceva, e poi ci rideva sopra: le sue risate, là, tra tutte quelle casse
novelle09_15_pirandello_f000207|mentre l’alba cominciava a stenebrare appena, scialba, umidiccia, l’ampia Sala|mentre lalba cominciava a stenebrare appena, scialba, umidiccia, lampia Sala
novelle09_15_pirandello_f000208|a cui tutti i disinfettanti non riescono a togliere quell’orrendo tanfo di mucido. — Ma quel soffio?|a cui tutti i disinfettanti non riescono a togliere quellorrendo tanfo di mucido. - Ma quel soffio?
novelle09_15_pirandello_f000209|— domandarono due o tre a questo punto, costernati.|- domandarono due o tre a questo punto, costernati.
novelle09_15_pirandello_f000210|— Gas! — rispose Bax con un gesto di noncuranza, e rise allegramente.|- Gas! - rispose Bax con un gesto di noncuranza, e rise allegramente.
novelle09_15_pirandello_f000211|Uno degli infermieri, con gli occhi rossi dal sonno interrotto|Uno degli infermieri, con gli occhi rossi dal sonno interrotto
novelle09_15_pirandello_f000212|venne cempennante ad annunziare che il moribondo era gelato dai piedi al petto e bagnato di sudor freddo. — Ma respira ancora?|venne cempennante ad annunziare che il moribondo era gelato dai piedi al petto e bagnato di sudor freddo. - Ma respira ancora?
novelle09_15_pirandello_f000213|— Sissignore, ma venga a vedere però: pare strozzato. Credo che ci siamo.|- Sissignore, ma venga a vedere però: pare strozzato. Credo che ci siamo.
novelle09_15_pirandello_f000214|Il prete e l’altro infermiere, svegliati anch’essi di soprassalto|Il prete e laltro infermiere, svegliati anchessi di soprassalto
novelle09_15_pirandello_f000215|s’erano buttati in ginocchio e avevano subito attaccato con la lingua ancora imbrogliata la litania.|serano buttati in ginocchio e avevano subito attaccato con la lingua ancora imbrogliata la litania.
novelle09_15_pirandello_f000216|Entrò il Bax con gli amici rimasti a vegliare; alcuni s’inginocchiarono;|Entrò il Bax con gli amici rimasti a vegliare; alcuni singinocchiarono;
novelle09_15_pirandello_f000217|il Deodati rimase in piedi col Bax, che s’accostò al moribondo per toccargli la fronte, se era gelata.|il Deodati rimase in piedi col Bax, che saccostò al moribondo per toccargli la fronte, se era gelata.
novelle09_15_pirandello_f000218|Il piccolo De Petri restò nell’altra stanza, intento ancora a scegliere i nomi dal registro degli elettori.|Il piccolo De Petri restò nellaltra stanza, intento ancora a scegliere i nomi dal registro degli elettori.
novelle09_15_pirandello_f000219|— Sancta Dei Genitrix, — Ora pro nobis.|- Sancta Dei Genitrix, - Ora pro nobis.
novelle09_15_pirandello_f000220|— Sancta Virgo Virginum, — Ora pro nobis.|- Sancta Virgo Virginum, - Ora pro nobis.
novelle09_15_pirandello_f000221|Tranne il prete, tutti tenevano gli occhi fissi al moribondo.|Tranne il prete, tutti tenevano gli occhi fissi al moribondo.
novelle09_15_pirandello_f000222|Ecco come si muore! Domani, entro una cassa, e poi sotterra, per sempre! Per il Naldi era finita;|Ecco come si muore! Domani, entro una cassa, e poi sotterra, per sempre! Per il Naldi era finita;
novelle09_15_pirandello_f000223|e cosí sarebbe stato per tutti: su quel letto, un giorno, ciascuno – gelido|e cosí sarebbe stato per tutti: su quel letto, un giorno, ciascuno - gelido
novelle09_15_pirandello_f000224|immobile – e intorno, la preghiera dei fedeli, il pianto dei parenti.|immobile - e intorno, la preghiera dei fedeli, il pianto dei parenti.
novelle09_15_pirandello_f000225|Dopo la fronte il dottor Bax venne a toccare i piedi del moribondo, poi le gambe|Dopo la fronte il dottor Bax venne a toccare i piedi del moribondo, poi le gambe
novelle09_15_pirandello_f000226|le cosce, il ventre, per sentire dov’era già arrivato il gelo della morte.|le cosce, il ventre, per sentire dovera già arrivato il gelo della morte.
novelle09_15_pirandello_f000227|Ma il Naldi respirava, respirava ancora: pareva singhiozzasse, cosí il rantolo gli scoteva la testa.|Ma il Naldi respirava, respirava ancora: pareva singhiozzasse, cosí il rantolo gli scoteva la testa.
novelle09_15_pirandello_f000228|Nel silenzio della casa scoppiarono pianti.|Nel silenzio della casa scoppiarono pianti.
novelle09_15_pirandello_f000229|L’uscio su la saletta fu aperto di furia.|Luscio su la saletta fu aperto di furia.
novelle09_15_pirandello_f000230|Entrò nel salotto il fratello Carlo, a cui la commozione agitava convulsamente il mento e le palpebre.|Entrò nel salotto il fratello Carlo, a cui la commozione agitava convulsamente il mento e le palpebre.
