novelle04_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle04_14_pirandello_f000126|invece, professor di francese, enfasi, enfasi, credesti di poterti permettere di prender moglie all’età tua, e ti rovinasti. Non ci si pensi più.|invece, professor di francese, enfasi, enfasi, credesti di poterti permettere di prender moglie alletà tua, e ti rovinasti. Non ci si pensi più.
novelle04_14_pirandello_f000127|Tu sai che sentimenti nutra io per tua moglie: tuttavia, non dubitare, ti darò frequenti notizie anche di lei.|Tu sai che sentimenti nutra io per tua moglie: tuttavia, non dubitare, ti darò frequenti notizie anche di lei.
novelle04_14_pirandello_f000128|Ma voglio riallacciare le fila proprio dal momento che il mondo per te si fece vano;|Ma voglio riallacciare le fila proprio dal momento che il mondo per te si fece vano;
novelle04_14_pirandello_f000129|dal momento che, sentendoti colpire improvvisamente dalla morte, a tavola, mentre si cenava|dal momento che, sentendoti colpire improvvisamente dalla morte, a tavola, mentre si cenava
novelle04_14_pirandello_f000130|alla mia esclamazione: «Non è niente! non è niente!» rispondesti: — L’ora di dire addio. Furono le tue ultime parole.|alla mia esclamazione: Non è niente! non è niente! rispondesti: - Lora di dire addio. Furono le tue ultime parole.
novelle04_14_pirandello_f000131|Il giorno appresso, alle nove del mattino, dopo tredici ore di agonia: morto.|Il giorno appresso, alle nove del mattino, dopo tredici ore di agonia: morto.
novelle04_14_pirandello_f000132|Mi parrà sempre d’udire nel silenzio della notte il tremendo rantolo della tua agonia.|Mi parrà sempre dudire nel silenzio della notte il tremendo rantolo della tua agonia.
novelle04_14_pirandello_f000133|Che cosa orribile, Momino, rantolare a quel modo! Non mi pareva vero che lo potessi far tu! E ti sei tutto… ah Dio! il letto|Che cosa orribile, Momino, rantolare a quel modo! Non mi pareva vero che lo potessi far tu! E ti sei tutto ah Dio! il letto
novelle04_14_pirandello_f000134|la camicia… Tu sempre cosí pulito! E quell’arrangolío fischiante|la camicia Tu sempre cosí pulito! E quellarrangolío fischiante
novelle04_14_pirandello_f000135|che faceva venir la disperazione a chi ti stava vicino, di non poterti far nulla… E non dimenticherò mai|che faceva venir la disperazione a chi ti stava vicino, di non poterti far nulla E non dimenticherò mai
novelle04_14_pirandello_f000136|mai, la lugubre veglia della notte appresso, con tutte le finestre aperte sul fiume.|mai, la lugubre veglia della notte appresso, con tutte le finestre aperte sul fiume.
novelle04_14_pirandello_f000137|Vegliare di notte un morto, con un fiume che si sente scorrere sotto;|Vegliare di notte un morto, con un fiume che si sente scorrere sotto;
novelle04_14_pirandello_f000138|affacciarsi alla finestra e vedere andar piccola piccola l’ombra di qualche passante sul ponte illuminato… Intanto|affacciarsi alla finestra e vedere andar piccola piccola lombra di qualche passante sul ponte illuminato Intanto
novelle04_14_pirandello_f000139|bisogna dire la verità: tua moglie t’ha pianto molto, sai? e seguita.|bisogna dire la verità: tua moglie tha pianto molto, sai? e seguita.
novelle04_14_pirandello_f000140|Io no, ma, stordito come sono ancora, ho pensato a tutto, io.|Io no, ma, stordito come sono ancora, ho pensato a tutto, io.
novelle04_14_pirandello_f000141|Mezzanotte, Momino: l’ora solita. Me ne vado a letto.|Mezzanotte, Momino: lora solita. Me ne vado a letto.
novelle04_14_pirandello_f000142|Che silenzio! Mi pare che tutta la notte intorno sia piena della tua morte.|Che silenzio! Mi pare che tutta la notte intorno sia piena della tua morte.
novelle04_14_pirandello_f000143|E questo ronzio del lumetto… Basta.|E questo ronzio del lumetto Basta.
novelle04_14_pirandello_f000144|Qua, nella camera attigua, per me, un letto candido e soffice.|Qua, nella camera attigua, per me, un letto candido e soffice.
novelle04_14_pirandello_f000145|Tu chiuso in una doppia cassa in quel grottino al Pincetto,|Tu chiuso in una doppia cassa in quel grottino al Pincetto,
novelle04_14_pirandello_f000146|Numero cinquantuno, povero Momino mio! Non ho il coraggio di dirti buona notte.|Numero cinquantuno, povero Momino mio! Non ho il coraggio di dirti buona notte.
novelle04_14_pirandello_f000147|CAPITULO DUE Oggi mi sono accorto che anche i cimiteri sono fatti per i vivi.|CAPITULO DUE Oggi mi sono accorto che anche i cimiteri sono fatti per i vivi.
novelle04_14_pirandello_f000148|Questo del Verano, poi, addirittura una città ridotta.|Questo del Verano, poi, addirittura una città ridotta.
novelle04_14_pirandello_f000149|I poveri, peggio che a pianterreno;|I poveri, peggio che a pianterreno;
novelle04_14_pirandello_f000150|i ricchi, palazzine di vario stile, giardinetto intorno, cappella dentro;|i ricchi, palazzine di vario stile, giardinetto intorno, cappella dentro;
novelle04_14_pirandello_f000151|e coltiva quello un giardiniere vivo e pagato, e officia in questa un prete vivo e pagato.|e coltiva quello un giardiniere vivo e pagato, e officia in questa un prete vivo e pagato.
novelle04_14_pirandello_f000152|Per esser giusti, ecco due posti usurpati ai morti di professione, nel loro stesso domicilio.|Per esser giusti, ecco due posti usurpati ai morti di professione, nel loro stesso domicilio.
novelle04_14_pirandello_f000153|Vi sono poi strade, piazze, viali, vicoli e vicoletti, ai quali farebbero bene a porre un nome|Vi sono poi strade, piazze, viali, vicoli e vicoletti, ai quali farebbero bene a porre un nome
novelle04_14_pirandello_f000154|perché i visitatori vi si potessero meglio orientare: il nome del morto più autorevole: Via (o vicolo) Tizio; Viale (o piazza) Cajo.|perché i visitatori vi si potessero meglio orientare: il nome del morto più autorevole: Via o vicolo Tizio; Viale o piazza Cajo.
novelle04_14_pirandello_f000155|Quando sarò anch’io dei vostri, Momo, se ci riuniamo qualche notte in assemblea, vedrai che farò questa e altre proposte|Quando sarò anchio dei vostri, Momo, se ci riuniamo qualche notte in assemblea, vedrai che farò questa e altre proposte
novelle04_14_pirandello_f000156|sia per l’affermazione, sia per la tutela dei nostri diritti e della nostra dignità.|sia per laffermazione, sia per la tutela dei nostri diritti e della nostra dignità.
novelle04_14_pirandello_f000157|Che te ne pare, intanto, stasera, di queste mie riflessioni?|Che te ne pare, intanto, stasera, di queste mie riflessioni?
novelle04_14_pirandello_f000158|Con questo po’ di vita che mi resta, non mi sento più di qua, caro Momo, dacché tu sei morto;|Con questo po di vita che mi resta, non mi sento più di qua, caro Momo, dacché tu sei morto;
novelle04_14_pirandello_f000159|e vorrei spenderlo, questo po’ di resto, per darvi, come posso, qualche sollazzo.|e vorrei spenderlo, questo po di resto, per darvi, come posso, qualche sollazzo.
novelle04_14_pirandello_f000160|Ma scommetto che ora tu mi dici al solito che queste mie riflessioni non sono originali.|Ma scommetto che ora tu mi dici al solito che queste mie riflessioni non sono originali.
novelle04_14_pirandello_f000161|Bada ch’era davvero curiosa (ora te lo voglio dire)|Bada chera davvero curiosa ora te lo voglio dire
novelle04_14_pirandello_f000162|che tutto quello che mi scappava di bocca in tua presenza tu pretendevi d’averlo letto in qualche libro|che tutto quello che mi scappava di bocca in tua presenza tu pretendevi daverlo letto in qualche libro
novelle04_14_pirandello_f000163|del quale spesso dicevi di non rammentarti né il titolo né l’autore.|del quale spesso dicevi di non rammentarti né il titolo né lautore.
novelle04_14_pirandello_f000164|Io di me non presumo troppo: non leggo mai nulla, tranne qualche libro antico, di tanto in tanto.|Io di me non presumo troppo: non leggo mai nulla, tranne qualche libro antico, di tanto in tanto.
novelle04_14_pirandello_f000165|So – questo è vero – che, se mi picchio un po’ su la fronte, sento, perdio, che vi sta di casa un cervello; ma ignorante, sí;|So - questo è vero - che, se mi picchio un po su la fronte, sento, perdio, che vi sta di casa un cervello; ma ignorante, sí;
novelle04_14_pirandello_f000166|più di me è difficile trovarne un altro.|più di me è difficile trovarne un altro.
novelle04_14_pirandello_f000167|Visto però che spesso i men savii sono coloro che si persuadono saper più, e fanno intanto le più scervellate pazzie;|Visto però che spesso i men savii sono coloro che si persuadono saper più, e fanno intanto le più scervellate pazzie;
novelle04_14_pirandello_f000168|dovrei vergognarmene, non me ne vergogno. Torniamo alla città ridotta.|dovrei vergognarmene, non me ne vergogno. Torniamo alla città ridotta.
novelle04_14_pirandello_f000169|Tua moglie ha commesso, secondo me, una di quelle sciocchezze, che non ho saputo mai tollerare in silenzio.|Tua moglie ha commesso, secondo me, una di quelle sciocchezze, che non ho saputo mai tollerare in silenzio.
novelle04_14_pirandello_f000170|Giudicane tu: si è impegnata nella spesa insostenibile d’una sepoltura privilegiata e temporanea per te.|Giudicane tu: si è impegnata nella spesa insostenibile duna sepoltura privilegiata e temporanea per te.
novelle04_14_pirandello_f000171|Giacer morto in una tomba gentilizia o nel campo dei poveri o, nuda spoglia|Giacer morto in una tomba gentilizia o nel campo dei poveri o, nuda spoglia
novelle04_14_pirandello_f000172|ai piedi d’un albero o in fondo al mare o dove che sia, non è tutt’uno?|ai piedi dun albero o in fondo al mare o dove che sia, non è tuttuno?
novelle04_14_pirandello_f000173|Ugo Foscolo dice prima di sí, e poi di no, per certe sue nobili ragioni sociali e civili.|Ugo Foscolo dice prima di sí, e poi di no, per certe sue nobili ragioni sociali e civili.
novelle04_14_pirandello_f000174|Tu forse la pensi come Ugo Foscolo. Io no.|Tu forse la pensi come Ugo Foscolo. Io no.
novelle04_14_pirandello_f000175|più vado avanti, io, e più odio la società e la civiltà. Ma lasciamo questo discorso.|più vado avanti, io, e più odio la società e la civiltà. Ma lasciamo questo discorso.
novelle04_14_pirandello_f000176|Fosse almeno una tomba fissa! Nossignori.|Fosse almeno una tomba fissa! Nossignori.
novelle04_14_pirandello_f000177|Approfittando che nel Verano c’è pure l’est locanda|Approfittando che nel Verano cè pure lest locanda
novelle04_14_pirandello_f000178|tua moglie ha preso a pigione per te uno di quei grottini detti loculi: venticinque lire per tre mesi|tua moglie ha preso a pigione per te uno di quei grottini detti loculi: venticinque lire per tre mesi
novelle04_14_pirandello_f000179|e poi dieci lire in più per ogni mese, dopo i tre.|e poi dieci lire in più per ogni mese, dopo i tre.
novelle04_14_pirandello_f000180|Ora, capirai, questa spesa a mano a mano crescente, di qui a sette,|Ora, capirai, questa spesa a mano a mano crescente, di qui a sette,
novelle04_14_pirandello_f000181|otto mesi, tua moglie non potrà più, certo, sostenerla. E allora che avverrà?|otto mesi, tua moglie non potrà più, certo, sostenerla. E allora che avverrà?
novelle04_14_pirandello_f000182|Ma ella spera, dice, in uno sgombero. Mi spiego.|Ma ella spera, dice, in uno sgombero. Mi spiego.
novelle04_14_pirandello_f000183|Sai che nel cimitero, qualche volta, avvengono pure gli sgomberi, precisamente come in città? Sí. I morti sgomberano.|Sai che nel cimitero, qualche volta, avvengono pure gli sgomberi, precisamente come in città? Sí. I morti sgomberano.
novelle04_14_pirandello_f000184|O per dir meglio, i vivi superstiti, andando via da Roma, poniamo, per domiciliarsi in un’altra città|O per dir meglio, i vivi superstiti, andando via da Roma, poniamo, per domiciliarsi in unaltra città
novelle04_14_pirandello_f000185|coi bauli e gli altri arredi di casa si portano via anche i loro morti|coi bauli e gli altri arredi di casa si portano via anche i loro morti
novelle04_14_pirandello_f000186|dei quali svendono la casa vecchia per comperarne loro una nuova nell’altro cimitero.|dei quali svendono la casa vecchia per comperarne loro una nuova nellaltro cimitero.
novelle04_14_pirandello_f000187|Che sciocco! le dico a te codeste cose, che ci stai e devi saperle.|Che sciocco! le dico a te codeste cose, che ci stai e devi saperle.
novelle04_14_pirandello_f000188|Ma io questa la imparo adesso, fresca fresca. Ora, intendi?|Ma io questa la imparo adesso, fresca fresca. Ora, intendi?
novelle04_14_pirandello_f000189|tua moglie spera in una di queste certo non frequenti occasioni.|tua moglie spera in una di queste certo non frequenti occasioni.
novelle04_14_pirandello_f000190|Io penso però che ella conta su tante cose che le verranno certo a fallire;|Io penso però che ella conta su tante cose che le verranno certo a fallire;
novelle04_14_pirandello_f000191|e prima, che con tutta quella sua bravura nel parlar francese le debba durare tanto affetto e tal pensiero per te (ti chiedo licenza di dubitarne);|e prima, che con tutta quella sua bravura nel parlar francese le debba durare tanto affetto e tal pensiero per te ti chiedo licenza di dubitarne;
novelle04_14_pirandello_f000192|e poi, che possa far tanti risparmi da accumulare quanto basti a comperar questa tomba, diciamo cosí, di seconda mano.|e poi, che possa far tanti risparmi da accumulare quanto basti a comperar questa tomba, diciamo cosí, di seconda mano.
novelle04_14_pirandello_f000193|E la pigione del loculo, in tutto questo tempo, chi la paga?|E la pigione del loculo, in tutto questo tempo, chi la paga?
novelle04_14_pirandello_f000194|Capisco che la pagherò io, – mi par di sentirmelo gridare da una vocina dentro la cassaforte qui accanto|Capisco che la pagherò io, - mi par di sentirmelo gridare da una vocina dentro la cassaforte qui accanto
novelle04_14_pirandello_f000195|– ma ciò non toglie che non sia una segnalata pazzia.|- ma ciò non toglie che non sia una segnalata pazzia.
novelle04_14_pirandello_f000196|E giacché siamo a questi discorsi angustiosi, intratteniamocene ancora un po’.|E giacché siamo a questi discorsi angustiosi, intratteniamocene ancora un po.
novelle04_14_pirandello_f000197|Sai che sono metodico e meticoloso e che soglio tener conto di tutto.|Sai che sono metodico e meticoloso e che soglio tener conto di tutto.
novelle04_14_pirandello_f000198|Sto facendo la nota delle spese mensili e ci sono anche quelle che ho fatte per te.|Sto facendo la nota delle spese mensili e ci sono anche quelle che ho fatte per te.
novelle04_14_pirandello_f000199|Vogliamo parlare un po’ d’interessi come prima?|Vogliamo parlare un po dinteressi come prima?
novelle04_14_pirandello_f000200|Ho cercato di far tutto, Momino mio (trasporto funebre, sotterramento, eccetera)|Ho cercato di far tutto, Momino mio trasporto funebre, sotterramento, eccetera
novelle04_14_pirandello_f000201|con decenza, salvando quella modestia che tu hai tanto raccomandato nel tuo testamento.|con decenza, salvando quella modestia che tu hai tanto raccomandato nel tuo testamento.
novelle04_14_pirandello_f000202|Ma mi sono accorto che a Roma quasi quasi costa più il morire che il vivere, che pur costa tanto, e tu lo sai.|Ma mi sono accorto che a Roma quasi quasi costa più il morire che il vivere, che pur costa tanto, e tu lo sai.
novelle04_14_pirandello_f000203|Se te la facessi vedere, questa noticina presentatami jeri dall’agente della nuova Società di pompe funebri|Se te la facessi vedere, questa noticina presentatami jeri dallagente della nuova Società di pompe funebri
novelle04_14_pirandello_f000204|ti metteresti le mani ai capelli.|ti metteresti le mani ai capelli.
novelle04_14_pirandello_f000205|Eppure, prezzi di concorrenza, bada! Ma quello che m’ha fatto groppo è stato il pretino unto e bisunto della parrocchia qua di San Rocco|Eppure, prezzi di concorrenza, bada! Ma quello che mha fatto groppo è stato il pretino unto e bisunto della parrocchia qua di San Rocco
novelle04_14_pirandello_f000206|che ha voluto venti lire per spruzzarti un po’ d’acqua su la bara e belarti un requiem… Ah|che ha voluto venti lire per spruzzarti un po dacqua su la bara e belarti un requiem Ah
novelle04_14_pirandello_f000207|quando muojo io, niente! Già, al fuoco! È più spiccio e più pulito.|quando muojo io, niente! Già, al fuoco! È più spiccio e più pulito.
novelle04_14_pirandello_f000208|Ognuno però la pensa a modo suo;|Ognuno però la pensa a modo suo;
novelle04_14_pirandello_f000209|e, pure da morti, abbiamo la debolezza di volerci in un modo, anziché in un altro. Basta. Interessi.|e, pure da morti, abbiamo la debolezza di volerci in un modo, anziché in un altro. Basta. Interessi.
novelle04_14_pirandello_f000210|Sai che ancora un po’ di quel che avevo, mi resta;|Sai che ancora un po di quel che avevo, mi resta;
novelle04_14_pirandello_f000211|sai che i bisogni miei sono limitatissimi e che ormai nessun desiderio più m’invoglia di sperare;|sai che i bisogni miei sono limitatissimi e che ormai nessun desiderio più minvoglia di sperare;
novelle04_14_pirandello_f000212|tranne quello di morir presto, sperare che sia senza avvedermene. Che si diceva?|tranne quello di morir presto, sperare che sia senza avvedermene. Che si diceva?
novelle04_14_pirandello_f000213|Ah, dico: che debbo farmene di questo poco che mi resta?|Ah, dico: che debbo farmene di questo poco che mi resta?
novelle04_14_pirandello_f000214|Lasciarlo, dopo morto, in opere di carità?|Lasciarlo, dopo morto, in opere di carità?
novelle04_14_pirandello_f000215|Prima di tutto, chi sa come e dove andrebbe a finire;|Prima di tutto, chi sa come e dove andrebbe a finire;
novelle04_14_pirandello_f000216|poi, io non ho di queste tenerezze tardive per il prossimo in generale.|poi, io non ho di queste tenerezze tardive per il prossimo in generale.
novelle04_14_pirandello_f000217|Il prossimo, io voglio sapere come si chiama.|Il prossimo, io voglio sapere come si chiama.
novelle04_14_pirandello_f000218|Orbene, poiché certe cose si scrivono meglio che non si dicano a voce|Orbene, poiché certe cose si scrivono meglio che non si dicano a voce
novelle04_14_pirandello_f000219|ho scritto a tua moglie che era mia ferma intenzione, e che anzi stimavo come dovere|ho scritto a tua moglie che era mia ferma intenzione, e che anzi stimavo come dovere
novelle04_14_pirandello_f000220|continuare a fare per la vedova dell’unico amico mio quel ch’ero solito di fare per lui: contribuire, cioè, alle spese di casa.|continuare a fare per la vedova dellunico amico mio quel chero solito di fare per lui: contribuire, cioè, alle spese di casa.
novelle04_14_pirandello_f000221|Momo, prenditi questo decottino a digiuno.|Momo, prenditi questo decottino a digiuno.
novelle04_14_pirandello_f000222|Sai come m’ha risposto tua moglie?|Sai come mha risposto tua moglie?
novelle04_14_pirandello_f000223|M’ha ringraziato, prima di tutto, come si può ringraziare un qualunque estraneo; ma lasciamo andare;|Mha ringraziato, prima di tutto, come si può ringraziare un qualunque estraneo; ma lasciamo andare;
novelle04_14_pirandello_f000224|ha poi soggiunto che, per il momento, sí, dice, purtroppo si vede costretta a non ricusare i miei graziosi favori|ha poi soggiunto che, per il momento, sí, dice, purtroppo si vede costretta a non ricusare i miei graziosi favori
novelle04_14_pirandello_f000225|perché avendo dischiavacciato lo stipetto, dove tu eri solito di riporre il sudor delle tue fatiche|perché avendo dischiavacciato lo stipetto, dove tu eri solito di riporre il sudor delle tue fatiche
novelle04_14_pirandello_f000226|dice, non vi ha trovato che sole lire cinquanta|dice, non vi ha trovato che sole lire cinquanta
novelle04_14_pirandello_f000227|con le quali evidentemente, dice, non è possibile pagar la pigione di casa che scade il giorno quindici|con le quali evidentemente, dice, non è possibile pagar la pigione di casa che scade il giorno quindici
novelle04_14_pirandello_f000228|saldare alcuni conti con parecchi fornitori di commestibili e farsi un modesto abito da lutto di assoluta necessità.|saldare alcuni conti con parecchi fornitori di commestibili e farsi un modesto abito da lutto di assoluta necessità.
novelle04_14_pirandello_f000229|Indovinerai dalle frasi che ti ho trascritte chi ha dettato a tua moglie questa lettera: i graziosi favori, il dischiavacciato|Indovinerai dalle frasi che ti ho trascritte chi ha dettato a tua moglie questa lettera: i graziosi favori, il dischiavacciato
novelle04_14_pirandello_f000230|il sudor delle tue fatiche non possono uscire che dalla bocca di tuo cognato… cioè|il sudor delle tue fatiche non possono uscire che dalla bocca di tuo cognato cioè
novelle04_14_pirandello_f000231|no: verrebbe a essere di te cognato di tua moglie, è vero?|no: verrebbe a essere di te cognato di tua moglie, è vero?
novelle04_14_pirandello_f000232|il signor Postella, insomma, il quale – te ne avverto di passata – ha preso definitivamente domicilio in casa tua insieme con la sua metà|il signor Postella, insomma, il quale - te ne avverto di passata - ha preso definitivamente domicilio in casa tua insieme con la sua metà
novelle04_14_pirandello_f000233|e dormono nella stessa camera in cui sei morto, in cui dormivamo tu e io. Andiamo avanti.|e dormono nella stessa camera in cui sei morto, in cui dormivamo tu e io. Andiamo avanti.
novelle04_14_pirandello_f000234|La lettera mi annunziava, seguitando, alcuni disegni per l’avvenire: che tua moglie|La lettera mi annunziava, seguitando, alcuni disegni per lavvenire: che tua moglie
novelle04_14_pirandello_f000235|cioè, spera, o almeno desidera, di trovar da lavorare in casa|cioè, spera, o almeno desidera, di trovar da lavorare in casa
novelle04_14_pirandello_f000236|o qualche dignitoso collocamento in una nobile famiglia, come lettrice o istitutrice|o qualche dignitoso collocamento in una nobile famiglia, come lettrice o istitutrice
novelle04_14_pirandello_f000237|mettendo a profitto, dice, i preziosi ammaestramenti che tu le lasciasti in unica e cara eredità.|mettendo a profitto, dice, i preziosi ammaestramenti che tu le lasciasti in unica e cara eredità.
novelle04_14_pirandello_f000238|Ma non ti dar pensiero neanche di questo.|Ma non ti dar pensiero neanche di questo.
novelle04_14_pirandello_f000239|Finché ci sono qua io, sta’ pur sicuro che non ne farà di nulla.|Finché ci sono qua io, sta pur sicuro che non ne farà di nulla.
novelle04_14_pirandello_f000240|Intanto la lettera terminava con questa frase: «E fiducialmente La saluto!» — Fiducialmente! Dove va a pescarle le espressioni tuo cognato?|Intanto la lettera terminava con questa frase: E fiducialmente La saluto! - Fiducialmente! Dove va a pescarle le espressioni tuo cognato?
novelle04_14_pirandello_f000241|Bada che è buffo sul serio! E a proposito del dischiavacciato: la chiave dello stipetto dove l’hai lasciata?|Bada che è buffo sul serio! E a proposito del dischiavacciato: la chiave dello stipetto dove lhai lasciata?
novelle04_14_pirandello_f000242|Non si è potuta trovare: e quel linguajo, lo vedi, ha dovuto ricorrere al dischiavacciamento.|Non si è potuta trovare: e quel linguajo, lo vedi, ha dovuto ricorrere al dischiavacciamento.
novelle04_14_pirandello_f000243|Questi napoletani, quando parlano l’italiano… Ma|Questi napoletani, quando parlano litaliano Ma
novelle04_14_pirandello_f000244|chi sa! la troppa fretta d’aprire non gli avrà forse lasciato cercar bene e trovare la chiave… Mi dispiace per lo stipetto|chi sa! la troppa fretta daprire non gli avrà forse lasciato cercar bene e trovare la chiave Mi dispiace per lo stipetto
novelle04_14_pirandello_f000245|ch’era roba nostra in comune: lo stipetto di mia madre, una santa reliquia per me. Basta. Parliamo d’altro.|chera roba nostra in comune: lo stipetto di mia madre, una santa reliquia per me. Basta. Parliamo daltro.
novelle04_14_pirandello_f000246|Questa notte la mia giacca, posata su la poltrona a piè del letto|Questa notte la mia giacca, posata su la poltrona a piè del letto
novelle04_14_pirandello_f000247|d’accordo col lumino da notte relegato sul pavimento in un angolo della camera|daccordo col lumino da notte relegato sul pavimento in un angolo della camera
novelle04_14_pirandello_f000248|s’è divertita a farmi provare un soprassalto, combinandomi uno scherzetto d’ombra.|sè divertita a farmi provare un soprassalto, combinandomi uno scherzetto dombra.
novelle04_14_pirandello_f000249|Dopo aver dormito un pezzo con la faccia al muro|Dopo aver dormito un pezzo con la faccia al muro
novelle04_14_pirandello_f000250|nel voltarmi mi sono mezzo svegliato e ho avuto la momentanea impressione che qualcuno fosse seduto su la poltrona.|nel voltarmi mi sono mezzo svegliato e ho avuto la momentanea impressione che qualcuno fosse seduto su la poltrona.
novelle04_14_pirandello_f000251|Ho subito pensato a te. Ma perché mi sono spaventato?|Ho subito pensato a te. Ma perché mi sono spaventato?
novelle04_14_pirandello_f000252|Ah se tu potessi veramente, anche come una fantasima, farti vedere da me, le notti;|Ah se tu potessi veramente, anche come una fantasima, farti vedere da me, le notti;
novelle04_14_pirandello_f000253|venire qua comunque a tenermi compagnia! Ma già, potendo, tu te n’andresti da tua moglie|venire qua comunque a tenermi compagnia! Ma già, potendo, tu te nandresti da tua moglie
novelle04_14_pirandello_f000254|ingrato! Ella però ti chiuderebbe la porta in faccia, sai?|ingrato! Ella però ti chiuderebbe la porta in faccia, sai?
novelle04_14_pirandello_f000255|o scapperebbe via dallo spavento.|o scapperebbe via dallo spavento.
novelle04_14_pirandello_f000256|E allora tu te ne verresti qua da me, per essere consolato;|E allora tu te ne verresti qua da me, per essere consolato;
novelle04_14_pirandello_f000257|e io seduto come sono adesso davanti al tavolino, e tu di fronte a me, converseremmo insieme|e io seduto come sono adesso davanti al tavolino, e tu di fronte a me, converseremmo insieme
novelle04_14_pirandello_f000258|come ai bei tempi… Ti farei trovare ogni sera una buona tazza di caffè e tu, caffeista, giudicheresti se lo faccio meglio io, o tua moglie; la pipetta e il giornale.|come ai bei tempi Ti farei trovare ogni sera una buona tazza di caffè e tu, caffeista, giudicheresti se lo faccio meglio io, o tua moglie; la pipetta e il giornale.
novelle04_14_pirandello_f000259|Cosí te lo leggeresti da te il giornale;|Cosí te lo leggeresti da te il giornale;
novelle04_14_pirandello_f000260|perché io, sai, non c’è verso: non ci resisto;|perché io, sai, non cè verso: non ci resisto;
novelle04_14_pirandello_f000261|mi ci sono provato tre volte e ho dovuto smettere subito.|mi ci sono provato tre volte e ho dovuto smettere subito.
novelle04_14_pirandello_f000262|Mi sono confortato pensando che se io, vivo, posso farne a meno, a più forte ragione potrai farne a meno tu, ormai, non è vero? Dimmi di sí, ti prego.|Mi sono confortato pensando che se io, vivo, posso farne a meno, a più forte ragione potrai farne a meno tu, ormai, non è vero? Dimmi di sí, ti prego.
novelle04_14_pirandello_f000263|Tornando questa mattina dal cimitero, mi son sentito chiamare per Via Nazionale: — Signor Aversa! Signor Aversa! Mi volto;|Tornando questa mattina dal cimitero, mi son sentito chiamare per Via Nazionale: - Signor Aversa! Signor Aversa! Mi volto;
novelle04_14_pirandello_f000264|il nipote del notajo Zanti, uno di quei giovanotti che tu (non so perché) chiamavi discinti.|il nipote del notajo Zanti, uno di quei giovanotti che tu non so perché chiamavi discinti.
novelle04_14_pirandello_f000265|Mi stringe la mano e mi dice: — Quel povero signor Gerolamo! Che pena! Chiudo gli occhi e sospiro.|Mi stringe la mano e mi dice: - Quel povero signor Gerolamo! Che pena! Chiudo gli occhi e sospiro.
novelle04_14_pirandello_f000266|E il giovinotto: — Dica, signor Tommaso, e la moglie… la vedova? — Piange, poverina.|E il giovinotto: - Dica, signor Tommaso, e la moglie la vedova? - Piange, poverina.
novelle04_14_pirandello_f000267|— Me l’immagino! Andrò oggi stesso a fare il mio dovere… Molte visite di condoglianza riceverà tua moglie, Momino. E se fosse brutta e vecchia? Nessuna.|- Me limmagino! Andrò oggi stesso a fare il mio dovere Molte visite di condoglianza riceverà tua moglie, Momino. E se fosse brutta e vecchia? Nessuna.
novelle04_14_pirandello_f000268|Anche a costo di parer crudele, bisogna che io ti abitui a queste notizie.|Anche a costo di parer crudele, bisogna che io ti abitui a queste notizie.
novelle04_14_pirandello_f000269|Con l’andar del tempo, temo non debba dartene di assai peggiori.|Con landar del tempo, temo non debba dartene di assai peggiori.
novelle04_14_pirandello_f000270|La vita è trista, amico mio, e chi sa quali e quante amarezze ci riserba. Mezzanotte. Dormi in pace.|La vita è trista, amico mio, e chi sa quali e quante amarezze ci riserba. Mezzanotte. Dormi in pace.
novelle04_15_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle04_15_pirandello_f000002|NOTIZIE DEL MONDO SECONDO PARTE CAPITULO TRE.|NOTIZIE DEL MONDO SECONDO PARTE CAPITULO TRE.
novelle04_15_pirandello_f000003|Che buffoni, amico mio, che buffoni! Sono venuti stamane a trovarmi il signor Postella e quella montagna di carne ch’egli ha il coraggio di chiamare la sua metà.|Che buffoni, amico mio, che buffoni! Sono venuti stamane a trovarmi il signor Postella e quella montagna di carne chegli ha il coraggio di chiamare la sua metà.
novelle04_15_pirandello_f000004|Sono venuti a trovarmi per chiarire, dice, la lettera che jeri mi scrisse tua moglie. Capisci che fa tuo cognato?|Sono venuti a trovarmi per chiarire, dice, la lettera che jeri mi scrisse tua moglie. Capisci che fa tuo cognato?
novelle04_15_pirandello_f000005|Prima scrive in quella razza di maniera, e poi viene a chiarire.|Prima scrive in quella razza di maniera, e poi viene a chiarire.
novelle04_15_pirandello_f000006|Basta… L’intima e vera ragione della sua visita d’oggi però avrà pur bisogno|Basta Lintima e vera ragione della sua visita doggi però avrà pur bisogno
novelle04_15_pirandello_f000007|vedrai, d’esser chiarita meglio da una seconda visita, domani.|vedrai, desser chiarita meglio da una seconda visita, domani.
novelle04_15_pirandello_f000008|Io almeno non ho saputo vederci chiaro abbastanza.|Io almeno non ho saputo vederci chiaro abbastanza.
novelle04_15_pirandello_f000009|M’è parso soltanto di dover capire che il signor Postella intende di far doppio giuoco e ho voluto metter subito le carte in tavola.|Mè parso soltanto di dover capire che il signor Postella intende di far doppio giuoco e ho voluto metter subito le carte in tavola.
novelle04_15_pirandello_f000010|Veramente, prima l’ho lasciato dire e dire.|Veramente, prima lho lasciato dire e dire.
