novelle01_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle01_14_pirandello_f000020|che gli turbava il triste piacere di sentirsi solo.|che gli turbava il triste piacere di sentirsi solo.
novelle01_14_pirandello_f000021|Ma egli, qua, era nell’ombra degli alberi: pensò che colui, dunque, non avrebbe potuto scorgerlo;|Ma egli, qua, era nellombra degli alberi: pensò che colui, dunque, non avrebbe potuto scorgerlo;
novelle01_14_pirandello_f000022|e quasi per accertarsene, si voltò di nuovo a guardare.|e quasi per accertarsene, si voltò di nuovo a guardare.
novelle01_14_pirandello_f000023|Presso un fanale imbasato sul parapetto del ponte scorse un uomo in ombra.|Presso un fanale imbasato sul parapetto del ponte scorse un uomo in ombra.
novelle01_14_pirandello_f000024|Non comprese dapprima che cosa colui stesse a far lí, silenziosamente.|Non comprese dapprima che cosa colui stesse a far lí, silenziosamente.
novelle01_14_pirandello_f000025|Gli vide posare come un involto su la cimasa, a piè del fanale. – Involto? No: era il cappello.|Gli vide posare come un involto su la cimasa, a piè del fanale. - Involto? No: era il cappello.
novelle01_14_pirandello_f000026|E ora? che! Possibile? Ora scavalcava il parapetto. Possibile?|E ora? che! Possibile? Ora scavalcava il parapetto. Possibile?
novelle01_14_pirandello_f000027|Istintivamente il Bronner si trasse indietro col busto, protendendo le mani e strizzando gli occhi; si restrinse tutto in sé;|Istintivamente il Bronner si trasse indietro col busto, protendendo le mani e strizzando gli occhi; si restrinse tutto in sé;
novelle01_14_pirandello_f000028|udí il tonfo terribile nel fiume. Un suicidio? Cosí?|udí il tonfo terribile nel fiume. Un suicidio? Cosí?
novelle01_14_pirandello_f000029|Riaprí gli occhi, riaffondò lo sguardo nel bujo. Nulla. L’acqua nera. Non un grido. Nessuno.|Riaprí gli occhi, riaffondò lo sguardo nel bujo. Nulla. Lacqua nera. Non un grido. Nessuno.
novelle01_14_pirandello_f000030|Si guardò attorno. Silenzio, quiete. Nessuno aveva veduto? nessuno udito?|Si guardò attorno. Silenzio, quiete. Nessuno aveva veduto? nessuno udito?
novelle01_14_pirandello_f000031|E quell’uomo intanto affogava… E lui non si moveva, annichilito. Gridare? Troppo tardi, ormai.|E quelluomo intanto affogava E lui non si moveva, annichilito. Gridare? Troppo tardi, ormai.
novelle01_14_pirandello_f000032|Raggomitolato nell’ombra, tutto tremante, lasciò che la sorte atroce di quell’uomo si compisse|Raggomitolato nellombra, tutto tremante, lasciò che la sorte atroce di quelluomo si compisse
novelle01_14_pirandello_f000033|pur sentendosi schiacciare dalla complicità del suo silenzio con la notte, e domandandosi di tratto in tratto: — Sarà finito? sarà finito?|pur sentendosi schiacciare dalla complicità del suo silenzio con la notte, e domandandosi di tratto in tratto: - Sarà finito? sarà finito?
novelle01_14_pirandello_f000034|— come se con gli occhi chiusi vedesse quell’infelice dibattersi nella lotta disperata col fiume.|- come se con gli occhi chiusi vedesse quellinfelice dibattersi nella lotta disperata col fiume.
novelle01_14_pirandello_f000035|Riaprendo gli occhi, risollevandosi, dopo quel momento d’orribile angoscia|Riaprendo gli occhi, risollevandosi, dopo quel momento dorribile angoscia
novelle01_14_pirandello_f000036|la quiete profonda della città dormente, vegliata dai fanali, gli parve un sogno.|la quiete profonda della città dormente, vegliata dai fanali, gli parve un sogno.
novelle01_14_pirandello_f000037|Ma come guizzavano ora quei riflessi dei lumi nell’acqua nera!|Ma come guizzavano ora quei riflessi dei lumi nellacqua nera!
novelle01_14_pirandello_f000038|Rivolse paurosamente lo sguardo al parapetto del ponte: vide il cappello lasciato lí da quell’ignoto.|Rivolse paurosamente lo sguardo al parapetto del ponte: vide il cappello lasciato lí da quellignoto.
novelle01_14_pirandello_f000039|Il fanale lo illuminava sinistramente.|Il fanale lo illuminava sinistramente.
novelle01_14_pirandello_f000040|Fu scosso da un lungo brivido alle reni, e col sangue che gli frizzava ancora per le vene|Fu scosso da un lungo brivido alle reni, e col sangue che gli frizzava ancora per le vene
novelle01_14_pirandello_f000041|in preda a un tremito convulso di tutti i muscoli|in preda a un tremito convulso di tutti i muscoli
novelle01_14_pirandello_f000042|come se quel cappello là potesse accusarlo, scese e, cercando l’ombra, s’avviò rapidamente verso casa.|come se quel cappello là potesse accusarlo, scese e, cercando lombra, savviò rapidamente verso casa.
novelle01_14_pirandello_f000043|— Diego, che hai? — Nulla, mamma. Che ho?|- Diego, che hai? - Nulla, mamma. Che ho?
novelle01_14_pirandello_f000044|— No, mi pareva… È già tardi… — Non voglio che tu m’aspetti, lo sai; te l’ho detto tante volte.|- No, mi pareva È già tardi - Non voglio che tu maspetti, lo sai; te lho detto tante volte.
novelle01_14_pirandello_f000045|Lasciami rincasare quando mi fa comodo. — Sí, sí.|Lasciami rincasare quando mi fa comodo. - Sí, sí.
novelle01_14_pirandello_f000046|Ma vedi, stavo a cucire… Vuoi che t’accenda il lumino da notte?|Ma vedi, stavo a cucire Vuoi che taccenda il lumino da notte?
novelle01_14_pirandello_f000047|— Dio, me lo domandi ogni sera! La vecchia madre, come sferzata da questa risposta alla domanda superflua, corse|- Dio, me lo domandi ogni sera! La vecchia madre, come sferzata da questa risposta alla domanda superflua, corse
novelle01_14_pirandello_f000048|curva, trascinando un po’ una gamba, ad accendergli in camera il lumino da notte e a preparargli il letto.|curva, trascinando un po una gamba, ad accendergli in camera il lumino da notte e a preparargli il letto.
novelle01_14_pirandello_f000049|Egli la seguí con gli occhi, quasi con rancore;|Egli la seguí con gli occhi, quasi con rancore;
novelle01_14_pirandello_f000050|ma, com’ella scomparve dietro l’uscio, trasse un sospiro di pietà per lei.|ma, comella scomparve dietro luscio, trasse un sospiro di pietà per lei.
novelle01_14_pirandello_f000051|Subito però il fastidio lo riprese.|Subito però il fastidio lo riprese.
novelle01_14_pirandello_f000052|E rimase lí ad aspettare, senza saper perché, né che cosa, in quella tetra saletta d’ingresso che aveva il soffitto basso basso|E rimase lí ad aspettare, senza saper perché, né che cosa, in quella tetra saletta dingresso che aveva il soffitto basso basso
novelle01_14_pirandello_f000053|di tela fuligginosa, qua e là strappata e con lo strambello pendente, in cui le mosche s’eran raccolte e dormivano a grappoli.|di tela fuligginosa, qua e là strappata e con lo strambello pendente, in cui le mosche seran raccolte e dormivano a grappoli.
novelle01_14_pirandello_f000054|Vecchi arredi decaduti, mescolati con rozzi mobili e oggetti nuovi di sartoria|Vecchi arredi decaduti, mescolati con rozzi mobili e oggetti nuovi di sartoria
novelle01_14_pirandello_f000055|stipavano quella saletta: una macchina da cucire, due impettiti manichini di vimini|stipavano quella saletta: una macchina da cucire, due impettiti manichini di vimini
novelle01_14_pirandello_f000056|una tavola liscia massiccia per tagliarvi le stoffe, con un grosso pajo di forbici, il gesso, il metro e alcuni smorfiosi giornali di moda.|una tavola liscia massiccia per tagliarvi le stoffe, con un grosso pajo di forbici, il gesso, il metro e alcuni smorfiosi giornali di moda.
novelle01_14_pirandello_f000057|Ma, ora, il Bronner percepiva appena tutto questo.|Ma, ora, il Bronner percepiva appena tutto questo.
novelle01_14_pirandello_f000058|S’era portato con sé, come uno scenario, lo spettacolo di quel cielo corso da quelle nuvolette basse e lievi;|Sera portato con sé, come uno scenario, lo spettacolo di quel cielo corso da quelle nuvolette basse e lievi;
novelle01_14_pirandello_f000059|e del fiume con quei riflessi dei fanali;|e del fiume con quei riflessi dei fanali;
novelle01_14_pirandello_f000060|lo spettacolo di quelle alte case nell’ombra, là dirimpetto stagliate nel chiarore della città|lo spettacolo di quelle alte case nellombra, là dirimpetto stagliate nel chiarore della città
novelle01_14_pirandello_f000061|e di quel ponte con quel cappello… E l’impressione spaventosa, come di sogno|e di quel ponte con quel cappello E limpressione spaventosa, come di sogno
novelle01_14_pirandello_f000062|dell’impassibilità di tutte quelle cose ch’erano con lui là, presenti, più presenti di lui|dellimpassibilità di tutte quelle cose cherano con lui là, presenti, più presenti di lui
novelle01_14_pirandello_f000063|perché lui, anzi, nascosto nell’ombra degli alberi, era veramente come se non ci fosse.|perché lui, anzi, nascosto nellombra degli alberi, era veramente come se non ci fosse.
novelle01_14_pirandello_f000064|Ma il suo orrore, lo sconvolgimento, adesso, erano appunto per questo, per esser egli rimasto lí in quell’attimo come quelle cose|Ma il suo orrore, lo sconvolgimento, adesso, erano appunto per questo, per esser egli rimasto lí in quellattimo come quelle cose
novelle01_14_pirandello_f000065|presente e assente, notte, silenzio, argine, alberi, lumi, senza gridare ajuto, come se non ci fosse;|presente e assente, notte, silenzio, argine, alberi, lumi, senza gridare ajuto, come se non ci fosse;
novelle01_14_pirandello_f000066|e il sentirsi ora qua stordito, stralunato, come se quello che aveva veduto e sentito, lo avesse sognato.|e il sentirsi ora qua stordito, stralunato, come se quello che aveva veduto e sentito, lo avesse sognato.
novelle01_14_pirandello_f000067|A un tratto vide venire a posarsi con un balzo agile e netto, là su la tavola massiccia, il grosso gatto bigio di casa.|A un tratto vide venire a posarsi con un balzo agile e netto, là su la tavola massiccia, il grosso gatto bigio di casa.
novelle01_14_pirandello_f000068|Due occhi verdi, immobili e vani.|Due occhi verdi, immobili e vani.
novelle01_14_pirandello_f000069|Ebbe un momentaneo terrore di quegli occhi, e aggrottò le ciglia, urtato.|Ebbe un momentaneo terrore di quegli occhi, e aggrottò le ciglia, urtato.
novelle01_14_pirandello_f000070|Pochi giorni addietro, quel gatto era riuscito a far cadere dal muro di quella saletta una gabbia col cardellino|Pochi giorni addietro, quel gatto era riuscito a far cadere dal muro di quella saletta una gabbia col cardellino
novelle01_14_pirandello_f000071|di cui sua madre aveva cura amorosa.|di cui sua madre aveva cura amorosa.
novelle01_14_pirandello_f000072|Con industriosa e paziente ferocia, cacciando le granfie di tra le gretole, l’aveva tratto fuori e se l’era mangiato.|Con industriosa e paziente ferocia, cacciando le granfie di tra le gretole, laveva tratto fuori e se lera mangiato.
novelle01_14_pirandello_f000073|La madre non se ne sapeva ancora dar pace;|La madre non se ne sapeva ancora dar pace;
novelle01_14_pirandello_f000074|anche lui pensava tuttora allo scempio di quel cardellino;|anche lui pensava tuttora allo scempio di quel cardellino;
novelle01_14_pirandello_f000075|ma il gatto, eccolo là: del tutto ignaro del male che aveva fatto.|ma il gatto, eccolo là: del tutto ignaro del male che aveva fatto.
novelle01_14_pirandello_f000076|Se egli lo avesse cacciato via da quella tavola sgarbatamente, non ne avrebbe mica capito il perché.|Se egli lo avesse cacciato via da quella tavola sgarbatamente, non ne avrebbe mica capito il perché.
novelle01_14_pirandello_f000077|Ed ecco già due prove contro di lui, quella sera. Due altre prove.|Ed ecco già due prove contro di lui, quella sera. Due altre prove.
novelle01_14_pirandello_f000078|E questa seconda gli balzava innanzi all’improvviso, con quel gatto;|E questa seconda gli balzava innanzi allimprovviso, con quel gatto;
novelle01_14_pirandello_f000079|come all’improvviso gli era venuta l’altra, con quel suicidio dal ponte.|come allimprovviso gli era venuta laltra, con quel suicidio dal ponte.
novelle01_14_pirandello_f000080|Una prova: che egli non poteva essere come quel gatto là che, compiuto uno scempio, un momento dopo non ci pensava più;|Una prova: che egli non poteva essere come quel gatto là che, compiuto uno scempio, un momento dopo non ci pensava più;
novelle01_14_pirandello_f000081|l’altra prova: che gli uomini, alla presenza d’un fatto, non potevano restare impassibili come le cose|laltra prova: che gli uomini, alla presenza dun fatto, non potevano restare impassibili come le cose
novelle01_14_pirandello_f000082|per quanto come lui si forzassero, non solo a non parteciparvi, ma anche a tenersene quasi assenti.|per quanto come lui si forzassero, non solo a non parteciparvi, ma anche a tenersene quasi assenti.
novelle01_14_pirandello_f000083|La dannazione del ricordo in sé, e il non poter sperare che gli altri dimenticassero. Ecco. Queste due prove.|La dannazione del ricordo in sé, e il non poter sperare che gli altri dimenticassero. Ecco. Queste due prove.
novelle01_14_pirandello_f000084|Una dannazione e una disperazione.|Una dannazione e una disperazione.
novelle01_14_pirandello_f000085|Che modo nuovo di guardare avevano acquistato da un pezzo in qua i suoi occhi?|Che modo nuovo di guardare avevano acquistato da un pezzo in qua i suoi occhi?
novelle01_14_pirandello_f000086|Guardava sua madre, ritornata or ora dall’avergli apparecchiato il letto di là e acceso il lumino da notte|Guardava sua madre, ritornata or ora dallavergli apparecchiato il letto di là e acceso il lumino da notte
novelle01_14_pirandello_f000087|e la vedeva non più come sua madre|e la vedeva non più come sua madre
novelle01_14_pirandello_f000088|ma come una povera vecchia qualunque, quale essa era per sé, con quel grosso porro accanto alla pinna destra del naso un po’ schiacciato|ma come una povera vecchia qualunque, quale essa era per sé, con quel grosso porro accanto alla pinna destra del naso un po schiacciato
novelle01_14_pirandello_f000089|le guance esangui e flaccide, striate da venicciuole violette, e quegli occhi stanchi che subito|le guance esangui e flaccide, striate da venicciuole violette, e quegli occhi stanchi che subito
novelle01_14_pirandello_f000090|sotto lo sguardo di lui cosí stranamente spietato, le s’abbassavano, ecco, dietro gli occhiali, quasi per vergogna, di che?|sotto lo sguardo di lui cosí stranamente spietato, le sabbassavano, ecco, dietro gli occhiali, quasi per vergogna, di che?
novelle01_14_pirandello_f000091|Ah, egli lo sapeva bene, di che. Rise d’un brutto riso; disse: — Buona notte, mamma. E andò a chiudersi in camera.|Ah, egli lo sapeva bene, di che. Rise dun brutto riso; disse: - Buona notte, mamma. E andò a chiudersi in camera.
novelle01_14_pirandello_f000092|La vecchia madre, piano piano per non farsi sentire, si rimise a sedere nella saletta e a cucire: a pensare.|La vecchia madre, piano piano per non farsi sentire, si rimise a sedere nella saletta e a cucire: a pensare.
novelle01_14_pirandello_f000093|Dio, perché cosí pallido e stravolto, quella notte?|Dio, perché cosí pallido e stravolto, quella notte?
novelle01_14_pirandello_f000094|Bere, non beveva, o almeno dal fiato non si sentiva.|Bere, non beveva, o almeno dal fiato non si sentiva.
novelle01_14_pirandello_f000095|Ma se fosse ricaduto in mano dei cattivi compagni che lo avevano rovinato, o fors’anche di peggiori?|Ma se fosse ricaduto in mano dei cattivi compagni che lo avevano rovinato, o forsanche di peggiori?
novelle01_14_pirandello_f000096|Questa era la paura sua più grave.|Questa era la paura sua più grave.
novelle01_14_pirandello_f000097|Tendeva di tanto in tanto l’orecchio per sentire che cosa egli facesse di là, se si fosse coricato, se già dormisse;|Tendeva di tanto in tanto lorecchio per sentire che cosa egli facesse di là, se si fosse coricato, se già dormisse;
novelle01_14_pirandello_f000098|e intanto ripuliva gli occhiali, che a ogni sospiro le s’appannavano.|e intanto ripuliva gli occhiali, che a ogni sospiro le sappannavano.
novelle01_14_pirandello_f000099|Lei, prima d’andare a letto, voleva finire quel lavoro.|Lei, prima dandare a letto, voleva finire quel lavoro.
novelle01_14_pirandello_f000100|La pensioncina che il marito le aveva lasciato, non bastava più, ora che Diego aveva perduto l’impiego.|La pensioncina che il marito le aveva lasciato, non bastava più, ora che Diego aveva perduto limpiego.
novelle01_14_pirandello_f000101|E poi accarezzava un sogno, che pur sarebbe stato la sua morte: metter tanto da parte|E poi accarezzava un sogno, che pur sarebbe stato la sua morte: metter tanto da parte
novelle01_14_pirandello_f000102|lavorando e risparmiando, da mandare il figlio lontano, in America.|lavorando e risparmiando, da mandare il figlio lontano, in America.
novelle01_14_pirandello_f000103|Perché qua, lo capiva, il suo Diego, ora, non avrebbe trovato più da collocarsi|Perché qua, lo capiva, il suo Diego, ora, non avrebbe trovato più da collocarsi
novelle01_14_pirandello_f000104|e nel triste ozio, che da sette mesi lo divorava, si sarebbe perduto per sempre.|e nel triste ozio, che da sette mesi lo divorava, si sarebbe perduto per sempre.
novelle01_14_pirandello_f000105|In America… là – oh, il suo figliuolo era tanto bravo! sapeva tante cose! scriveva, prima|In America là - oh, il suo figliuolo era tanto bravo! sapeva tante cose! scriveva, prima
novelle01_14_pirandello_f000106|anche nei giornali… – in America, là, – lei magari ne sarebbe morta – ma il suo figliuolo avrebbe ripreso la vita|anche nei giornali - in America, là, - lei magari ne sarebbe morta - ma il suo figliuolo avrebbe ripreso la vita
novelle01_14_pirandello_f000107|avrebbe dimenticato, cancellato il suo fallo di gioventú, di cui erano stati cagione i cattivi compagni: quel Russo|avrebbe dimenticato, cancellato il suo fallo di gioventú, di cui erano stati cagione i cattivi compagni: quel Russo
novelle01_14_pirandello_f000108|o Polacco che fosse, pazzo, crapulone, capitato a Roma per la sciagura di tante oneste famiglie.|o Polacco che fosse, pazzo, crapulone, capitato a Roma per la sciagura di tante oneste famiglie.
novelle01_14_pirandello_f000109|Giovinastri, si sa! Invitati a casa da questo forestiere, riccone e scostumato, avevano fatto pazzie: vino|Giovinastri, si sa! Invitati a casa da questo forestiere, riccone e scostumato, avevano fatto pazzie: vino
novelle01_14_pirandello_f000110|donnacce… s’ubriacavano… Ubriaco, quello voleva giocare a carte, e perdeva… Se l’era procacciata da sé, con le sue mani|donnacce subriacavano Ubriaco, quello voleva giocare a carte, e perdeva Se lera procacciata da sé, con le sue mani
novelle01_14_pirandello_f000111|la rovina: che c’entrava poi l’accusa a tradimento dei suoi compagni di crapula, quel processo scandaloso|la rovina: che centrava poi laccusa a tradimento dei suoi compagni di crapula, quel processo scandaloso
novelle01_14_pirandello_f000112|che aveva sollevato tanto rumore e infamato tanti giovanotti, scapati, sí, ma di famiglie onorate e per bene?|che aveva sollevato tanto rumore e infamato tanti giovanotti, scapati, sí, ma di famiglie onorate e per bene?
novelle01_14_pirandello_f000113|Le parve di sentire un singhiozzo di là e chiamò: — Diego! Silenzio.|Le parve di sentire un singhiozzo di là e chiamò: - Diego! Silenzio.
novelle01_14_pirandello_f000114|Rimase un pezzo con l’orecchio teso e gli occhi intenti. Sí: era sveglio ancora. Che faceva?|Rimase un pezzo con lorecchio teso e gli occhi intenti. Sí: era sveglio ancora. Che faceva?
novelle01_14_pirandello_f000115|Si alzò, e, in punta di piedi, s’accostò all’uscio, a origliare;|Si alzò, e, in punta di piedi, saccostò alluscio, a origliare;
novelle01_14_pirandello_f000116|poi si chinò per guardare attraverso il buco della serratura: – Leggeva… Ah|poi si chinò per guardare attraverso il buco della serratura: - Leggeva Ah
novelle01_14_pirandello_f000117|ecco! quei maledetti giornali ancora! il resoconto del processo… – Come mai|ecco! quei maledetti giornali ancora! il resoconto del processo - Come mai
novelle01_14_pirandello_f000118|come mai s’era dimenticata di distruggerli, quei giornali, comperati nei tremendi giorni del processo?|come mai sera dimenticata di distruggerli, quei giornali, comperati nei tremendi giorni del processo?
novelle01_14_pirandello_f000119|– E perché, quella notte, a quell’ora, appena rincasato, li aveva ripresi e tornava a leggerli?|- E perché, quella notte, a quellora, appena rincasato, li aveva ripresi e tornava a leggerli?
novelle01_14_pirandello_f000120|— Diego! — chiamò di nuovo, piano; e schiuse timidamente l’uscio.|- Diego! - chiamò di nuovo, piano; e schiuse timidamente luscio.
novelle01_14_pirandello_f000121|Egli si voltò di scatto, come per paura. — Che vuoi? Ancora in piedi? — E tu? … — fece la madre.|Egli si voltò di scatto, come per paura. - Che vuoi? Ancora in piedi? - E tu?  - fece la madre.
novelle01_14_pirandello_f000122|— Vedi, mi fai rimpiangere ancora la mia stolidaggine… — No.|- Vedi, mi fai rimpiangere ancora la mia stolidaggine - No.
novelle01_14_pirandello_f000123|Mi diverto, — rispose egli, stirando le braccia. Si alzò;|Mi diverto, - rispose egli, stirando le braccia. Si alzò;
novelle01_14_pirandello_f000124|si mise a passeggiare per la stanza.|si mise a passeggiare per la stanza.
novelle01_14_pirandello_f000125|— Stracciali, buttali via, te ne prego! — supplicò la madre a mani giunte.|- Stracciali, buttali via, te ne prego! - supplicò la madre a mani giunte.
novelle01_14_pirandello_f000126|— Perché vuoi straziarti ancora?|- Perché vuoi straziarti ancora?
novelle01_14_pirandello_f000127|Non ci pensare più! Egli si fermò in mezzo alla stanza; sorrise e disse: — Brava.|Non ci pensare più! Egli si fermò in mezzo alla stanza; sorrise e disse: - Brava.
novelle01_14_pirandello_f000128|Come se, non pensandoci più io, per questo poi non dovessero più pensarci gli altri.|Come se, non pensandoci più io, per questo poi non dovessero più pensarci gli altri.
novelle01_14_pirandello_f000129|Dovremmo metterci a fare i distratti, tutti quanti… per lasciarmi vivere.|Dovremmo metterci a fare i distratti, tutti quanti per lasciarmi vivere.
novelle01_14_pirandello_f000130|Distratto io, distratti gli altri… – Che è stato? Niente.|Distratto io, distratti gli altri - Che è stato? Niente.
novelle01_14_pirandello_f000131|Sono stato tre anni «in villeggiatura».|Sono stato tre anni in villeggiatura.
novelle01_14_pirandello_f000132|Parliamo d’altro… – Ma non vedi, non vedi come mi guardi anche tu? — Io? — esclamò la madre. — come ti guardo?|Parliamo daltro - Ma non vedi, non vedi come mi guardi anche tu? - Io? - esclamò la madre. - come ti guardo?
novelle01_14_pirandello_f000133|— Come mi guardano tutti gli altri! — No, Diego! ti giuro! Guardavo… ti guardavo|- Come mi guardano tutti gli altri! - No, Diego! ti giuro! Guardavo ti guardavo
novelle01_14_pirandello_f000134|perché… dovresti passare dal sarto, ecco… Diego Bronner si guardò addosso il vestito, e tornò a sorridere. — Già, è vecchio.|perché dovresti passare dal sarto, ecco Diego Bronner si guardò addosso il vestito, e tornò a sorridere. - Già, è vecchio.
novelle01_14_pirandello_f000135|Per questo tutti mi guardano… Eppure, me lo spazzolo bene, prima d’uscire;|Per questo tutti mi guardano Eppure, me lo spazzolo bene, prima duscire;
novelle01_14_pirandello_f000136|mi aggiusto… Non so, mi sembra che potrei passare per un signore qualunque|mi aggiusto Non so, mi sembra che potrei passare per un signore qualunque
novelle01_14_pirandello_f000137|per uno che possa ancora indifferentemente partecipare alla vita… Il guajo è là, è là… — aggiunse, accennando i giornali su la scrivania.|per uno che possa ancora indifferentemente partecipare alla vita Il guajo è là, è là - aggiunse, accennando i giornali su la scrivania.
novelle01_14_pirandello_f000138|— Abbiamo offerto un tale spettacolo, che, via|- Abbiamo offerto un tale spettacolo, che, via
novelle01_14_pirandello_f000139|sarebbe troppa modestia presumere che la gente se ne sia potuta dimenticare… Spettacolo d’anime ignude|sarebbe troppa modestia presumere che la gente se ne sia potuta dimenticare Spettacolo danime ignude
novelle01_14_pirandello_f000140|gracili e sudicette, vergognose di mostrarsi in pubblico, come i tisici alla leva.|gracili e sudicette, vergognose di mostrarsi in pubblico, come i tisici alla leva.
novelle01_14_pirandello_f000141|E cercavamo tutti di coprirci le vergogne con un lembo della toga dell’avvocato difensore.|E cercavamo tutti di coprirci le vergogne con un lembo della toga dellavvocato difensore.
novelle01_14_pirandello_f000142|E che risate il pubblico! Vuoi che la gente, per esempio, si dimentichi che il Russo, noi, quel cagliostro|E che risate il pubblico! Vuoi che la gente, per esempio, si dimentichi che il Russo, noi, quel cagliostro
novelle01_14_pirandello_f000143|lo chiamavamo Luculloff e che lo paravamo da antico romano, con gli occhiali d’oro a stanghetta sul naso rincagnato?|lo chiamavamo Luculloff e che lo paravamo da antico romano, con gli occhiali doro a stanghetta sul naso rincagnato?
novelle01_14_pirandello_f000144|Quando lo han veduto là con quel faccione rosso brozzoloso, e han saputo come noi lo trattavamo|Quando lo han veduto là con quel faccione rosso brozzoloso, e han saputo come noi lo trattavamo
novelle01_14_pirandello_f000145|che gli strappavamo i coturni dai piedi e lo picchiavamo sodo sul cranio pelato|che gli strappavamo i coturni dai piedi e lo picchiavamo sodo sul cranio pelato
novelle01_14_pirandello_f000146|e che lui, sotto a quei picchi sodi, rideva, sghignava, beato… — Diego! Diego, per carità! — scongiurò la madre. — …Ubriaco.|e che lui, sotto a quei picchi sodi, rideva, sghignava, beato - Diego! Diego, per carità! - scongiurò la madre. - Ubriaco.
novelle01_14_pirandello_f000147|Lo ubriacavamo noi… — Tu no! — Anch’io, va’ là, con gli altri.|Lo ubriacavamo noi - Tu no! - Anchio, va là, con gli altri.
novelle01_14_pirandello_f000148|Era uno spasso! E allora venivano le carte da giuoco.|Era uno spasso! E allora venivano le carte da giuoco.
novelle01_14_pirandello_f000149|Giocando con un ubriaco, capirai, facilissimo barare… — Per carità, Diego! — Cosí… scherzando… Oh, questo, te lo posso giurare.|Giocando con un ubriaco, capirai, facilissimo barare - Per carità, Diego! - Cosí scherzando Oh, questo, te lo posso giurare.
novelle01_14_pirandello_f000150|Là risero tutti, giudici, presidente; finanche i carabinieri; ma è la verità.|Là risero tutti, giudici, presidente; finanche i carabinieri; ma è la verità.
novelle01_14_pirandello_f000151|Noi rubavamo senza saperlo, o meglio, sapendolo e credendo di scherzare. Non ci pareva una truffa.|Noi rubavamo senza saperlo, o meglio, sapendolo e credendo di scherzare. Non ci pareva una truffa.
novelle01_14_pirandello_f000152|Erano i denari d’un pazzo schifoso, che ne faceva getto cosí… E del resto|Erano i denari dun pazzo schifoso, che ne faceva getto cosí E del resto
novelle01_14_pirandello_f000153|neppure un centesimo ne rimaneva poi nelle nostre tasche: ne facevamo getto anche noi, come lui, con lui, pazzescamente… S’interruppe;|neppure un centesimo ne rimaneva poi nelle nostre tasche: ne facevamo getto anche noi, come lui, con lui, pazzescamente Sinterruppe;
novelle01_14_pirandello_f000154|s’accostò allo scaffale dei libri; ne trasse uno. — Guarda. Questo solo rimorso.|saccostò allo scaffale dei libri; ne trasse uno. - Guarda. Questo solo rimorso.
novelle01_14_pirandello_f000155|Con quei denari comprai una mattina, da un rivendugliolo, questo libro qua. E lo buttò su la scrivania.|Con quei denari comprai una mattina, da un rivendugliolo, questo libro qua. E lo buttò su la scrivania.
novelle01_14_pirandello_f000156|Era La corona d’olivo selvaggio del Ruskin, nella traduzione francese. — Non l’ho aperto nemmeno.|Era La corona dolivo selvaggio del Ruskin, nella traduzione francese. - Non lho aperto nemmeno.
novelle01_14_pirandello_f000157|Vi fissò lo sguardo, aggrottando le ciglia.|Vi fissò lo sguardo, aggrottando le ciglia.
novelle01_14_pirandello_f000158|Come mai, in quei giorni, gli era potuto venire in mente di comprare quel libro?|Come mai, in quei giorni, gli era potuto venire in mente di comprare quel libro?
novelle01_14_pirandello_f000159|S’era proposto di non leggere più, di non più scrivere un rigo;|Sera proposto di non leggere più, di non più scrivere un rigo;
novelle01_14_pirandello_f000160|e andava lí, in quella casa, con quei compagni, per abbrutirsi, per uccidere in sé, per affogare nel bagordo un sogno|e andava lí, in quella casa, con quei compagni, per abbrutirsi, per uccidere in sé, per affogare nel bagordo un sogno
novelle01_14_pirandello_f000161|il suo sogno giovanile, poiché le tristi necessità della vita gl’impedivano d’abbandonarsi a esso, come avrebbe voluto.|il suo sogno giovanile, poiché le tristi necessità della vita glimpedivano dabbandonarsi a esso, come avrebbe voluto.
novelle01_14_pirandello_f000162|La madre stette un pezzo a guardare anche lei quel libro misterioso;|La madre stette un pezzo a guardare anche lei quel libro misterioso;
novelle01_14_pirandello_f000163|poi gli chiese dolcemente: — Perché non lavori?|poi gli chiese dolcemente: - Perché non lavori?
novelle01_14_pirandello_f000164|perché non scrivi più, come facevi prima?|perché non scrivi più, come facevi prima?
novelle01_14_pirandello_f000165|Egli le lanciò uno sguardo odioso, contraendo tutto il volto, quasi per ribrezzo.|Egli le lanciò uno sguardo odioso, contraendo tutto il volto, quasi per ribrezzo.
novelle01_14_pirandello_f000166|La madre insistette, umile: — Se ti chiudessi un po’ in te… Perché disperi? Credi tutto finito?|La madre insistette, umile: - Se ti chiudessi un po in te Perché disperi? Credi tutto finito?
novelle01_14_pirandello_f000167|Hai ventisei anni… Chi sa quante occasioni ti offrirà la vita, per riscattarti… — Ah sí, una, proprio questa sera! — sghignò egli.|Hai ventisei anni Chi sa quante occasioni ti offrirà la vita, per riscattarti - Ah sí, una, proprio questa sera! - sghignò egli.
novelle01_14_pirandello_f000168|— Ma sono rimasto lí, come di sacco.|- Ma sono rimasto lí, come di sacco.
novelle01_14_pirandello_f000169|Ho visto un uomo buttarsi nel fiume… — Tu? — Io.|Ho visto un uomo buttarsi nel fiume - Tu? - Io.
