T60_WB_est,C50_WB_est,file
0.362342,15.982047,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-25-15-49-11-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|b0efb3a6f374d24e3537e00d8a23fc1e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.29698122,17.725597,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-25-15-48-04-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|641a42b28db620fef09e96db91036a79_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.26282954,18.037556,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-25-15-48-51-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|89c582b1a8966be1b8df1b7f46be70c8_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.52800024,14.287301,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-00-33-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|e4560d38e2f096cec2d5d38cfea1b33d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.55487436,14.868208,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-00-59-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|e56c55b49ae5ccc7838488769c866ac9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.47649676,14.939748,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-00-51-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|af4fdcc4a02edacb2b8f773197ee8137_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.45145464,14.282591,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-01-08-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|b7efd52b0741ad6e177bff957c79a548_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5545954,14.154409,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-02-06-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|5097ab4c0a7196bada54f6160bf1c88d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5443714,14.983615,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-02-25-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|5eba2f4ae447d77efae01b3e552978cf_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.53394437,13.25491,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-01-31-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|0ba39d784830e9a97d00f99b956c7ab2_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.56136227,14.595272,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-01-48-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|465831401940c0dffdc6752fcd669eca_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5181848,12.648179,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-01-21-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|cff22466dda69f84a29373a33a7a0837_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.52479804,14.377223,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-01-13-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|8947832a20430f01763f72d03e1ef81f_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5450743,12.967966,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-01-40-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|92b008b655ddae2439da20c2176017f5_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.60581034,14.251443,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-01-58-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|c305bd4c6e75d81560c148e791721b47_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6679092,14.939475,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-03-59-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|04a4546d47e3098454d834ef3e956741_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5855901,13.178156,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-02-42-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|95e9b14e350afead040d5ff7c8a31925_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.62826127,15.689535,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-03-32-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|0240f4def867d26bd234ee914b05ba2a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6304266,15.5527115,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-03-42-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|eba359bccfdb651ec01180162b0305ba_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.49432266,14.46048,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-04-17-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|ef16eee23c36ecf7bcb2ac7b9774407d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5257087,14.61678,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-03-51-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|243ecc11a3c1deb488237d72ff7a43da_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.71133626,14.549461,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-03-13-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|30af500ce1dd9dee1913857537f714af_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.58724535,13.670765,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-02-36-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|454f45a48b1bbd89a7c53b0365b196d3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6308156,13.762976,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-05-23-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|8b6848826e5376683dd89fa95a62bab0_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.66013867,14.460298,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-05-12-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|46d45a6d035b948b4633f295e2672c62_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6164363,15.015823,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-05-42-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|6975943fcf1c76bb4f2f9717d0b50b06_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.48937446,13.7785635,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-04-31-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|065bdbe332a45692f6067e0d72f9b43b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5599398,13.026133,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-04-40-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|98494ca9768cf5d1a677210e8993cf34_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6099549,14.03166,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-04-47-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|a1319c42912e1d065acf142f9174115e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6542382,15.426308,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-05-51-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|650027ec522497b8ae959e5dc103295e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5424939,13.791086,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-04-26-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|7fabfe37862533f5c03a60b71e5eafc5_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.69257516,14.64106,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-07-20-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|2b890662c04f29ec41f8494a816bdd80_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7598863,14.359112,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-06-17-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|b100bb5632ca0f9f116c0473fff59414_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5396752,13.6774025,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-06-05-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|99bb13fcbecfa1f046f10d28b896d07e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.62883353,13.357683,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-06-55-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|8a352089ffe7be1a19a09891841b452d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5562639,13.377134,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-06-46-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|80c4974cdb519c657bc39a45c254eff9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6692652,14.927593,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-06-36-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|33eb7bdbf86a4c9ad3193cc1b0644cbe_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.70863295,15.645797,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-05-58-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|2d0047e762548c9aeedd8f10462102b3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.67678297,15.781098,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-06-30-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|4e7a5c2fa8430b6fbf33b061b50d0e3b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7713286,14.674061,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-08-21-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|b3e7c66ee0e4b689614f1e1c641df954_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.54241925,14.423002,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-08-48-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|89da733d10f9aef2be8c75e6bcaa8488_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6455296,12.62388,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-07-34-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|b008cd74f17fb5cb37e0816847885ca3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7669623,14.795399,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-08-38-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|480e92473c6534a715cb6931c302838a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6116031,14.751431,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-07-51-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|1fbc6a7be728d2ec75d0ab1398679a90_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.756432,14.51576,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-08-11-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|6f60fa9c0726d87b3a105fc7e62af800_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6047808,15.151083,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-08-02-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|e69a145504e8ec961ac535dacdd72db7_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6417332,14.123831,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-07-45-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|f4e394b266eba71b572bb805470002f5_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.658068,13.657149,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-12-01-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|55a46bdc4251037287ed68195a5419b3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.8123363,15.362228,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-10-41-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|26c60aba068d64f9402474c85014874d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6400184,14.587298,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-11-50-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|f1680e80328ae32f44a0cd96b9ef14ad_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7490342,15.071357,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-11-15-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|22d270d538be0a670f45c25177e01dbe_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5018468,13.866534,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-09-19-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|ad4d54a2d846ba8fd967c157e2dfda64_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6004488,13.572358,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-11-07-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|e47b26b14520d68f0e7c0fc1faecad6a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.56890154,14.3336525,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-09-07-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|b56a6c3f568a426ff7bed8530e318ce7_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.48253632,12.636774,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-09-13-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|3ccf1b5186e30fa90059cc2faa13a730_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7033884,14.547384,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-12-39-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|c7b0c7dd5a882f33cce2e0c8f6b78e40_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.77156323,14.454927,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-12-54-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|4c24d70d29f3f093ea1e406ffb39b601_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.59528697,13.791559,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-12-26-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|c5f76c8df2c553916cce89d496a19e5c_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.68135,14.369233,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-13-18-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|4046bccbbbc7df92b526f3b10ef22e7b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.67466074,14.19234,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-13-08-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|9bee94d91c086ff41513c8aa504da286_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.61264807,14.299057,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-12-18-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|da91c99de1c74249774d340bd3815f4f_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.81360424,14.570169,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-13-35-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|24918deb46fe6a0370ebb5e0d7e8d370_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.7282721,14.725833,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-13-29-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|219ec28be6521939ec55a2f2f985a802_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5836821,12.718495,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-13-48-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|5e9c53559e841fbfcb79b8d056ad4311_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5769017,13.709305,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-16-20-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|3b3c7f7bcc967021ef1889004018e486_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.6947396,13.526138,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-27-10-15-46-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|14288bd0ff1b984d42bc8e4f8ec12af6_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
