novelle08_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle08_13_pirandello_f000193|che stava ora a guardarla col rancore geloso che hanno tutte le mamme per le donne come lei.|che stava ora a guardarla col rancore geloso che hanno tutte le mamme per le donne come lei.
novelle08_13_pirandello_f000194|Troppo schianto aveva provato la madre alla partenza del figlio.|Troppo schianto aveva provato la madre alla partenza del figlio.
novelle08_13_pirandello_f000195|E ora troppo bisogno aveva d’un po’ di tregua e di silenzio.|E ora troppo bisogno aveva dun po di tregua e di silenzio.
novelle08_13_pirandello_f000196|Colei glielo turbava non solo, ma anche gliel’offendeva.|Colei glielo turbava non solo, ma anche glieloffendeva.
novelle08_13_pirandello_f000197|Il pensiero che il figliuolo non sarebbe stato esposto al pericolo prima di due giorni le concedeva quella tregua.|Il pensiero che il figliuolo non sarebbe stato esposto al pericolo prima di due giorni le concedeva quella tregua.
novelle08_13_pirandello_f000198|Ella poteva dunque esser dura; e fu dura.|Ella poteva dunque esser dura; e fu dura.
novelle08_13_pirandello_f000199|Per fortuna, il tragitto dalla stazione alla città era breve.|Per fortuna, il tragitto dalla stazione alla città era breve.
novelle08_13_pirandello_f000200|Appena giunta, scese dall’omnibus senza neanche volgere uno sguardo a quella là.|Appena giunta, scese dallomnibus senza neanche volgere uno sguardo a quella là.
novelle08_13_pirandello_f000201|Il giorno appresso, durante il viaggio di ritorno, alla stazione di Fabriano, la signora Lerna|Il giorno appresso, durante il viaggio di ritorno, alla stazione di Fabriano, la signora Lerna
novelle08_13_pirandello_f000202|mentre col marito se ne stava affacciata al finestrino d’una vettura di prima classe|mentre col marito se ne stava affacciata al finestrino duna vettura di prima classe
novelle08_13_pirandello_f000203|rivide la giovane, che cercava di corsa un posto nel treno.|rivide la giovane, che cercava di corsa un posto nel treno.
novelle08_13_pirandello_f000204|Era in compagnia d’un giovanotto;|Era in compagnia dun giovanotto;
novelle08_13_pirandello_f000205|recava tra le braccia un fascio di fiori, e rideva.|recava tra le braccia un fascio di fiori, e rideva.
novelle08_13_pirandello_f000206|La signora Lerna si volse al marito e disse forte, in modo da farglielo sentire: — Oh|La signora Lerna si volse al marito e disse forte, in modo da farglielo sentire: - Oh
novelle08_13_pirandello_f000207|guarda là, quella che piangeva per tutti! La giovine si voltò, senz’ira, senza sdegno.|guarda là, quella che piangeva per tutti! La giovine si voltò, senzira, senza sdegno.
novelle08_13_pirandello_f000208|— Povera mamma buona e stupida, — le disse con quello sguardo.|- Povera mamma buona e stupida, - le disse con quello sguardo.
novelle08_13_pirandello_f000209|— E non capisci che la vita è cosí? Jeri ho pianto per uno.|- E non capisci che la vita è cosí? Jeri ho pianto per uno.
novelle08_13_pirandello_f000210|Bisogna che oggi rida per quest’altro.|Bisogna che oggi rida per questaltro.
novelle08_14_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle08_14_pirandello_f000002|NEL GORGO|NEL GORGO
novelle08_14_pirandello_f000003|Al Circolo della racchetta non si parlò d’altro tutta la sera.|Al Circolo della racchetta non si parlò daltro tutta la sera.
novelle08_14_pirandello_f000004|Il primo a darne l’annunzio fu Respi, Nicolino Respi che n’era profondamente addolorato.|Il primo a darne lannunzio fu Respi, Nicolino Respi che nera profondamente addolorato.
novelle08_14_pirandello_f000005|Al solito, però, non riusciva a impedire che la commozione gli s’arricciasse sulle labbra in quel sorrisino nervoso che nelle discussioni più gravi|Al solito, però, non riusciva a impedire che la commozione gli sarricciasse sulle labbra in quel sorrisino nervoso che nelle discussioni più gravi
novelle08_14_pirandello_f000006|come nei momenti più difficili del giuoco, gli rendeva cosí caratteristico il visetto pallido, itterico, dai tratti taglienti.|come nei momenti più difficili del giuoco, gli rendeva cosí caratteristico il visetto pallido, itterico, dai tratti taglienti.
novelle08_14_pirandello_f000007|Gli amici gli si fecero intorno, ansiosi e costernati:|Gli amici gli si fecero intorno, ansiosi e costernati:
novelle08_14_pirandello_f000008|— Impazzito davvero? — No, per ischerzo.|- Impazzito davvero? - No, per ischerzo.
novelle08_14_pirandello_f000009|Traldi, sprofondato sul divano con tutto il peso del corpaccio da pachiderma|Traldi, sprofondato sul divano con tutto il peso del corpaccio da pachiderma
novelle08_14_pirandello_f000010|fece più volte leva con le mani per tirarsi sú a sedere più in punta|fece più volte leva con le mani per tirarsi sú a sedere più in punta
novelle08_14_pirandello_f000011|spalancando nello sforzo gli occhi bovini, venati di sangue, schizzanti dalle orbite.|spalancando nello sforzo gli occhi bovini, venati di sangue, schizzanti dalle orbite.
novelle08_14_pirandello_f000012|Domandò: — Ma scusa, lo dici… (ohi ohi…) lo dici, perché ha guardato anche te? — Anche me? guardato? che vuoi dire?|Domandò: - Ma scusa, lo dici ohi ohi lo dici, perché ha guardato anche te? - Anche me? guardato? che vuoi dire?
novelle08_14_pirandello_f000013|— domandò a sua volta, stordito, Nicolino Respi, rivolto agli amici.|- domandò a sua volta, stordito, Nicolino Respi, rivolto agli amici.
novelle08_14_pirandello_f000014|— Io sono arrivato questa mattina da Milano, e trovo qua questa bella notizia.|- Io sono arrivato questa mattina da Milano, e trovo qua questa bella notizia.
novelle08_14_pirandello_f000015|Non so nulla, e non riesco ancora a comprendere come Romeo Daddi, perdio|Non so nulla, e non riesco ancora a comprendere come Romeo Daddi, perdio
novelle08_14_pirandello_f000016|il più placido, il più sereno, il più savio di tutti noi… — L’hanno chiuso?|il più placido, il più sereno, il più savio di tutti noi - Lhanno chiuso?
novelle08_14_pirandello_f000017|— Ma sí, vi dico! Oggi alle tre.|- Ma sí, vi dico! Oggi alle tre.
novelle08_14_pirandello_f000018|Nella casa di salute a Monte Mario.|Nella casa di salute a Monte Mario.
novelle08_14_pirandello_f000019|— O povero Daddi! — E donna Bicetta?|- O povero Daddi! - E donna Bicetta?
novelle08_14_pirandello_f000020|Ma come… Sarà stata lei, donna Bicetta?|Ma come Sarà stata lei, donna Bicetta?
novelle08_14_pirandello_f000021|— No! Lei, no! Lei, anzi, non voleva assolutamente! È accorso il padre, jeri l’altro, da Firenze.|- No! Lei, no! Lei, anzi, non voleva assolutamente! È accorso il padre, jeri laltro, da Firenze.
novelle08_14_pirandello_f000022|— Ah, per questo… — Già, e l’ha forzata a prender questo partito, anche per lui… Ma ditemi il fatto com’è! Tu|- Ah, per questo - Già, e lha forzata a prender questo partito, anche per lui Ma ditemi il fatto comè! Tu
novelle08_14_pirandello_f000023|Traldi, perché m’hai domandato se Daddi aveva guardato anche me?|Traldi, perché mhai domandato se Daddi aveva guardato anche me?
novelle08_14_pirandello_f000024|Carlo Traldi s’era riaffondato beatamente nel divano, col capo buttato indietro, la pappagorgia esposta, paonazza, sudaticcia.|Carlo Traldi sera riaffondato beatamente nel divano, col capo buttato indietro, la pappagorgia esposta, paonazza, sudaticcia.
novelle08_14_pirandello_f000025|Dimenando le gambette esili di ranocchia, che il pancione esorbitante gli faceva tener sempre oscenamente discoste|Dimenando le gambette esili di ranocchia, che il pancione esorbitante gli faceva tener sempre oscenamente discoste
novelle08_14_pirandello_f000026|e umettandosi di continuo le labbra non meno oscenamente, rispose, astratto:|e umettandosi di continuo le labbra non meno oscenamente, rispose, astratto:
novelle08_14_pirandello_f000027|— Ah, già… Perché credevo che lo dicessi impazzito per questo. — Come per questo?|- Ah, già Perché credevo che lo dicessi impazzito per questo. - Come per questo?
novelle08_14_pirandello_f000028|— Ma sí! La pazzia gli s’è palesata cosí.|- Ma sí! La pazzia gli sè palesata cosí.
novelle08_14_pirandello_f000029|Guardava tutti in un certo modo, caro mio… Ragazzi, non mi fate parlare: diteglielo voi come guardava il povero Daddi.|Guardava tutti in un certo modo, caro mio Ragazzi, non mi fate parlare: diteglielo voi come guardava il povero Daddi.
novelle08_14_pirandello_f000030|Gli amici, allora, raccontarono a Nicolino Respi, che il Daddi, ritornato dalla villeggiatura, era apparso a tutti com’intronato|Gli amici, allora, raccontarono a Nicolino Respi, che il Daddi, ritornato dalla villeggiatura, era apparso a tutti comintronato
novelle08_14_pirandello_f000031|come assente da sé, con un sorriso vano su le labbra e gli occhi opachi, senza sguardo, appena qualcuno lo chiamava.|come assente da sé, con un sorriso vano su le labbra e gli occhi opachi, senza sguardo, appena qualcuno lo chiamava.
novelle08_14_pirandello_f000032|Poi quello stordimento era sparito, s’era cangiato in una fissità acuta, strana.|Poi quello stordimento era sparito, sera cangiato in una fissità acuta, strana.
novelle08_14_pirandello_f000033|Fissava prima da lontano, obliquo;|Fissava prima da lontano, obliquo;
novelle08_14_pirandello_f000034|poi, a mano a mano, come attirato da certi segni che credeva di scoprire in questo e in quello degli amici più intimi|poi, a mano a mano, come attirato da certi segni che credeva di scoprire in questo e in quello degli amici più intimi
novelle08_14_pirandello_f000035|specie in coloro che frequentavano più assiduamente la sua casa (segni naturalissimi|specie in coloro che frequentavano più assiduamente la sua casa segni naturalissimi
novelle08_14_pirandello_f000036|perché tutti infatti erano costernati di quel cangiamento improvviso e straordinario|perché tutti infatti erano costernati di quel cangiamento improvviso e straordinario
novelle08_14_pirandello_f000037|cosí in contrasto con la tranquillità serena del suo carattere)|cosí in contrasto con la tranquillità serena del suo carattere
novelle08_14_pirandello_f000038|a mano a mano s’era messo a spiare più da vicino, e negli ultimi giorni era divenuto addirittura insopportabile.|a mano a mano sera messo a spiare più da vicino, e negli ultimi giorni era divenuto addirittura insopportabile.
novelle08_14_pirandello_f000039|Si parava di fronte ora all’uno ora all’altro, posava le mani su le spalle e mirava negli occhi, affitto affitto.|Si parava di fronte ora alluno ora allaltro, posava le mani su le spalle e mirava negli occhi, affitto affitto.
novelle08_14_pirandello_f000040|— Corpo, che spavento! — esclamò a questo punto il Traldi, tirandosi di nuovo sú, a sedere più in punta. — Ma perché? — domandò, nervoso, il Respi.|- Corpo, che spavento! - esclamò a questo punto il Traldi, tirandosi di nuovo sú, a sedere più in punta. - Ma perché? - domandò, nervoso, il Respi.
novelle08_14_pirandello_f000041|— Senti questo, che vuol sapere il perché! — tornò a esclamare il Traldi.|- Senti questo, che vuol sapere il perché! - tornò a esclamare il Traldi.
novelle08_14_pirandello_f000042|— Ah, dici il perché dello spavento?|- Ah, dici il perché dello spavento?
novelle08_14_pirandello_f000043|Caro mio, avrei voluto vederti alle prese con quello sguardo! Tu ti cangi la camicia ogni giorno, suppongo;|Caro mio, avrei voluto vederti alle prese con quello sguardo! Tu ti cangi la camicia ogni giorno, suppongo;
novelle08_14_pirandello_f000044|sei sicuro d’avere i piedi puliti e i calzini non spuntati.|sei sicuro davere i piedi puliti e i calzini non spuntati.
novelle08_14_pirandello_f000045|Ma sei ugualmente sicuro di non aver nulla di sudicio dentro, nella coscienza?|Ma sei ugualmente sicuro di non aver nulla di sudicio dentro, nella coscienza?
novelle08_14_pirandello_f000046|— Oh Dio, direi… — Va’ là, che non sei sincero! — E tu sí?|- Oh Dio, direi - Va là, che non sei sincero! - E tu sí?
novelle08_14_pirandello_f000047|— Io sí, ne sono sicurissimo! E credi che avviene a tutti, più o meno|- Io sí, ne sono sicurissimo! E credi che avviene a tutti, più o meno
novelle08_14_pirandello_f000048|di scoprirci majali in qualche momento di lucido intervallo! Da un pezzo in qua|di scoprirci majali in qualche momento di lucido intervallo! Da un pezzo in qua
novelle08_14_pirandello_f000049|quasi ogni sera, quando spengo la candela, prima di prender sonno…|quasi ogni sera, quando spengo la candela, prima di prender sonno
novelle08_14_pirandello_f000050|— Tu invecchi, caro! tu invecchi! — gli gridarono a coro gli amici.|- Tu invecchi, caro! tu invecchi! - gli gridarono a coro gli amici.
novelle08_14_pirandello_f000051|— Sarà perché invecchio, — ammise il Traldi.|- Sarà perché invecchio, - ammise il Traldi.
novelle08_14_pirandello_f000052|— Tanto peggio! Non è uno spasso prevedere che, alla fine, mi costituirò cosí, in questa stima di me stesso, di vecchio majale. Del resto, aspetta.|- Tanto peggio! Non è uno spasso prevedere che, alla fine, mi costituirò cosí, in questa stima di me stesso, di vecchio majale. Del resto, aspetta.
novelle08_14_pirandello_f000053|Ora che t’ho detto questo, vogliamo fare una prova?|Ora che tho detto questo, vogliamo fare una prova?
novelle08_14_pirandello_f000054|Silenzio tutti, vojaltri! E Carlo Traldi si levò faticosamente in piedi;|Silenzio tutti, vojaltri! E Carlo Traldi si levò faticosamente in piedi;
novelle08_14_pirandello_f000055|posò le mani su le spalle di Nicolino Respi, e gli gridò: — Guardami bene negli occhi.|posò le mani su le spalle di Nicolino Respi, e gli gridò: - Guardami bene negli occhi.
novelle08_14_pirandello_f000056|No, non ridere, caro! Guardami bene negli occhi… Aspetta! Aspettate… Silenzio… Tacquero tutti|No, non ridere, caro! Guardami bene negli occhi Aspetta! Aspettate Silenzio Tacquero tutti
novelle08_14_pirandello_f000057|intorno, sospesi e intenti a quello strano esperimento.|intorno, sospesi e intenti a quello strano esperimento.
novelle08_14_pirandello_f000058|Il Traldi coi grossi occhi ovali, venati di sangue, schizzanti dalle orbite|Il Traldi coi grossi occhi ovali, venati di sangue, schizzanti dalle orbite
novelle08_14_pirandello_f000059|fissava acutissimamente quelli di Nicolino Respi e pareva col lustro maligno dello sguardo|fissava acutissimamente quelli di Nicolino Respi e pareva col lustro maligno dello sguardo
novelle08_14_pirandello_f000060|a mano a mano più aguzzo e più intenso|a mano a mano più aguzzo e più intenso
novelle08_14_pirandello_f000061|gli frugasse nella coscienza e vi scoprisse nei più intimi nascondigli le cose più turpi e più atroci.|gli frugasse nella coscienza e vi scoprisse nei più intimi nascondigli le cose più turpi e più atroci.
novelle08_14_pirandello_f000062|A poco a poco, gli occhi di Nicolino Respi – quantunque, sotto, le labbra col solito risolino dicessero: "Via|A poco a poco, gli occhi di Nicolino Respi - quantunque, sotto, le labbra col solito risolino dicessero: Via
novelle08_14_pirandello_f000063|mi presto a uno scherzo" – cominciarono a smorire, a intorbidarsi, a sfuggire|mi presto a uno scherzo - cominciarono a smorire, a intorbidarsi, a sfuggire
novelle08_14_pirandello_f000064|mentre, tra il silenzio degli amici, il Traldi con voce strana, senza smettere di fissare|mentre, tra il silenzio degli amici, il Traldi con voce strana, senza smettere di fissare
novelle08_14_pirandello_f000065|senz’allentare d’un punto l’intensità dello sguardo, diceva vittoriosamente: — Ecco… vedi? … vedi?|senzallentare dun punto lintensità dello sguardo, diceva vittoriosamente: - Ecco vedi?  vedi?
novelle08_14_pirandello_f000066|… — Ma va’ là! — proruppe il Respi, non resistendo più e scrollandosi tutto.| - Ma va là! - proruppe il Respi, non resistendo più e scrollandosi tutto.
novelle08_14_pirandello_f000067|— Va’ là tu, che ci siamo capiti! — gridò il Traldi.|- Va là tu, che ci siamo capiti! - gridò il Traldi.
novelle08_14_pirandello_f000068|— Tu sei più porco di me! E scoppiò a ridere.|- Tu sei più porco di me! E scoppiò a ridere.
novelle08_14_pirandello_f000069|Risero anche gli altri, con un senso d’inatteso sollievo.|Risero anche gli altri, con un senso dinatteso sollievo.
novelle08_14_pirandello_f000070|E Traldi riprese: — Ora questo è stato uno scherzo.|E Traldi riprese: - Ora questo è stato uno scherzo.
novelle08_14_pirandello_f000071|Soltanto per uno scherzo uno di noi può mettersi a guardare un altro cosí.|Soltanto per uno scherzo uno di noi può mettersi a guardare un altro cosí.
novelle08_14_pirandello_f000072|Perché tanto io quanto tu abbiamo in regola finora, dentro di noi|Perché tanto io quanto tu abbiamo in regola finora, dentro di noi
novelle08_14_pirandello_f000073|la macchinetta della civiltà, e lasciamo che la feccia di tutte le nostre azioni|la macchinetta della civiltà, e lasciamo che la feccia di tutte le nostre azioni
novelle08_14_pirandello_f000074|di tutti i nostri pensieri, di tutti i nostri sentimenti ci si posi zitta zitta, di nascosto, in fondo alla coscienza.|di tutti i nostri pensieri, di tutti i nostri sentimenti ci si posi zitta zitta, di nascosto, in fondo alla coscienza.
novelle08_14_pirandello_f000075|Ma fa’ che uno, a cui la macchinetta si sia guastata, si metta a guardarti come t’ho guardato io|Ma fa che uno, a cui la macchinetta si sia guastata, si metta a guardarti come tho guardato io
novelle08_14_pirandello_f000076|non più per uno scherzo, ma sul serio, e ti rimuova, senza che te l’aspetti|non più per uno scherzo, ma sul serio, e ti rimuova, senza che te laspetti
novelle08_14_pirandello_f000077|dal fondo della coscienza tutta la posatura di quella feccia che hai dentro|dal fondo della coscienza tutta la posatura di quella feccia che hai dentro
novelle08_14_pirandello_f000078|e sappimi dire se non ti spaventi! Carlo Traldi, cosí dicendo, si mosse di furia per andar via.|e sappimi dire se non ti spaventi! Carlo Traldi, cosí dicendo, si mosse di furia per andar via.
novelle08_14_pirandello_f000079|Tornò indietro e aggiunse: — E sai come mormorava, sotto sotto, il povero Daddi, mirandoti negli occhi?|Tornò indietro e aggiunse: - E sai come mormorava, sotto sotto, il povero Daddi, mirandoti negli occhi?
novelle08_14_pirandello_f000080|Diteglielo voi, come mormorava! Io debbo scappare.|Diteglielo voi, come mormorava! Io debbo scappare.
novelle08_14_pirandello_f000081|— «Che abisso… che abisso…» — Cosí?|- Che abisso che abisso - Cosí?
novelle08_14_pirandello_f000082|— Sí… che abisso… che abisso… Il crocchio, andato via il Traldi, si sciolse, e Nicolino Respi rimase turbato|- Sí che abisso che abisso Il crocchio, andato via il Traldi, si sciolse, e Nicolino Respi rimase turbato
novelle08_14_pirandello_f000083|in compagnia di due soli amici che seguitarono ancora per un pezzo a parlare della sciagura del povero Daddi.|in compagnia di due soli amici che seguitarono ancora per un pezzo a parlare della sciagura del povero Daddi.
novelle08_14_pirandello_f000084|Circa due mesi fa, egli era andato a visitarlo nella sua villa presso Perugia.|Circa due mesi fa, egli era andato a visitarlo nella sua villa presso Perugia.
novelle08_14_pirandello_f000085|Lo aveva trovato tranquillo e sereno come sempre, insieme con la moglie e con un’amica di questa, Gabriella Vanzi|Lo aveva trovato tranquillo e sereno come sempre, insieme con la moglie e con unamica di questa, Gabriella Vanzi
novelle08_14_pirandello_f000086|antica compagna di collegio, da poco tempo maritata a un ufficiale di marina, allora in crociera.|antica compagna di collegio, da poco tempo maritata a un ufficiale di marina, allora in crociera.
novelle08_14_pirandello_f000087|Si era trattenuto tre giorni in villa, e in quei tre giorni, no|Si era trattenuto tre giorni in villa, e in quei tre giorni, no
novelle08_14_pirandello_f000088|neppure una volta Romeo Daddi lo aveva guardato nel modo che il Traldi aveva detto.|neppure una volta Romeo Daddi lo aveva guardato nel modo che il Traldi aveva detto.
novelle08_14_pirandello_f000089|Se lo avesse guardato… Nicolino Respi fu colto da uno smarrimento, come di vertigine, e per appoggiarsi – sorridendo|Se lo avesse guardato Nicolino Respi fu colto da uno smarrimento, come di vertigine, e per appoggiarsi - sorridendo
novelle08_14_pirandello_f000090|pallidissimo – finse di volere introdurre confidenzialmente un braccio sotto il braccio d’uno di quei due amici.|pallidissimo - finse di volere introdurre confidenzialmente un braccio sotto il braccio duno di quei due amici.
novelle08_14_pirandello_f000091|Che era stato? Che dicevano? La tortura? Che tortura?|Che era stato? Che dicevano? La tortura? Che tortura?
novelle08_14_pirandello_f000092|Ah, quella a cui il Daddi aveva sottoposto la moglie…|Ah, quella a cui il Daddi aveva sottoposto la moglie
novelle08_14_pirandello_f000093|— Dopo eh? gli scappò detto.|- Dopo eh? gli scappò detto.
novelle08_14_pirandello_f000094|E i due si voltarono a guardarlo. — Come dopo?|E i due si voltarono a guardarlo. - Come dopo?
novelle08_14_pirandello_f000095|— Ah… no, dicevo… dopo, quando gli si guastò la… la macchinetta.|- Ah no, dicevo dopo, quando gli si guastò la la macchinetta.
novelle08_14_pirandello_f000096|— E sfido! Prima, no di certo! — Perdio, erano un miracolo di concordia coniugale|- E sfido! Prima, no di certo! - Perdio, erano un miracolo di concordia coniugale
novelle08_14_pirandello_f000097|di pace domestica! Certo qualcosa deve essergli accaduto, in villeggiatura.|di pace domestica! Certo qualcosa deve essergli accaduto, in villeggiatura.
novelle08_14_pirandello_f000098|— Ma sí, per lo meno qualche sospetto gli deve esser nato.|- Ma sí, per lo meno qualche sospetto gli deve esser nato.
novelle08_14_pirandello_f000099|— Ma fate il piacere! Su la moglie? — scattò Nicolino Respi.|- Ma fate il piacere! Su la moglie? - scattò Nicolino Respi.
novelle08_14_pirandello_f000100|— Questo, se mai, ha potuto essere effetto, non causa della pazzia! Soltanto un pazzo…|- Questo, se mai, ha potuto essere effetto, non causa della pazzia! Soltanto un pazzo
novelle08_14_pirandello_f000101|— D’accordo! d’accordo! — gli gridarono gli amici.|- Daccordo! daccordo! - gli gridarono gli amici.
novelle08_14_pirandello_f000102|— Una moglie come donna Bicetta! — Insospettabile! Ma, d’altra parte…|- Una moglie come donna Bicetta! - Insospettabile! Ma, daltra parte
novelle08_14_pirandello_f000103|Nicolino Respi non poté più prestare ascolto a quei due. Soffocava.|Nicolino Respi non poté più prestare ascolto a quei due. Soffocava.
novelle08_14_pirandello_f000104|Aveva bisogno d’aria, di camminare all’aperto, solo. Prese un pretesto; andò via.|Aveva bisogno daria, di camminare allaperto, solo. Prese un pretesto; andò via.
novelle08_14_pirandello_f000105|Un dubbio angoscioso gli s’era insinuato nell’animo e glielo metteva in subbuglio.|Un dubbio angoscioso gli sera insinuato nellanimo e glielo metteva in subbuglio.
novelle08_14_pirandello_f000106|Nessuno meglio di lui poteva sapere che donna Bicetta Daddi era insospettabile.|Nessuno meglio di lui poteva sapere che donna Bicetta Daddi era insospettabile.
novelle08_14_pirandello_f000107|Da più d’un anno egli le aveva dichiarato il suo amore, l’aveva assediata con la sua corte|Da più dun anno egli le aveva dichiarato il suo amore, laveva assediata con la sua corte
novelle08_14_pirandello_f000108|senza ottenere mai altro che un sorriso dolcissimo di compatimento per le sue pene perdute.|senza ottenere mai altro che un sorriso dolcissimo di compatimento per le sue pene perdute.
novelle08_14_pirandello_f000109|Con quella serenità che viene dalla più ferma sicurezza di sé, senza né offendersi né ribellarsi|Con quella serenità che viene dalla più ferma sicurezza di sé, senza né offendersi né ribellarsi
novelle08_14_pirandello_f000110|ella gli aveva dimostrato che sarebbe stata inutile ogni sua insistenza|ella gli aveva dimostrato che sarebbe stata inutile ogni sua insistenza
novelle08_14_pirandello_f000111|poiché lei era innamorata tal quale, come lui, forse più di lui, ma di suo marito.|poiché lei era innamorata tal quale, come lui, forse più di lui, ma di suo marito.
novelle08_14_pirandello_f000112|Cosí essendo, se egli veramente la amava, doveva intendere che ella non avrebbe potuto in alcun modo venir meno al suo amore.|Cosí essendo, se egli veramente la amava, doveva intendere che ella non avrebbe potuto in alcun modo venir meno al suo amore.
novelle08_14_pirandello_f000113|Se questo non intendeva, era segno che non la amava. E allora?|Se questo non intendeva, era segno che non la amava. E allora?
novelle08_14_pirandello_f000114|Ha talvolta l’acqua marina, in certi lidi solinghi, una limpidità cosí tersa e trasparente che|Ha talvolta lacqua marina, in certi lidi solinghi, una limpidità cosí tersa e trasparente che
novelle08_14_pirandello_f000115|per quanto desiderio si abbia di immergersi in essa per averne il ristoro più delizioso, si prova quasi un sacro ritegno a intorbidarla.|per quanto desiderio si abbia di immergersi in essa per averne il ristoro più delizioso, si prova quasi un sacro ritegno a intorbidarla.
novelle08_14_pirandello_f000116|Questa impressione di limpidità e questo ritegno aveva provato sempre Nicolino Respi, accostandosi all’anima di donna Bicetta Daddi.|Questa impressione di limpidità e questo ritegno aveva provato sempre Nicolino Respi, accostandosi allanima di donna Bicetta Daddi.
novelle08_14_pirandello_f000117|Amava la vita, questa donna, d’un cosí quieto, attento e dolce amore! Solo in quei tre giorni trascorsi nella villa di lei presso Perugia|Amava la vita, questa donna, dun cosí quieto, attento e dolce amore! Solo in quei tre giorni trascorsi nella villa di lei presso Perugia
novelle08_14_pirandello_f000118|sopraffatto dal desiderio ardentissimo, aveva sforzato quel ritegno, aveva intorbidato quella limpidità, ed era stato duramente respinto.|sopraffatto dal desiderio ardentissimo, aveva sforzato quel ritegno, aveva intorbidato quella limpidità, ed era stato duramente respinto.
novelle08_14_pirandello_f000119|Ora il dubbio angoscioso era questo: che forse il turbamento|Ora il dubbio angoscioso era questo: che forse il turbamento
novelle08_14_pirandello_f000120|ch’egli le aveva cagionato in quei tre giorni, non s’era sedato dopo la sua partenza;|chegli le aveva cagionato in quei tre giorni, non sera sedato dopo la sua partenza;
novelle08_14_pirandello_f000121|era forse cresciuto cosí, che il marito se n’era accorto.|era forse cresciuto cosí, che il marito se nera accorto.
novelle08_14_pirandello_f000122|Certamente, all’arrivo di lui nella villa, Romeo Daddi era sereno;|Certamente, allarrivo di lui nella villa, Romeo Daddi era sereno;
novelle08_14_pirandello_f000123|e, dopo la partenza, in pochi giorni, era impazzito. Dunque, per lui?|e, dopo la partenza, in pochi giorni, era impazzito. Dunque, per lui?
novelle08_14_pirandello_f000124|Dunque ella era rimasta profondamente turbata e vinta dalla sua aggressione amorosa? Ma sí, ma sí, come dubitarne?|Dunque ella era rimasta profondamente turbata e vinta dalla sua aggressione amorosa? Ma sí, ma sí, come dubitarne?
novelle08_14_pirandello_f000125|Tutta la notte Nicolino Respi si dibatté, si torse tra fiere smanie|Tutta la notte Nicolino Respi si dibatté, si torse tra fiere smanie
novelle08_14_pirandello_f000126|ora strappato al rimorso da una maligna gioja impetuosa, ora strappato a questa gioja dal rimorso.|ora strappato al rimorso da una maligna gioja impetuosa, ora strappato a questa gioja dal rimorso.
novelle08_14_pirandello_f000127|La mattina seguente, appena gli parve l’ora opportuna, corse alla casa di donna Bicetta Daddi. Bisognava che la vedesse;|La mattina seguente, appena gli parve lora opportuna, corse alla casa di donna Bicetta Daddi. Bisognava che la vedesse;
novelle08_14_pirandello_f000128|bisognava che chiarisse subito, comunque, quel suo dubbio.|bisognava che chiarisse subito, comunque, quel suo dubbio.
novelle08_14_pirandello_f000129|Forse ella non lo avrebbe ricevuto;|Forse ella non lo avrebbe ricevuto;
novelle08_14_pirandello_f000130|ma, a ogni modo, egli voleva presentarsi alla casa di lei, pronto ad affrontare o a subire tutte le conseguenze di quella situazione.|ma, a ogni modo, egli voleva presentarsi alla casa di lei, pronto ad affrontare o a subire tutte le conseguenze di quella situazione.
novelle08_14_pirandello_f000131|Donna Bicetta Daddi non era in casa.|Donna Bicetta Daddi non era in casa.
novelle08_14_pirandello_f000132|Da un’ora, senza volerlo, senza saperlo, ella infliggeva il più crudele dei martirii alla sua amica Gabriella Vanzi|Da unora, senza volerlo, senza saperlo, ella infliggeva il più crudele dei martirii alla sua amica Gabriella Vanzi
novelle08_14_pirandello_f000133|a colei che era stata per tre mesi sua ospite in villa.|a colei che era stata per tre mesi sua ospite in villa.
novelle08_14_pirandello_f000134|Era andata da lei per cercare insieme, non la ragione, ahimè, ma il pretesto, l’incentivo almeno, di quella sua sciagura|Era andata da lei per cercare insieme, non la ragione, ahimè, ma il pretesto, lincentivo almeno, di quella sua sciagura
novelle08_14_pirandello_f000135|là, nel tempo in cui s’era dapprima manifestata, durante quella villeggiatura, negli ultimi giorni di essa.|là, nel tempo in cui sera dapprima manifestata, durante quella villeggiatura, negli ultimi giorni di essa.
novelle08_14_pirandello_f000136|Ella, per quanto avesse cercato, non riusciva a scoprir nulla.|Ella, per quanto avesse cercato, non riusciva a scoprir nulla.
novelle08_14_pirandello_f000137|Da un’ora si ostinava a rievocare, a ricostruire, minuto per minuto, quegli ultimi giorni. — Ti ricordi questo?|Da unora si ostinava a rievocare, a ricostruire, minuto per minuto, quegli ultimi giorni. - Ti ricordi questo?
novelle08_14_pirandello_f000138|Ti ricordi ch’egli la mattina scese in giardino senza prendere il suo cappellaccio di tela|Ti ricordi chegli la mattina scese in giardino senza prendere il suo cappellaccio di tela
novelle08_14_pirandello_f000139|e che chiamò per averlo buttato dalla finestra, e poi risalí, ridendo, con quel fascio di rose?|e che chiamò per averlo buttato dalla finestra, e poi risalí, ridendo, con quel fascio di rose?
