novelle05_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle05_15_pirandello_f000121|di là il volo, indecisa, e s’arrestasse d’un subito, con furioso sbàttito d’ali, e saltellasse, rigirandosi per ogni verso.|di là il volo, indecisa, e sarrestasse dun subito, con furioso sbàttito dali, e saltellasse, rigirandosi per ogni verso.
novelle05_15_pirandello_f000122|Irruppe nello studio, gridando il suo nome: — Tilde Pagliocchini. Lei?|Irruppe nello studio, gridando il suo nome: - Tilde Pagliocchini. Lei?
novelle05_15_pirandello_f000123|Ah già… me lo… sicuro, Balicci, c’era scritto sul giornale… anche su la porta… Oh Dio|Ah già me lo sicuro, Balicci, cera scritto sul giornale anche su la porta Oh Dio
novelle05_15_pirandello_f000124|per carità, no! guardi, professore, non faccia cosí con gli occhi. Mi spavento.|per carità, no! guardi, professore, non faccia cosí con gli occhi. Mi spavento.
novelle05_15_pirandello_f000125|Niente, niente, scusi, me ne vado. Questa fu la prima entrata. Non se n’andò.|Niente, niente, scusi, me ne vado. Questa fu la prima entrata. Non se nandò.
novelle05_15_pirandello_f000126|La vecchia domestica, con le lagrime agli occhi, le dimostrò che quello era per lei un posticino proprio per la quale. — Niente pericoli?|La vecchia domestica, con le lagrime agli occhi, le dimostrò che quello era per lei un posticino proprio per la quale. - Niente pericoli?
novelle05_15_pirandello_f000127|Ma che pericoli! Mai, che è mai?|Ma che pericoli! Mai, che è mai?
novelle05_15_pirandello_f000128|Solo, un po’ strano, per via di quei libri.|Solo, un po strano, per via di quei libri.
novelle05_15_pirandello_f000129|Ah, per quei libracci maledetti, anche lei, povera vecchia, eccola là, non sapeva più se fosse donna o strofinaccio.|Ah, per quei libracci maledetti, anche lei, povera vecchia, eccola là, non sapeva più se fosse donna o strofinaccio.
novelle05_15_pirandello_f000130|— Purché lei glieli legga bene.|- Purché lei glieli legga bene.
novelle05_15_pirandello_f000131|La signorina Tilde Pagliocchini la guardò, e appuntandosi l’indice d’una mano sul petto: — Io?|La signorina Tilde Pagliocchini la guardò, e appuntandosi lindice duna mano sul petto: - Io?
novelle05_15_pirandello_f000132|Tirò fuori una voce, che neanche in paradiso.|Tirò fuori una voce, che neanche in paradiso.
novelle05_15_pirandello_f000133|Ma quando ne diede il primo saggio al Balicci con certe inflessioni e certe modulazioni|Ma quando ne diede il primo saggio al Balicci con certe inflessioni e certe modulazioni
novelle05_15_pirandello_f000134|e volate e smorzamenti e arresti e scivoli, accompagnati da una mimica tanto impetuosa quanto superflua|e volate e smorzamenti e arresti e scivoli, accompagnati da una mimica tanto impetuosa quanto superflua
novelle05_15_pirandello_f000135|il pover’uomo si prese la testa tra le mani e si restrinse e si contorse come per schermirsi da tanti cani che volessero addentarlo.|il poveruomo si prese la testa tra le mani e si restrinse e si contorse come per schermirsi da tanti cani che volessero addentarlo.
novelle05_15_pirandello_f000136|— No! Cosí no! Cosí no! per carità! — si mise a gridare.|- No! Cosí no! Cosí no! per carità! - si mise a gridare.
novelle05_15_pirandello_f000137|E la signorina Pagliocchini, con l’aria più ingenua del mondo: — Non leggo bene?|E la signorina Pagliocchini, con laria più ingenua del mondo: - Non leggo bene?
novelle05_15_pirandello_f000138|— Ma no! Per carità, a bassa voce! più bassa che può! quasi senza voce! Capirà|- Ma no! Per carità, a bassa voce! più bassa che può! quasi senza voce! Capirà
novelle05_15_pirandello_f000139|io leggevo con gli occhi soltanto, signorina! — Malissimo, professore! Leggere a voce alta fa bene.|io leggevo con gli occhi soltanto, signorina! - Malissimo, professore! Leggere a voce alta fa bene.
novelle05_15_pirandello_f000140|Meglio poi non leggere affatto! Ma scusi, che se ne fa?|Meglio poi non leggere affatto! Ma scusi, che se ne fa?
novelle05_15_pirandello_f000141|Senta (picchiava con le nocche delle dita sul libro). Non suona! Sordo.|Senta picchiava con le nocche delle dita sul libro. Non suona! Sordo.
novelle05_15_pirandello_f000142|Ponga il caso, professore, che io ora le dia un bacio.|Ponga il caso, professore, che io ora le dia un bacio.
novelle05_15_pirandello_f000143|Il Balicci s’interiva pallido: — Le proibisco! — Ma no scusi! Teme che glielo dia davvero?|Il Balicci sinteriva pallido: - Le proibisco! - Ma no scusi! Teme che glielo dia davvero?
novelle05_15_pirandello_f000144|Non glielo do! Dicevo per farle avvertir subito la differenza.|Non glielo do! Dicevo per farle avvertir subito la differenza.
novelle05_15_pirandello_f000145|Ecco, mi provo a leggere quasi senza voce.|Ecco, mi provo a leggere quasi senza voce.
novelle05_15_pirandello_f000146|Badi però che, leggendo cosí io fischio l’esse, professore! Alla nuova prova, il Balicci si contorse peggio di prima.|Badi però che, leggendo cosí io fischio lesse, professore! Alla nuova prova, il Balicci si contorse peggio di prima.
novelle05_15_pirandello_f000147|Ma comprese che, sú per giú, sarebbe stato lo stesso con qualunque altra lettrice, con qualunque altro lettore.|Ma comprese che, sú per giú, sarebbe stato lo stesso con qualunque altra lettrice, con qualunque altro lettore.
novelle05_15_pirandello_f000148|Ogni voce, che non fosse la sua, gli avrebbe fatto parere un altro il suo mondo.|Ogni voce, che non fosse la sua, gli avrebbe fatto parere un altro il suo mondo.
novelle05_15_pirandello_f000149|— Signorina, guardi, mi faccia il favore, provi con gli occhi soltanto, senza voce.|- Signorina, guardi, mi faccia il favore, provi con gli occhi soltanto, senza voce.
novelle05_15_pirandello_f000150|La signorina Tilde Pagliocchini si voltò a guardarlo, con tanto d’occhi.|La signorina Tilde Pagliocchini si voltò a guardarlo, con tanto docchi.
novelle05_15_pirandello_f000151|— Come dice? Senza voce? E allora, come? per me? — Sí, ecco, per conto suo.|- Come dice? Senza voce? E allora, come? per me? - Sí, ecco, per conto suo.
novelle05_15_pirandello_f000152|— Ma grazie tante! — scattò, balzando in piedi, la signorina. — Lei si burla di me?|- Ma grazie tante! - scattò, balzando in piedi, la signorina. - Lei si burla di me?
novelle05_15_pirandello_f000153|Che vuole che me ne faccia io, dei suoi libri, se lei non deve sentire?|Che vuole che me ne faccia io, dei suoi libri, se lei non deve sentire?
novelle05_15_pirandello_f000154|— Ecco, le spiego, — rispose il Balicci, quieto, con un amarissimo sorriso.|- Ecco, le spiego, - rispose il Balicci, quieto, con un amarissimo sorriso.
novelle05_15_pirandello_f000155|— Provo piacere che qualcuno legga qua, in vece mia.|- Provo piacere che qualcuno legga qua, in vece mia.
novelle05_15_pirandello_f000156|Lei forse non riesce a intenderlo, questo piacere.|Lei forse non riesce a intenderlo, questo piacere.
novelle05_15_pirandello_f000157|Ma gliel’ho già detto: questo è il mio mondo;|Ma glielho già detto: questo è il mio mondo;
novelle05_15_pirandello_f000158|mi conforta il sapere che non è deserto, che qualcuno ci vive dentro, ecco.|mi conforta il sapere che non è deserto, che qualcuno ci vive dentro, ecco.
novelle05_15_pirandello_f000159|Io le sentirò voltare le pagine, ascolterò il suo silenzio intento, le domanderò di tanto in tanto che cosa legge|Io le sentirò voltare le pagine, ascolterò il suo silenzio intento, le domanderò di tanto in tanto che cosa legge
novelle05_15_pirandello_f000160|e lei mi dirà… oh, basterà un cenno… e io la seguirò con la memoria.|e lei mi dirà oh, basterà un cenno e io la seguirò con la memoria.
novelle05_15_pirandello_f000161|La sua voce, signorina, mi guasta tutto! — Ma io la prego di credere, professore|La sua voce, signorina, mi guasta tutto! - Ma io la prego di credere, professore
novelle05_15_pirandello_f000162|che la mia voce è bellissima! — protestò, sulle furie, la signorina.|che la mia voce è bellissima! - protestò, sulle furie, la signorina.
novelle05_15_pirandello_f000163|— Lo credo, lo so — disse subito il Balicci. — Non voglio farle offesa.|- Lo credo, lo so - disse subito il Balicci. - Non voglio farle offesa.
novelle05_15_pirandello_f000164|Ma mi colora tutto diversamente, capisce?|Ma mi colora tutto diversamente, capisce?
novelle05_15_pirandello_f000165|E io ho bisogno che nulla mi sia alterato;|E io ho bisogno che nulla mi sia alterato;
novelle05_15_pirandello_f000166|che ogni cosa mi rimanga tal quale. Legga, legga.|che ogni cosa mi rimanga tal quale. Legga, legga.
novelle05_15_pirandello_f000167|Le dirò io che cosa deve leggere. Ci sta? — Ebbene, ci sto, sí.|Le dirò io che cosa deve leggere. Ci sta? - Ebbene, ci sto, sí.
novelle05_15_pirandello_f000168|Dia qua! In punta di piedi, appena il Balicci le assegnava il libro da leggere|Dia qua! In punta di piedi, appena il Balicci le assegnava il libro da leggere
novelle05_15_pirandello_f000169|la signorina Tilde Pagliocchini volava via dallo studio e se n’andava a conversare di là con la vecchia domestica.|la signorina Tilde Pagliocchini volava via dallo studio e se nandava a conversare di là con la vecchia domestica.
novelle05_15_pirandello_f000170|Il Balicci intanto viveva nel libro che le aveva assegnato e godeva del godimento che si figurava ella dovesse prenderne.|Il Balicci intanto viveva nel libro che le aveva assegnato e godeva del godimento che si figurava ella dovesse prenderne.
novelle05_15_pirandello_f000171|E di tratto in tratto le domandava: — Bello, eh? — oppure: — Ha voltato?|E di tratto in tratto le domandava: - Bello, eh? - oppure: - Ha voltato?
novelle05_15_pirandello_f000172|— Non sentendola nemmeno fiatare, s’immaginava che fosse sprofondata nella lettura e che non gli rispondesse per non distrarsene.|- Non sentendola nemmeno fiatare, simmaginava che fosse sprofondata nella lettura e che non gli rispondesse per non distrarsene.
novelle05_15_pirandello_f000173|— Sí, legga, legga… — la esortava allora, piano, quasi con voluttà.|- Sí, legga, legga - la esortava allora, piano, quasi con voluttà.
novelle05_15_pirandello_f000174|Talvolta, rientrando nello studio|Talvolta, rientrando nello studio
novelle05_15_pirandello_f000175|la signorina Pagliocchini trovava il Balicci coi gomiti su i bracciuoli della poltrona e la faccia nascosta tra le mani.|la signorina Pagliocchini trovava il Balicci coi gomiti su i bracciuoli della poltrona e la faccia nascosta tra le mani.
novelle05_15_pirandello_f000176|— Professore, a che pensa?|- Professore, a che pensa?
novelle05_15_pirandello_f000177|— Vedo… — le rispondeva lui, con una voce che pareva arrivasse da lontano lontano.|- Vedo - le rispondeva lui, con una voce che pareva arrivasse da lontano lontano.
novelle05_15_pirandello_f000178|Poi, riscotendosi con un sospiro: — Eppure ricordo che erano di pepe! — Che cosa, di pepe, professore?|Poi, riscotendosi con un sospiro: - Eppure ricordo che erano di pepe! - Che cosa, di pepe, professore?
novelle05_15_pirandello_f000179|— Certi alberi, certi alberi in un viale… Là, veda, nella terza scansia, al secondo palchetto, forse il terz’ultimo libro.|- Certi alberi, certi alberi in un viale Là, veda, nella terza scansia, al secondo palchetto, forse il terzultimo libro.
novelle05_15_pirandello_f000180|— Lei vorrebbe che io le cercassi, ora, questi alberi di pepe?|- Lei vorrebbe che io le cercassi, ora, questi alberi di pepe?
novelle05_15_pirandello_f000181|— gli domandava la signorina, spaventata e sbuffante.|- gli domandava la signorina, spaventata e sbuffante.
novelle05_15_pirandello_f000182|— Se volesse farmi questo piacere.|- Se volesse farmi questo piacere.
novelle05_15_pirandello_f000183|Cercando, la signorina maltrattava le pagine, s’irritava alle raccomandazioni di far piano.|Cercando, la signorina maltrattava le pagine, sirritava alle raccomandazioni di far piano.
novelle05_15_pirandello_f000184|Cominciava a essere stufa, ecco.|Cominciava a essere stufa, ecco.
novelle05_15_pirandello_f000185|Era abituata a volare, lei, a correre, a correre, in treno, in automobile, in ferrovia, in bicicletta, su i piroscafi.|Era abituata a volare, lei, a correre, a correre, in treno, in automobile, in ferrovia, in bicicletta, su i piroscafi.
novelle05_15_pirandello_f000186|Correre, vivere! Già si sentiva soffocare in quel mondo di carta.|Correre, vivere! Già si sentiva soffocare in quel mondo di carta.
novelle05_15_pirandello_f000187|E un giorno che il Balicci le assegnò da leggere certi ricordi di Norvegia, non seppe più tenersi.|E un giorno che il Balicci le assegnò da leggere certi ricordi di Norvegia, non seppe più tenersi.
novelle05_15_pirandello_f000188|A una domanda di lui, se le piacesse il tratto che descriveva la cattedrale di Trondhjem|A una domanda di lui, se le piacesse il tratto che descriveva la cattedrale di Trondhjem
novelle05_15_pirandello_f000189|accanto alla quale, tra gli alberi, giace il cimitero|accanto alla quale, tra gli alberi, giace il cimitero
novelle05_15_pirandello_f000190|a cui ogni sabato sera i parenti superstiti recano le loro offerte di fiori freschi: — Ma che! ma che! ma che! — proruppe su tutte le furie.|a cui ogni sabato sera i parenti superstiti recano le loro offerte di fiori freschi: - Ma che! ma che! ma che! - proruppe su tutte le furie.
novelle05_15_pirandello_f000191|— Io ci sono stata, sa?|- Io ci sono stata, sa?
novelle05_15_pirandello_f000192|E le so dire che non è com’è detto qua! Il Balicci si levò in piedi|E le so dire che non è comè detto qua! Il Balicci si levò in piedi
novelle05_15_pirandello_f000193|tutto vibrante d’ira e convulso: — Io le proibisco di dire che non è com’è detto là! — le gridò, levando le braccia.|tutto vibrante dira e convulso: - Io le proibisco di dire che non è comè detto là! - le gridò, levando le braccia.
novelle05_15_pirandello_f000194|— M’importa un corno che lei c’è stata! È com’è detto là, e basta! Dev’essere cosí|- Mimporta un corno che lei cè stata! È comè detto là, e basta! Devessere cosí
novelle05_15_pirandello_f000195|e basta! Lei mi vuole rovinare! Se ne vada! Se ne vada! Non può più stare qua! Mi lasci solo! Se ne vada! Rimasto solo|e basta! Lei mi vuole rovinare! Se ne vada! Se ne vada! Non può più stare qua! Mi lasci solo! Se ne vada! Rimasto solo
novelle05_15_pirandello_f000196|Valeriano Balicci, dopo aver raccattato a tentoni il libro che la signorina aveva scagliato a terra, cadde a sedere su la poltrona;|Valeriano Balicci, dopo aver raccattato a tentoni il libro che la signorina aveva scagliato a terra, cadde a sedere su la poltrona;
novelle05_15_pirandello_f000197|aprí il libro, carezzò con le mani tremolanti le pagine gualcite;|aprí il libro, carezzò con le mani tremolanti le pagine gualcite;
novelle05_15_pirandello_f000198|poi v’immerse la faccia e restò lí a lungo, assorto nella visione di Trondhjem con la sua cattedrale di marmo|poi vimmerse la faccia e restò lí a lungo, assorto nella visione di Trondhjem con la sua cattedrale di marmo
novelle05_15_pirandello_f000199|col cimitero accanto, a cui i devoti ogni sabato sera recano offerte di fiori freschi – cosí, cosí com’era detto là.|col cimitero accanto, a cui i devoti ogni sabato sera recano offerte di fiori freschi - cosí, cosí comera detto là.
novelle05_15_pirandello_f000200|– Non si doveva toccare. Il freddo, la neve, quei fiori freschi, e l’ombra azzurra della cattedrale.|- Non si doveva toccare. Il freddo, la neve, quei fiori freschi, e lombra azzurra della cattedrale.
novelle05_15_pirandello_f000201|– Niente lí si doveva toccare. Era cosí, e basta. Il suo mondo. Il suo mondo di carta. Tutto il suo mondo.|- Niente lí si doveva toccare. Era cosí, e basta. Il suo mondo. Il suo mondo di carta. Tutto il suo mondo.
novelle05_16_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle05_16_pirandello_f000002|IL SONNO DEL VECCHIO|IL SONNO DEL VECCHIO
novelle05_16_pirandello_f000003|Mentre nel salotto della Venanzi ferveva la conversazione in varie lingue su i più disparati argomenti|Mentre nel salotto della Venanzi ferveva la conversazione in varie lingue su i più disparati argomenti
novelle05_16_pirandello_f000004|Vittorino Lamanna pensava alle due notizie che la padrona di casa gli aveva date, appena entrato. L’una buona, l’altra cattiva.|Vittorino Lamanna pensava alle due notizie che la padrona di casa gli aveva date, appena entrato. Luna buona, laltra cattiva.
novelle05_16_pirandello_f000005|La buona, che alla lettura della sua commedia avrebbe assistito, quel giorno, Alessandro De Marchis|La buona, che alla lettura della sua commedia avrebbe assistito, quel giorno, Alessandro De Marchis
novelle05_16_pirandello_f000006|il vecchio venerando che tanta luce di pensiero aveva diffuso nel mondo co’ suoi libri di scienza e di filosofia e che giustamente ora la patria considerava come una delle sue più fulgide glorie.|il vecchio venerando che tanta luce di pensiero aveva diffuso nel mondo co suoi libri di scienza e di filosofia e che giustamente ora la patria considerava come una delle sue più fulgide glorie.
novelle05_16_pirandello_f000007|La cattiva, che Casimiro Luna, il «brillante» giornalista Luna, reduce da Londra|La cattiva, che Casimiro Luna, il brillante giornalista Luna, reduce da Londra
novelle05_16_pirandello_f000008|ove si era recato a «intervistare» un giovine scienziato italiano che aveva fatto or ora una grande scoperta scientifica|ove si era recato a intervistare un giovine scienziato italiano che aveva fatto or ora una grande scoperta scientifica
novelle05_16_pirandello_f000009|ne avrebbe parlato nella radunanza, prima che l’«intervista» fosse pubblicata sul giornale della sera.|ne avrebbe parlato nella radunanza, prima che lintervista fosse pubblicata sul giornale della sera.
novelle05_16_pirandello_f000010|Il Lamanna non invidiava al Luna tutte quelle doti appariscenti|Il Lamanna non invidiava al Luna tutte quelle doti appariscenti
novelle05_16_pirandello_f000011|che in pochi anni lo avevano reso il beniamino del pubblico, specialmente femminile; gl’invidiava la fortuna.|che in pochi anni lo avevano reso il beniamino del pubblico, specialmente femminile; glinvidiava la fortuna.
novelle05_16_pirandello_f000012|Prevedeva che tra breve tutti gli sguardi si sarebbero rivolti con simpatia al giornalista effimero|Prevedeva che tra breve tutti gli sguardi si sarebbero rivolti con simpatia al giornalista effimero
novelle05_16_pirandello_f000013|elegantissimo, e che nessuno più avrebbe badato a lui;|elegantissimo, e che nessuno più avrebbe badato a lui;
novelle05_16_pirandello_f000014|e si lasciava vincere a poco a poco dal malumore, al quale, senza bisogno|e si lasciava vincere a poco a poco dal malumore, al quale, senza bisogno
novelle05_16_pirandello_f000015|pareva facesse da mantice un certo signore che la Venanzi gli aveva messo alle costole: un signore arguto|pareva facesse da mantice un certo signore che la Venanzi gli aveva messo alle costole: un signore arguto
novelle05_16_pirandello_f000016|calvo, di cui non ricordava più il nome, ma che gli ricordava invece quello di tutti gli altri lí presenti, dicendo male di ciascuno.|calvo, di cui non ricordava più il nome, ma che gli ricordava invece quello di tutti gli altri lí presenti, dicendo male di ciascuno.
novelle05_16_pirandello_f000017|— Chi vuole, caro signore, che capisca un’acca della sua commedia, tra tutta questa gente qui? Non se ne curi, però.|- Chi vuole, caro signore, che capisca unacca della sua commedia, tra tutta questa gente qui? Non se ne curi, però.
novelle05_16_pirandello_f000018|Basterà si sappia che lei l’ha letta nel salotto intellettuale della Venanzi. Ne parleranno i giornali.|Basterà si sappia che lei lha letta nel salotto intellettuale della Venanzi. Ne parleranno i giornali.
novelle05_16_pirandello_f000019|Il che, al giorno d’oggi, vuol dire tutto.|Il che, al giorno doggi, vuol dire tutto.
novelle05_16_pirandello_f000020|La maggior parte, come vede, sono forestieri che spiccicano appena appena qualche parola d’italiano.|La maggior parte, come vede, sono forestieri che spiccicano appena appena qualche parola ditaliano.
novelle05_16_pirandello_f000021|Non sanno bene come si scriva la parola soldo, ma s’accorgono subito adesso se il soldo è falso|Non sanno bene come si scriva la parola soldo, ma saccorgono subito adesso se il soldo è falso
novelle05_16_pirandello_f000022|e sanno meglio di noi che vale cinque centesimi. L’industria dei forestieri?|e sanno meglio di noi che vale cinque centesimi. Lindustria dei forestieri?
novelle05_16_pirandello_f000023|Idea sbagliata, caro signore! Perché… Venne, per fortuna, la signora Alba Venanzi a liberarlo da quel tormento.|Idea sbagliata, caro signore! Perché Venne, per fortuna, la signora Alba Venanzi a liberarlo da quel tormento.
novelle05_16_pirandello_f000024|Era entrata nel salotto la marchesa Landriani, a cui la Venanzi lo voleva presentare.|Era entrata nel salotto la marchesa Landriani, a cui la Venanzi lo voleva presentare.
novelle05_16_pirandello_f000025|— Marchesa, eccole il nostro Vittorino Lamanna, futura gloria del teatro nazionale.|- Marchesa, eccole il nostro Vittorino Lamanna, futura gloria del teatro nazionale.
novelle05_16_pirandello_f000026|— Per carità! — disse Vittorino Lamanna, arrossendo, inchinandosi e sorridendo.|- Per carità! - disse Vittorino Lamanna, arrossendo, inchinandosi e sorridendo.
novelle05_16_pirandello_f000027|La vecchia e grassa marchesa Landriani, dall’aria perennemente stordita, stava a togliersi dal naso gli occhiali a staffa azzurri e|La vecchia e grassa marchesa Landriani, dallaria perennemente stordita, stava a togliersi dal naso gli occhiali a staffa azzurri e
novelle05_16_pirandello_f000028|prima d’inforcarsi quelli chiari, rimase un pezzo con gli occhi chiusi e un sorriso freddo, rassegato sulle labbra pallide.|prima dinforcarsi quelli chiari, rimase un pezzo con gli occhi chiusi e un sorriso freddo, rassegato sulle labbra pallide.
novelle05_16_pirandello_f000029|— Conosco, conosco… — disse, molle molle.|- Conosco, conosco - disse, molle molle.
novelle05_16_pirandello_f000030|— Mi ajuti a rammentare dove ho letto di recente roba sua.|- Mi ajuti a rammentare dove ho letto di recente roba sua.
novelle05_16_pirandello_f000031|— Mah, — fece il Lamanna, compiaciuto, cercando nella memoria. — Non saprei.|- Mah, - fece il Lamanna, compiaciuto, cercando nella memoria. - Non saprei.
novelle05_16_pirandello_f000032|E citò una o due riviste, dove aveva di recente stampato qualche cosa. — Ah, ecco, sí. Bravo! Non ricordavo bene.|E citò una o due riviste, dove aveva di recente stampato qualche cosa. - Ah, ecco, sí. Bravo! Non ricordavo bene.
novelle05_16_pirandello_f000033|Leggo tanto, leggo tanto, che poi mi trovo imbarazzata. Sí sí, appunto. Bravo, bravo.|Leggo tanto, leggo tanto, che poi mi trovo imbarazzata. Sí sí, appunto. Bravo, bravo.
novelle05_16_pirandello_f000034|E lo guardò con le lenti chiare, e col sorriso freddo rassegato ancora sulle labbra. — Quella lí?|E lo guardò con le lenti chiare, e col sorriso freddo rassegato ancora sulle labbra. - Quella lí?
novelle05_16_pirandello_f000035|— diceva, poco dopo, all’orecchio del Lamanna il signore calvo, che evidentemente lo perseguitava. — Quella lí?|- diceva, poco dopo, allorecchio del Lamanna il signore calvo, che evidentemente lo perseguitava. - Quella lí?
novelle05_16_pirandello_f000036|Una talpa, caro signore! Non conosce neppure l’o.|Una talpa, caro signore! Non conosce neppure lo.
novelle05_16_pirandello_f000037|E non di meno, va ripetendo che conosce tutti, che ha letto roba di tutti.|E non di meno, va ripetendo che conosce tutti, che ha letto roba di tutti.
novelle05_16_pirandello_f000038|Lo avrà detto anche a lei, scusi, non è vero?|Lo avrà detto anche a lei, scusi, non è vero?
novelle05_16_pirandello_f000039|Non ci creda, per carità! Una talpa di prima forza, le dico.|Non ci creda, per carità! Una talpa di prima forza, le dico.
novelle05_16_pirandello_f000040|Entrò, in quel momento, Casimiro Luna.|Entrò, in quel momento, Casimiro Luna.
novelle05_16_pirandello_f000041|Vittorino Lamanna lo conosceva bene, fin da quand’era, come lui, un ignoto.|Vittorino Lamanna lo conosceva bene, fin da quandera, come lui, un ignoto.
novelle05_16_pirandello_f000042|Ragion per cui il Luna lo degnò appena d’un freddissimo saluto.|Ragion per cui il Luna lo degnò appena dun freddissimo saluto.
novelle05_16_pirandello_f000043|— Miro! Miro! Lo chiamavano tutti per nome, cosí, di qua e di là, ed egli aveva un sorriso e una parola graziosa per ciascuno.|- Miro! Miro! Lo chiamavano tutti per nome, cosí, di qua e di là, ed egli aveva un sorriso e una parola graziosa per ciascuno.
novelle05_16_pirandello_f000044|Accennò di ghermire una rosa dal seno d’una signora e poi egli stesso fece un gesto di stupore e d’indignazione per la sua temerità|Accennò di ghermire una rosa dal seno duna signora e poi egli stesso fece un gesto di stupore e dindignazione per la sua temerità
novelle05_16_pirandello_f000045|e la signora ne rise, felicissima.|e la signora ne rise, felicissima.
novelle05_16_pirandello_f000046|La padrona di casa non ebbe bisogno di presentarlo a nessuno. Lo conoscevano tutti.|La padrona di casa non ebbe bisogno di presentarlo a nessuno. Lo conoscevano tutti.
novelle05_16_pirandello_f000047|Nel vederlo cosí vezzeggiato e incensato|Nel vederlo cosí vezzeggiato e incensato
novelle05_16_pirandello_f000048|Vittorino Lamanna pensava quanto facile dovesse riuscire a colui il far valere quel po’ d’ingegno di cui era dotato, quanto facile la vita. «Vita?|Vittorino Lamanna pensava quanto facile dovesse riuscire a colui il far valere quel po dingegno di cui era dotato, quanto facile la vita. Vita?
novelle05_16_pirandello_f000049|» domandò tuttavia a se stesso.| domandò tuttavia a se stesso.
novelle05_16_pirandello_f000050|«E che vita è mai quella ch’egli vive?|E che vita è mai quella chegli vive?
novelle05_16_pirandello_f000051|Una continua stomachevole finzione! Non uno sguardo, non un gesto, non una parola, sinceri.|Una continua stomachevole finzione! Non uno sguardo, non un gesto, non una parola, sinceri.
novelle05_16_pirandello_f000052|Non è più un uomo: è una caricatura ambulante.|Non è più un uomo: è una caricatura ambulante.
novelle05_16_pirandello_f000053|E bisogna ridursi a quel modo per aver fortuna, oggi?|E bisogna ridursi a quel modo per aver fortuna, oggi?
novelle05_16_pirandello_f000054|» Sentiva, cosí pensando, un profondo disgusto anche di sé, vestito e pettinato alla moda| Sentiva, cosí pensando, un profondo disgusto anche di sé, vestito e pettinato alla moda
novelle05_16_pirandello_f000055|e si vergognava d’esser venuto a cercare la lode, la protezione, l’ajuto di quella gente che non gli badava.|e si vergognava desser venuto a cercare la lode, la protezione, lajuto di quella gente che non gli badava.
novelle05_16_pirandello_f000056|A un tratto, nel salotto si fece silenzio e tutti si volsero verso l’uscio, in attesa.|A un tratto, nel salotto si fece silenzio e tutti si volsero verso luscio, in attesa.
novelle05_16_pirandello_f000057|Entrava, a braccio della moglie, Alessandro De Marchis.|Entrava, a braccio della moglie, Alessandro De Marchis.
novelle05_16_pirandello_f000058|Ansava il grand’uomo, tozzo e corpulento, dal testone calvo, sotto la cui cute liscia giallastra spiccava la trama delle vene turgide.|Ansava il granduomo, tozzo e corpulento, dal testone calvo, sotto la cui cute liscia giallastra spiccava la trama delle vene turgide.
novelle05_16_pirandello_f000059|La moglie coi capelli fulvi, pomposamente acconciati, lo sorreggeva, diritta|La moglie coi capelli fulvi, pomposamente acconciati, lo sorreggeva, diritta
novelle05_16_pirandello_f000060|tronfia, e guardava di qua e di là, sorridendo con le labbra dipinte. Tutti si mossero a ossequiare.|tronfia, e guardava di qua e di là, sorridendo con le labbra dipinte. Tutti si mossero a ossequiare.
novelle05_16_pirandello_f000061|Alessandro De Marchis, lasciandosi cadere pesantemente sul seggiolone preparato apposta per lui|Alessandro De Marchis, lasciandosi cadere pesantemente sul seggiolone preparato apposta per lui
novelle05_16_pirandello_f000062|sorrideva con la bocca sdentata, senza baffi né barba|sorrideva con la bocca sdentata, senza baffi né barba
novelle05_16_pirandello_f000063|ed emetteva, tra l’ànsito che gli davano la pinguedine e la vecchiaja|ed emetteva, tra lànsito che gli davano la pinguedine e la vecchiaja
novelle05_16_pirandello_f000064|come un grugnito, e guardava con gli occhi quasi spenti, scialbi, acquosi.|come un grugnito, e guardava con gli occhi quasi spenti, scialbi, acquosi.
novelle05_16_pirandello_f000065|Ma subito un vivissimo imbarazzo si diffuse nel salotto: tutti gli occhi|Ma subito un vivissimo imbarazzo si diffuse nel salotto: tutti gli occhi
novelle05_16_pirandello_f000066|appena guardavano al grand’uomo, si voltavano altrove, schivandosi a vicenda.|appena guardavano al granduomo, si voltavano altrove, schivandosi a vicenda.
novelle05_16_pirandello_f000067|La De Marchis, infocata in volto, contenendo a stento il dispetto, accorse presso il marito|La De Marchis, infocata in volto, contenendo a stento il dispetto, accorse presso il marito
novelle05_16_pirandello_f000068|gli si parò davanti, vicinissima, e gli disse piano, ma con voce vibrata: — Alessandro|gli si parò davanti, vicinissima, e gli disse piano, ma con voce vibrata: - Alessandro
novelle05_16_pirandello_f000069|abbottonati! Vergogna! Il povero vecchio si recò subito la grossa mano tremante|abbottonati! Vergogna! Il povero vecchio si recò subito la grossa mano tremante
novelle05_16_pirandello_f000070|ove la moglie imperiosamente con gli occhi gl’indicava, e la guardò quasi impaurito, con un sorriso scemo sulle labbra.|ove la moglie imperiosamente con gli occhi glindicava, e la guardò quasi impaurito, con un sorriso scemo sulle labbra.
novelle05_16_pirandello_f000071|Poco dopo, mentre Casimiro Luna riferiva «brillantemente» il suo colloquio col giovine inventore italiano sulla famosa scoperta|Poco dopo, mentre Casimiro Luna riferiva brillantemente il suo colloquio col giovine inventore italiano sulla famosa scoperta
