novelle03_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_13_pirandello_f000071|più grosso, aveva poi commesso lui, riferendo a Tito la proposta di lei.|più grosso, aveva poi commesso lui, riferendo a Tito la proposta di lei.
novelle03_13_pirandello_f000072|No, no: egli non doveva riferirgliela;|No, no: egli non doveva riferirgliela;
novelle03_13_pirandello_f000073|doveva dire a Melina che ne parlasse a Tito direttamente, e che anzi non gli facesse intravvedere di averne prima parlato a lui.|doveva dire a Melina che ne parlasse a Tito direttamente, e che anzi non gli facesse intravvedere di averne prima parlato a lui.
novelle03_13_pirandello_f000074|Ecco come avrebbe dovuto fare! Ma poteva mai immaginarsi che Tito se la pigliasse cosí a male?|Ecco come avrebbe dovuto fare! Ma poteva mai immaginarsi che Tito se la pigliasse cosí a male?
novelle03_13_pirandello_f000075|Carlino era sicuro, adesso, che se Melina si fosse prima rivolta all’altro, lui non ci avrebbe trovato nulla da ridire. Basta.|Carlino era sicuro, adesso, che se Melina si fosse prima rivolta allaltro, lui non ci avrebbe trovato nulla da ridire. Basta.
novelle03_13_pirandello_f000076|Bisognava scrivere la lettera, adesso.|Bisognava scrivere la lettera, adesso.
novelle03_13_pirandello_f000077|Che dire a quella povera figliuola, in quello stato?|Che dire a quella povera figliuola, in quello stato?
novelle03_13_pirandello_f000078|Meglio non dirle nulla di quanto era avvenuto tra loro due;|Meglio non dirle nulla di quanto era avvenuto tra loro due;
novelle03_13_pirandello_f000079|trovare una scusa plausibile di quel non andare nessuno de’ due a trovarla. Ma che scusa?|trovare una scusa plausibile di quel non andare nessuno de due a trovarla. Ma che scusa?
novelle03_13_pirandello_f000080|L’unica, poteva esser questa: che volevano lasciarla tranquilla nello stato in cui era. Tranquilla?|Lunica, poteva esser questa: che volevano lasciarla tranquilla nello stato in cui era. Tranquilla?
novelle03_13_pirandello_f000081|Eh, troppa grazia, per una povera donna come lei, avvezza a cosí poca considerazione da parte degli uomini. E poi, tranquilla, va bene;|Eh, troppa grazia, per una povera donna come lei, avvezza a cosí poca considerazione da parte degli uomini. E poi, tranquilla, va bene;
novelle03_13_pirandello_f000082|ma perché non andavano nemmeno a vederla? a domandarle come stesse?|ma perché non andavano nemmeno a vederla? a domandarle come stesse?
novelle03_13_pirandello_f000083|se avesse bisogno di qualche cosa?|se avesse bisogno di qualche cosa?
novelle03_13_pirandello_f000084|Tanta considerazione per un verso e tanta noncuranza per un altro, bella tranquillità le avrebbero data! Ma, via, infine|Tanta considerazione per un verso e tanta noncuranza per un altro, bella tranquillità le avrebbero data! Ma, via, infine
novelle03_13_pirandello_f000085|nella lettera poteva darle la più ferma assicurazione che non le sarebbe venuto meno l’assegno e tutto quell’ajuto che avrebbe potuto aver da loro.|nella lettera poteva darle la più ferma assicurazione che non le sarebbe venuto meno lassegno e tutto quellajuto che avrebbe potuto aver da loro.
novelle03_13_pirandello_f000086|Bisognava che si contentasse di questo, per ora.|Bisognava che si contentasse di questo, per ora.
novelle03_13_pirandello_f000087|E Carlino scrisse la lettera in questo senso, con molta circospezione|E Carlino scrisse la lettera in questo senso, con molta circospezione
novelle03_13_pirandello_f000088|perché Tito, leggendola (e voleva che la leggesse), non pigliasse altra ombra.|perché Tito, leggendola e voleva che la leggesse, non pigliasse altra ombra.
novelle03_13_pirandello_f000089|Pochi giorni dopo, com’era da aspettarsi, arrivò a entrambi la risposta di Melina.|Pochi giorni dopo, comera da aspettarsi, arrivò a entrambi la risposta di Melina.
novelle03_13_pirandello_f000090|Poche righe, quasi indecifrabili che, impedendo la commozione per il modo ridicolo con cui l’ambascia e la disperazione erano espresse|Poche righe, quasi indecifrabili che, impedendo la commozione per il modo ridicolo con cui lambascia e la disperazione erano espresse
novelle03_13_pirandello_f000091|produssero uno strano effetto di rabbia negli animi dei due giovani.|produssero uno strano effetto di rabbia negli animi dei due giovani.
novelle03_13_pirandello_f000092|La poverina scongiurava che tutti e due insieme andassero a trovarla, ripetendo ch’era pronta a fare quel che essi volevano. — Vedi?|La poverina scongiurava che tutti e due insieme andassero a trovarla, ripetendo chera pronta a fare quel che essi volevano. - Vedi?
novelle03_13_pirandello_f000093|Per causa tua! Tutti e due si trovarono sulle labbra le stesse parole;|Per causa tua! Tutti e due si trovarono sulle labbra le stesse parole;
novelle03_13_pirandello_f000094|Carlino per l’ostinazione di Tito a non cedere;|Carlino per lostinazione di Tito a non cedere;
novelle03_13_pirandello_f000095|Tito per quella di Carlino a non andare.|Tito per quella di Carlino a non andare.
novelle03_13_pirandello_f000096|Ma né l’uno né l’altro poterono proferirle. Si guardarono.|Ma né luno né laltro poterono proferirle. Si guardarono.
novelle03_13_pirandello_f000097|Ciascuno lesse negli occhi dell’altro la sfida a parlare.|Ciascuno lesse negli occhi dellaltro la sfida a parlare.
novelle03_13_pirandello_f000098|Ma lessero anche chiaramente l’odio, che adesso li univa, in luogo dell’antica amicizia;|Ma lessero anche chiaramente lodio, che adesso li univa, in luogo dellantica amicizia;
novelle03_13_pirandello_f000099|e subito compresero che non potevano e non dovevano più parlare su quell’argomento.|e subito compresero che non potevano e non dovevano più parlare su quellargomento.
novelle03_13_pirandello_f000100|Quell’odio comandava loro non solo di non far prorompere la rabbia, ond’erano divorati|Quellodio comandava loro non solo di non far prorompere la rabbia, onderano divorati
novelle03_13_pirandello_f000101|ma anzi d’indurir ciascuno il proprio proposito in una livida freddezza.|ma anzi dindurir ciascuno il proprio proposito in una livida freddezza.
novelle03_13_pirandello_f000102|Dovevano rimanere insieme, per forza.|Dovevano rimanere insieme, per forza.
novelle03_13_pirandello_f000103|— Le si scrive di nuovo, che stia tranquilla, — fischiò tra i denti Carlino.|- Le si scrive di nuovo, che stia tranquilla, - fischiò tra i denti Carlino.
novelle03_13_pirandello_f000104|Tito si voltò appena a guardarlo, con le ciglia alzate: — Ma sí, puoi dirglielo: tranquillissima!|Tito si voltò appena a guardarlo, con le ciglia alzate: - Ma sí, puoi dirglielo: tranquillissima!
novelle03_13_pirandello_f000105|CAPITULO QUATTRO Ora, ogni sera, uscendo dal Ministero, non andavano più insieme, come prima, a passeggio, o in qualche caffè.|CAPITULO QUATTRO Ora, ogni sera, uscendo dal Ministero, non andavano più insieme, come prima, a passeggio, o in qualche caffè.
novelle03_13_pirandello_f000106|Si salutavano freddamente, e uno prendeva di qua, l’altro di là. Si riunivano a cena;|Si salutavano freddamente, e uno prendeva di qua, laltro di là. Si riunivano a cena;
novelle03_13_pirandello_f000107|ma spesso, non arrivando alla trattoria alla stess’ora e non trovando posto da sedere accanto|ma spesso, non arrivando alla trattoria alla stessora e non trovando posto da sedere accanto
novelle03_13_pirandello_f000108|l’uno cenava a un tavolino e l’altro a un altro. Ma meglio cosí.|luno cenava a un tavolino e laltro a un altro. Ma meglio cosí.
novelle03_13_pirandello_f000109|Tito s’accorse, che aveva provato sempre vergogna, senza dirselo, del troppo appetito che Carlino dimostrava, mangiando.|Tito saccorse, che aveva provato sempre vergogna, senza dirselo, del troppo appetito che Carlino dimostrava, mangiando.
novelle03_13_pirandello_f000110|Anche dopo cena, ciascuno s’avviava per suo conto a passar fuori le due o tre ore prima d’andare a letto.|Anche dopo cena, ciascuno savviava per suo conto a passar fuori le due o tre ore prima dandare a letto.
novelle03_13_pirandello_f000111|S’incupivano sempre più, covando in quella solitudine il rancore.|Sincupivano sempre più, covando in quella solitudine il rancore.
novelle03_13_pirandello_f000112|Ma l’uno non voleva dare a vedere all’altro la macerazione che aveva da quella catena non trascinata più di conserva per una stessa via|Ma luno non voleva dare a vedere allaltro la macerazione che aveva da quella catena non trascinata più di conserva per una stessa via
novelle03_13_pirandello_f000113|ma tirata, strappata di qua e di là dispettosamente, in quella finzione di libertà, che volevano darsi.|ma tirata, strappata di qua e di là dispettosamente, in quella finzione di libertà, che volevano darsi.
novelle03_13_pirandello_f000114|Sapevano che la catena, pur tirata e strappata cosí, non poteva e non doveva spezzarsi;|Sapevano che la catena, pur tirata e strappata cosí, non poteva e non doveva spezzarsi;
novelle03_13_pirandello_f000115|ma lo facevano apposta, per farsi più male, quanto più male potevano.|ma lo facevano apposta, per farsi più male, quanto più male potevano.
novelle03_13_pirandello_f000116|Forse, in questa macerazione, cercavano di stordir la pena cocente e il rimorso per la donna|Forse, in questa macerazione, cercavano di stordir la pena cocente e il rimorso per la donna
novelle03_13_pirandello_f000117|che seguitava invano a chiedere conforto e pietà.|che seguitava invano a chiedere conforto e pietà.
novelle03_13_pirandello_f000118|Già da un pezzo ella si era arresa a ciò che credeva la loro volontà.|Già da un pezzo ella si era arresa a ciò che credeva la loro volontà.
novelle03_13_pirandello_f000119|Ma no: erano essi, ora, a volere assolutamente che ella si tenesse il figliuolo! E perché allora avrebbero sofferto tanto|Ma no: erano essi, ora, a volere assolutamente che ella si tenesse il figliuolo! E perché allora avrebbero sofferto tanto
novelle03_13_pirandello_f000120|e tanto la avrebbero fatta soffrire?|e tanto la avrebbero fatta soffrire?
novelle03_13_pirandello_f000121|Tornare indietro come prima, non era più possibile, ormai.|Tornare indietro come prima, non era più possibile, ormai.
novelle03_13_pirandello_f000122|E dunque, no, no: ella doveva tenersi il figliuolo.|E dunque, no, no: ella doveva tenersi il figliuolo.
novelle03_13_pirandello_f000123|Nessuna discussione più su questo punto.|Nessuna discussione più su questo punto.
novelle03_13_pirandello_f000124|Uniti com’erano dallo stesso sentimento, che non poteva più in alcun modo svolgersi in un’azione comune d’amore|Uniti comerano dallo stesso sentimento, che non poteva più in alcun modo svolgersi in unazione comune damore
novelle03_13_pirandello_f000125|non potevano ammettere che esso, ora, venisse a mancare;|non potevano ammettere che esso, ora, venisse a mancare;
novelle03_13_pirandello_f000126|volevano che durasse per svolgersi invece, cosí, necessariamente, in un’azione di reciproco odio.|volevano che durasse per svolgersi invece, cosí, necessariamente, in unazione di reciproco odio.
novelle03_13_pirandello_f000127|E tanto quest’odio li accecava, che nessuno dei due per il momento pensava|E tanto questodio li accecava, che nessuno dei due per il momento pensava
novelle03_13_pirandello_f000128|che cosa avrebbero fatto domani di fronte a quel figliuolo, che non avrebbero potuto entrambi amare insieme.|che cosa avrebbero fatto domani di fronte a quel figliuolo, che non avrebbero potuto entrambi amare insieme.
novelle03_13_pirandello_f000129|Esso doveva vivere: non potendo né per l’uno né per l’altro esclusivamente|Esso doveva vivere: non potendo né per luno né per laltro esclusivamente
novelle03_13_pirandello_f000130|sarebbe vissuto per la madre, ai loro costi, cosí, senza che nessuno de’ due neppur lo vedesse.|sarebbe vissuto per la madre, ai loro costi, cosí, senza che nessuno de due neppur lo vedesse.
novelle03_13_pirandello_f000131|E difatti, nessuno de’ due, quantunque entrambi se ne sentissero struggere dalla voglia|E difatti, nessuno de due, quantunque entrambi se ne sentissero struggere dalla voglia
novelle03_13_pirandello_f000132|cedette all’invito di Melina, di correre a vedere il bambino appena nato.|cedette allinvito di Melina, di correre a vedere il bambino appena nato.
novelle03_13_pirandello_f000133|Inesperti della vita, non si figuravano neppur lontanamente tra quali atroci difficoltà si fosse dibattuta quella poveretta|Inesperti della vita, non si figuravano neppur lontanamente tra quali atroci difficoltà si fosse dibattuta quella poveretta
novelle03_13_pirandello_f000134|cosí sola, abbandonata, nel mettere al mondo quel bambino.|cosí sola, abbandonata, nel mettere al mondo quel bambino.
novelle03_13_pirandello_f000135|Ne ebbero la rivelazione terribile, alcuni giorni dopo, quando una vecchia, vicina di casa della poveretta|Ne ebbero la rivelazione terribile, alcuni giorni dopo, quando una vecchia, vicina di casa della poveretta
novelle03_13_pirandello_f000136|venne a chiamarli, perché accorressero subito al letto di lei, che moriva.|venne a chiamarli, perché accorressero subito al letto di lei, che moriva.
novelle03_13_pirandello_f000137|Accorsero e restarono allibiti davanti a quel letto, da cui uno scheletro vestito di pelle, con la bocca enorme, arida|Accorsero e restarono allibiti davanti a quel letto, da cui uno scheletro vestito di pelle, con la bocca enorme, arida
novelle03_13_pirandello_f000138|che scopriva già orribilmente tutti i denti, con enormi occhi|che scopriva già orribilmente tutti i denti, con enormi occhi
novelle03_13_pirandello_f000139|i cui globi parevan già appesiti e induriti dalla morte, voleva loro far festa. Quella, Melina?|i cui globi parevan già appesiti e induriti dalla morte, voleva loro far festa. Quella, Melina?
novelle03_13_pirandello_f000140|— No, no… là, — diceva la poveretta, indicando la culla: che l’avrebbero ritrovata là, la Melina che conoscevano, cercando là|- No, no là, - diceva la poveretta, indicando la culla: che lavrebbero ritrovata là, la Melina che conoscevano, cercando là
novelle03_13_pirandello_f000141|in quella culla, e tutt’intorno, nelle cose preparate per il suo bimbo, e nelle quali si era distrutta, o piuttosto, trasfusa.|in quella culla, e tuttintorno, nelle cose preparate per il suo bimbo, e nelle quali si era distrutta, o piuttosto, trasfusa.
novelle03_13_pirandello_f000142|Qua sul letto, ormai, ella non c’era più: non c’eran più che i resti di lei, miseri, irriconoscibili;|Qua sul letto, ormai, ella non cera più: non ceran più che i resti di lei, miseri, irriconoscibili;
novelle03_13_pirandello_f000143|appena un filo d’anima trattenuto a forza, per riveder loro un’ultima volta.|appena un filo danima trattenuto a forza, per riveder loro unultima volta.
novelle03_13_pirandello_f000144|Tutta l’anima sua, tutta la sua vita, tutto il suo amore, erano in quella culla, e là, là, nei cassetti del canterano|Tutta lanima sua, tutta la sua vita, tutto il suo amore, erano in quella culla, e là, là, nei cassetti del canterano
novelle03_13_pirandello_f000145|ov’era il corredino del bimbo, pieno di merletti, di nastri e di ricami, tutto preparato da lei, con le sue mani.|overa il corredino del bimbo, pieno di merletti, di nastri e di ricami, tutto preparato da lei, con le sue mani.
novelle03_13_pirandello_f000146|— Anche… anche cifrato, sí, di rosso… Tutto… capo per capo… Capo per capo volle che la vecchia vicina lo mostrasse loro: le cuffiette|- Anche anche cifrato, sí, di rosso Tutto capo per capo Capo per capo volle che la vecchia vicina lo mostrasse loro: le cuffiette
novelle03_13_pirandello_f000147|ecco… ecco le cuffiette, sí… quella coi fiocchi rossi… no, quell’altra|ecco ecco le cuffiette, sí quella coi fiocchi rossi no, quellaltra
novelle03_13_pirandello_f000148|quell’altra… e i bavaglini, e le camicine, e la vestina lunga, ricamata, del battesimo|quellaltra e i bavaglini, e le camicine, e la vestina lunga, ricamata, del battesimo
novelle03_13_pirandello_f000149|col trasparente di seta rossa… rossa, sí, perché era maschio, maschio il suo Nillí… e… S’abbandonò a un tratto; crollò sul letto, riversa.|col trasparente di seta rossa rossa, sí, perché era maschio, maschio il suo Nillí e Sabbandonò a un tratto; crollò sul letto, riversa.
novelle03_13_pirandello_f000150|Nell’accensione di quella festa, forse insperata, si consumò subito quell’ultimo filo d’anima trattenuto a forza per loro.|Nellaccensione di quella festa, forse insperata, si consumò subito quellultimo filo danima trattenuto a forza per loro.
novelle03_13_pirandello_f000151|Atterriti da quel traboccare improvviso sul letto, i due accorsero, per sollevarla. Morta. Si guardarono.|Atterriti da quel traboccare improvviso sul letto, i due accorsero, per sollevarla. Morta. Si guardarono.
novelle03_13_pirandello_f000152|L’uno cacciò nell’anima dell’altro, fino in fondo, con quello sguardo, la lama d’un odio inestinguibile. Fu un attimo.|Luno cacciò nellanima dellaltro, fino in fondo, con quello sguardo, la lama dun odio inestinguibile. Fu un attimo.
novelle03_13_pirandello_f000153|Il rimorso, per ora, li sbigottiva.|Il rimorso, per ora, li sbigottiva.
novelle03_13_pirandello_f000154|Avrebbero avuto tempo di dilaniarsi, tutta la vita.|Avrebbero avuto tempo di dilaniarsi, tutta la vita.
novelle03_13_pirandello_f000155|Per ora, qua, bisognava provvedere ancora d’accordo: provvedere alla vittima, provvedere al bambino.|Per ora, qua, bisognava provvedere ancora daccordo: provvedere alla vittima, provvedere al bambino.
novelle03_13_pirandello_f000156|Non potevano piangere, l’uno di fronte all’altro.|Non potevano piangere, luno di fronte allaltro.
novelle03_13_pirandello_f000157|Sentivano che, se per poco, nell’orgasmo, avessero ceduto al sentimento, l’uno al suono del pianto dell’altro sarebbe diventato feroce|Sentivano che, se per poco, nellorgasmo, avessero ceduto al sentimento, luno al suono del pianto dellaltro sarebbe diventato feroce
novelle03_13_pirandello_f000158|l’uno si sarebbe avventato alla gola dell’altro per soffocarlo, quel pianto.|luno si sarebbe avventato alla gola dellaltro per soffocarlo, quel pianto.
novelle03_13_pirandello_f000159|Non dovevano piangere! Tremavano tutti e due; non potevano più guardarsi.|Non dovevano piangere! Tremavano tutti e due; non potevano più guardarsi.
novelle03_13_pirandello_f000160|Sentivano che rimaner cosí, a guardare con gli occhi bassi la morta, non potevano; ma come muoversi? Come parlar tra loro? Come assegnarsi le parti?|Sentivano che rimaner cosí, a guardare con gli occhi bassi la morta, non potevano; ma come muoversi? Come parlar tra loro? Come assegnarsi le parti?
novelle03_13_pirandello_f000161|Chi de’ due doveva pensare alla morta, pei funerali?|Chi de due doveva pensare alla morta, pei funerali?
novelle03_13_pirandello_f000162|Chi de’ due, al bambino, per una balia?|Chi de due, al bambino, per una balia?
novelle03_13_pirandello_f000163|Il bambino! Era là, nella culla. Di chi era?|Il bambino! Era là, nella culla. Di chi era?
novelle03_13_pirandello_f000164|Morta la madre, esso restava a tutti e due. Ma come?|Morta la madre, esso restava a tutti e due. Ma come?
novelle03_13_pirandello_f000165|Sentivano che nessuno dei due poteva più accostarsi a quella culla.|Sentivano che nessuno dei due poteva più accostarsi a quella culla.
novelle03_13_pirandello_f000166|Se l’uno avesse fatto un passo verso di essa, l’altro sarebbe corso a strapparlo indietro. Come fare? Che fare?|Se luno avesse fatto un passo verso di essa, laltro sarebbe corso a strapparlo indietro. Come fare? Che fare?
novelle03_13_pirandello_f000167|Lo avevano intravisto appena, là, tra i veli, roseo, placido nel sonno.|Lo avevano intravisto appena, là, tra i veli, roseo, placido nel sonno.
novelle03_13_pirandello_f000168|La vecchia vicina disse: — Quanto penò! E mai un lamento dalle sue labbra! Ah|La vecchia vicina disse: - Quanto penò! E mai un lamento dalle sue labbra! Ah
novelle03_13_pirandello_f000169|povera creatura! Non gliela doveva negare Dio questa consolazione del figlio, dopo tutto quello che penò per lui.|povera creatura! Non gliela doveva negare Dio questa consolazione del figlio, dopo tutto quello che penò per lui.
novelle03_13_pirandello_f000170|Povera, povera creatura! E ora?|Povera, povera creatura! E ora?
novelle03_13_pirandello_f000171|Per me, se vogliono… eccomi qua… Si tolse lei l’incarico d’attendere al cadavere, insieme con altre vicine.|Per me, se vogliono eccomi qua Si tolse lei lincarico dattendere al cadavere, insieme con altre vicine.
novelle03_13_pirandello_f000172|Quanto al bimbo… – all’ospizio, no, è vero?|Quanto al bimbo - allospizio, no, è vero?
novelle03_13_pirandello_f000173|– ebbene, conosceva lei una balia, una contadina d’Alatri, venuta a sgravarsi all’ospedale di San Giovanni: era uscita da parecchi giorni;|- ebbene, conosceva lei una balia, una contadina dAlatri, venuta a sgravarsi allospedale di San Giovanni: era uscita da parecchi giorni;
novelle03_13_pirandello_f000174|il figlietto le era morto, e quella sera stessa sarebbe ripartita per Alatri: buona, ottima giovine; maritata, sí;|il figlietto le era morto, e quella sera stessa sarebbe ripartita per Alatri: buona, ottima giovine; maritata, sí;
novelle03_13_pirandello_f000175|il marito le era partito da pochi mesi per l’America; sana, forte;|il marito le era partito da pochi mesi per lAmerica; sana, forte;
novelle03_13_pirandello_f000176|il figlietto le era morto per disgrazia, nel parto, non già per malattia.|il figlietto le era morto per disgrazia, nel parto, non già per malattia.
novelle03_13_pirandello_f000177|Del resto, potevano farla visitare da un medico; ma non ce n’era bisogno.|Del resto, potevano farla visitare da un medico; ma non ce nera bisogno.
novelle03_13_pirandello_f000178|Già il bimbo, per altro, da due giorni s’era attaccato a lei, poiché la povera mamma non avrebbe potuto allevarlo, ridotta in quello stato.|Già il bimbo, per altro, da due giorni sera attaccato a lei, poiché la povera mamma non avrebbe potuto allevarlo, ridotta in quello stato.
novelle03_13_pirandello_f000179|I due lasciarono parlar sempre la vecchia, approvando col capo ogni proposta|I due lasciarono parlar sempre la vecchia, approvando col capo ogni proposta
novelle03_13_pirandello_f000180|dopo essersi guardati un attimo con la coda dell’occhio, aggrondati.|dopo essersi guardati un attimo con la coda dellocchio, aggrondati.
novelle03_13_pirandello_f000181|Migliore occasione di quella non poteva darsi.|Migliore occasione di quella non poteva darsi.
novelle03_13_pirandello_f000182|E meglio, sí, meglio che il bimbo andasse lontano, affidato alla balia.|E meglio, sí, meglio che il bimbo andasse lontano, affidato alla balia.
novelle03_13_pirandello_f000183|Sarebbero andati a vederlo, ad Alatri, un mese l’uno e un mese l’altro, giacché insieme non potevano.|Sarebbero andati a vederlo, ad Alatri, un mese luno e un mese laltro, giacché insieme non potevano.
novelle03_13_pirandello_f000184|— No! no! — gridarono a un tempo alla vecchia, impedendo che lo mostrasse loro.|- No! no! - gridarono a un tempo alla vecchia, impedendo che lo mostrasse loro.
novelle03_13_pirandello_f000185|S’accordarono con lei circa alle disposizioni da prendere per il trasporto del cadavere e il seppellimento.|Saccordarono con lei circa alle disposizioni da prendere per il trasporto del cadavere e il seppellimento.
novelle03_13_pirandello_f000186|La vecchia fece un conto approssimativo;|La vecchia fece un conto approssimativo;
novelle03_13_pirandello_f000187|essi lasciarono il denaro, e uscirono insieme, senza parlare.|essi lasciarono il denaro, e uscirono insieme, senza parlare.
novelle03_13_pirandello_f000188|Tre giorni dopo, allorché il bimbo fu partito con la balia per Alatri con tutto il corredo preparato dalla povera Melina, si divisero per sempre.|Tre giorni dopo, allorché il bimbo fu partito con la balia per Alatri con tutto il corredo preparato dalla povera Melina, si divisero per sempre.
novelle03_13_pirandello_f000189|CAPITULO CINQUE Fu, nei primi tempi, una distrazione quella gita d’un giorno, un mese sí e un mese no, ad Alatri. Partivano la sera del sabato;|CAPITULO CINQUE Fu, nei primi tempi, una distrazione quella gita dun giorno, un mese sí e un mese no, ad Alatri. Partivano la sera del sabato;
novelle03_13_pirandello_f000190|ritornavano la mattina del lunedí.|ritornavano la mattina del lunedí.
novelle03_13_pirandello_f000191|Andavano come per obbligo a visitare il bambino.|Andavano come per obbligo a visitare il bambino.
novelle03_13_pirandello_f000192|Questo, quasi non esistendo ancora per sé, non esisteva neppure propriamente per loro, se non cosí, come un obbligo;|Questo, quasi non esistendo ancora per sé, non esisteva neppure propriamente per loro, se non cosí, come un obbligo;
novelle03_13_pirandello_f000193|ma non gravoso: prendevano, infine, una boccata d’aria;|ma non gravoso: prendevano, infine, una boccata daria;
novelle03_13_pirandello_f000194|facevano, benché soli, una scampagnata: dall’alto dell’acropoli, su le maestose mura ciclopiche, si scopriva una vista meravigliosa.|facevano, benché soli, una scampagnata: dallalto dellacropoli, su le maestose mura ciclopiche, si scopriva una vista meravigliosa.
novelle03_13_pirandello_f000195|E quella visita mensile, in fondo, non aveva altro scopo che d’accertarsi se la balia curasse bene il bambino.|E quella visita mensile, in fondo, non aveva altro scopo che daccertarsi se la balia curasse bene il bambino.
novelle03_13_pirandello_f000196|Provavano istintivamente una certa diffidenza ombrosa, se non proprio una decisa ripugnanza per lui.|Provavano istintivamente una certa diffidenza ombrosa, se non proprio una decisa ripugnanza per lui.
novelle03_13_pirandello_f000197|Ciascuno dei due pensava, che quel batuffolo di carne lí poteva anche non esser suo, ma di quell’altro;|Ciascuno dei due pensava, che quel batuffolo di carne lí poteva anche non esser suo, ma di quellaltro;
novelle03_13_pirandello_f000198|e, a tal pensiero, per l’odio acerrimo che l’uno portava all’altro|e, a tal pensiero, per lodio acerrimo che luno portava allaltro
novelle03_13_pirandello_f000199|avvertivano subito un ribrezzo invincibile non solo a toccarlo, ma anche a guardarlo.|avvertivano subito un ribrezzo invincibile non solo a toccarlo, ma anche a guardarlo.
novelle03_13_pirandello_f000200|A poco a poco, però, cioè non appena Nillí cominciò a formare i primi sorrisi, a muoversi, a balbettare, l’uno e l’altro, istintivamente|A poco a poco, però, cioè non appena Nillí cominciò a formare i primi sorrisi, a muoversi, a balbettare, luno e laltro, istintivamente
novelle03_13_pirandello_f000201|furono tratti a riconoscer ciascuno se stesso in quei primi segni, e a escludere ogni dubbio, che il figlio non fosse suo.|furono tratti a riconoscer ciascuno se stesso in quei primi segni, e a escludere ogni dubbio, che il figlio non fosse suo.
novelle03_13_pirandello_f000202|Allora, subito, quel primo sentimento di repugnanza si cangiò in ciascuno in un sentimento di feroce gelosia per l’altro.|Allora, subito, quel primo sentimento di repugnanza si cangiò in ciascuno in un sentimento di feroce gelosia per laltro.
novelle03_13_pirandello_f000203|Al pensiero che l’altro andava lí, con lo stesso suo diritto|Al pensiero che laltro andava lí, con lo stesso suo diritto
novelle03_13_pirandello_f000204|a togliersi in braccio il bambino e a baciarlo, a carezzarlo per una intera giornata|a togliersi in braccio il bambino e a baciarlo, a carezzarlo per una intera giornata
novelle03_13_pirandello_f000205|e a crederlo suo, ciascuno de’ due sentiva artigliarsi le dita, si dibatteva sotto la morsa d’un’indicibile tortura.|e a crederlo suo, ciascuno de due sentiva artigliarsi le dita, si dibatteva sotto la morsa dunindicibile tortura.
novelle03_13_pirandello_f000206|Se per un caso si fossero incontrati insieme là, nella casa della balia, l’uno avrebbe ucciso l’altro, sicuramente|Se per un caso si fossero incontrati insieme là, nella casa della balia, luno avrebbe ucciso laltro, sicuramente
novelle03_13_pirandello_f000207|o avrebbe ucciso il bimbo, per la soddisfazione atroce di sottrarlo alla carezza dell’altro, intollerabile.|o avrebbe ucciso il bimbo, per la soddisfazione atroce di sottrarlo alla carezza dellaltro, intollerabile.
novelle03_13_pirandello_f000208|Come durare a lungo in questa condizione?|Come durare a lungo in questa condizione?
novelle03_13_pirandello_f000209|Per ora, Nillí era piccino piccino, e poteva star lí con la balia, che assicurava di volerlo tenere con sé|Per ora, Nillí era piccino piccino, e poteva star lí con la balia, che assicurava di volerlo tenere con sé
novelle03_13_pirandello_f000210|come un figliuolo, almeno fino al ritorno del marito dall’America.|come un figliuolo, almeno fino al ritorno del marito dallAmerica.
novelle03_13_pirandello_f000211|Ma non ci poteva star sempre! Crescendo, bisognava pur dargli una certa educazione.|Ma non ci poteva star sempre! Crescendo, bisognava pur dargli una certa educazione.
novelle03_13_pirandello_f000212|Sí, era inutile, per adesso, amareggiarsi di più il sangue, pensando all’avvenire. Bastava la tortura presente.|Sí, era inutile, per adesso, amareggiarsi di più il sangue, pensando allavvenire. Bastava la tortura presente.
novelle03_13_pirandello_f000213|L’uno e l’altro s’erano confidati con la balia, la quale|Luno e laltro serano confidati con la balia, la quale
novelle03_13_pirandello_f000214|impressionata dal fatto che quei due zii non venivano mai insieme a visitare il nipotino, ne aveva chiesto ingenuamente la ragione.|impressionata dal fatto che quei due zii non venivano mai insieme a visitare il nipotino, ne aveva chiesto ingenuamente la ragione.
novelle03_13_pirandello_f000215|Ciascuno dei due aveva assicurato la balia, che il figlio era suo, traendone la certezza da questo e da quel tratto del bimbo|Ciascuno dei due aveva assicurato la balia, che il figlio era suo, traendone la certezza da questo e da quel tratto del bimbo
novelle03_13_pirandello_f000216|il quale, certo, non somigliava spiccatamente né all’uno né all’altro, perché aveva preso molto dalla madre;|il quale, certo, non somigliava spiccatamente né alluno né allaltro, perché aveva preso molto dalla madre;
novelle03_13_pirandello_f000217|ma, ecco, per esempio, la testa… non era forse un po’ come quella di Carlino?|ma, ecco, per esempio, la testa non era forse un po come quella di Carlino?
novelle03_13_pirandello_f000218|poco, sí… appena appena… un’idea…, ma era pure un segno, questo! Gli occhi azzurri del bimbo|poco, sí appena appena unidea, ma era pure un segno, questo! Gli occhi azzurri del bimbo
novelle03_13_pirandello_f000219|invece, erano un segno rivelatore per Tito Morena che li aveva azzurri anche lui;|invece, erano un segno rivelatore per Tito Morena che li aveva azzurri anche lui;
