erzaehlungen_01_poe_f000001|Der Duc de l'Omelette.|Der Duc de l'Omelette.
erzaehlungen_28_poe_f000386|Die Worte »Zeilenfuchser«, »Bettler«, »Küchenjunge« und »Halsabschneider« waren so absichtlich zweideutig und ausdruckslos gewählt|Die Worte Zeilenfuchser, Bettler, Küchenjunge und Halsabschneider waren so absichtlich zweideutig und ausdruckslos gewählt
erzaehlungen_28_poe_f000387|daß sie schlimmer waren als gar nichts|daß sie schlimmer waren als gar nichts
erzaehlungen_28_poe_f000388|wenn man in Betracht zieht, daß sie einem Verfasser galten|wenn man in Betracht zieht, daß sie einem Verfasser galten
erzaehlungen_28_poe_f000389|der die schlechtesten Verse verbrochen hatte, die je eine menschliche Feder verbrochen hat.|der die schlechtesten Verse verbrochen hatte, die je eine menschliche Feder verbrochen hat.
erzaehlungen_28_poe_f000390|Wir alle wissen, was der Ausdruck »durch schwaches Lob verurteilen« bedeutet.|Wir alle wissen, was der Ausdruck durch schwaches Lob verurteilen bedeutet.
erzaehlungen_28_poe_f000391|Hier war es unverkennbar, daß der »Langlebige« eine versteckte Absicht hatte, nämlich – durch leichten Tadel zu erheben.|Hier war es unverkennbar, daß der Langlebige eine versteckte Absicht hatte, nämlich - durch leichten Tadel zu erheben.
erzaehlungen_28_poe_f000392|Schließlich ging es mich ja nichts an, was der »Langlebige« in seinem Verkehr mit der »Bremse« zu sagen für richtig befand.|Schließlich ging es mich ja nichts an, was der Langlebige in seinem Verkehr mit der Bremse zu sagen für richtig befand.
erzaehlungen_28_poe_f000393|Aber was er über mich äußerte, darin hatte ich ein Wort mitzureden.|Aber was er über mich äußerte, darin hatte ich ein Wort mitzureden.
erzaehlungen_28_poe_f000394|Nach der achtungsvollen Kritik, die »Eule« »Kröte« und »Maulwurf« über mein Können von sich gegeben hatten, war es wirklich unerträglich|Nach der achtungsvollen Kritik, die Eule Kröte und Maulwurf über mein Können von sich gegeben hatten, war es wirklich unerträglich
erzaehlungen_28_poe_f000395|sich von einer solchen Kreatur wie dem »Langlebigen« mit so kühlen Worten|sich von einer solchen Kreatur wie dem Langlebigen mit so kühlen Worten
erzaehlungen_28_poe_f000396|wie zum Beispiel »ein hochbegabter Mann und Gelehrter«, abfertigen zu lassen.|wie zum Beispiel ein hochbegabter Mann und Gelehrter, abfertigen zu lassen.
erzaehlungen_28_poe_f000397|Also nichts als – ein hochbegabter Mann.|Also nichts als - ein hochbegabter Mann.
erzaehlungen_28_poe_f000398|Ich faßte sofort den Entschluß, entweder den »Langlebigen« zu einer schriftlichen Entschuldigung zu zwingen oder ihn herauszufordern.|Ich faßte sofort den Entschluß, entweder den Langlebigen zu einer schriftlichen Entschuldigung zu zwingen oder ihn herauszufordern.
erzaehlungen_28_poe_f000399|Ganz erfüllt von meinem Vorhaben, sah ich mich nach einem Freunde um|Ganz erfüllt von meinem Vorhaben, sah ich mich nach einem Freunde um
erzaehlungen_28_poe_f000400|den ich mit einer Botschaft an Ihro Gnaden den »Langlebigen« betrauen könnte|den ich mit einer Botschaft an Ihro Gnaden den Langlebigen betrauen könnte
erzaehlungen_28_poe_f000401|und da der Redakteur des »Honigsüßen« mir deutliche Beweise seines Wohlwollens gegeben hatte|und da der Redakteur des Honigsüßen mir deutliche Beweise seines Wohlwollens gegeben hatte
erzaehlungen_28_poe_f000402|so entschloß ich mich zulegt, seinen Beistand im vorliegenden Falle nachzusuchen.|so entschloß ich mich zulegt, seinen Beistand im vorliegenden Falle nachzusuchen.
erzaehlungen_28_poe_f000403|Ich habe es niemals fertig gebracht, mir in ausreichender Weise Rechenschaft über das sonderbare Benehmen zu geben|Ich habe es niemals fertig gebracht, mir in ausreichender Weise Rechenschaft über das sonderbare Benehmen zu geben
erzaehlungen_28_poe_f000404|das Herr Sauertopf zur Schau trug, als ich ihm meine Absicht darlegte.|das Herr Sauertopf zur Schau trug, als ich ihm meine Absicht darlegte.
erzaehlungen_28_poe_f000405|Er führte wieder die ganze Szene mit dem Klingelzug und dem Knüttel auf und vergaß auch die Ente nicht.|Er führte wieder die ganze Szene mit dem Klingelzug und dem Knüttel auf und vergaß auch die Ente nicht.
erzaehlungen_28_poe_f000406|Einen Augenblick lang glaubte ich, daß er wirklich losquaken würde.|Einen Augenblick lang glaubte ich, daß er wirklich losquaken würde.
erzaehlungen_28_poe_f000407|Sein Anfall ging jedoch wieder vorbei, wie er das letzte Mal vorübergegangen war|Sein Anfall ging jedoch wieder vorbei, wie er das letzte Mal vorübergegangen war
erzaehlungen_28_poe_f000408|und er fing an, in vernünftiger Weise zu handeln und zu sprechen.|und er fing an, in vernünftiger Weise zu handeln und zu sprechen.
erzaehlungen_28_poe_f000409|Er lehnte es rundweg ab, mein Kartellträger zu sein, und redete mir aus den »Langlebigen« überhaupt herauszufordern.|Er lehnte es rundweg ab, mein Kartellträger zu sein, und redete mir aus den Langlebigen überhaupt herauszufordern.
erzaehlungen_28_poe_f000410|Andrerseits gab er mit liebenswürdigster Offenherzigkeit zu, daß der »Langlebige« stark im Unrecht sei|Andrerseits gab er mit liebenswürdigster Offenherzigkeit zu, daß der Langlebige stark im Unrecht sei
erzaehlungen_28_poe_f000411|besonders was die Bezeichnungen »hochbegabter Mann« und »Gelehrter« beträfe.|besonders was die Bezeichnungen hochbegabter Mann und Gelehrter beträfe.
erzaehlungen_28_poe_f000412|Gegen das Ende dieser Unterredung mit Herrn Sauertopf|Gegen das Ende dieser Unterredung mit Herrn Sauertopf
erzaehlungen_28_poe_f000413|der ein wahrhaft väterliches Interesse an mir zu nehmen schien, rückte er mit dem Vorschlag heraus|der ein wahrhaft väterliches Interesse an mir zu nehmen schien, rückte er mit dem Vorschlag heraus
erzaehlungen_28_poe_f000414|daß ich mir eigentlich einen ganz hübschen kleinen Verdienst schaffen und zugleich meinem Ruhme förderlich sein könnte|daß ich mir eigentlich einen ganz hübschen kleinen Verdienst schaffen und zugleich meinem Ruhme förderlich sein könnte
erzaehlungen_28_poe_f000415|wenn ich hie und da für den »Honigsüßen« den Thomas Hawk spielen würde.|wenn ich hie und da für den Honigsüßen den Thomas Hawk spielen würde.
erzaehlungen_28_poe_f000416|Ich bat Herrn Sauertopf, mir mitzuteilen, wer denn eigentlich Herr Thomas Hawk sei und wie ich ihn darstellen solle.|Ich bat Herrn Sauertopf, mir mitzuteilen, wer denn eigentlich Herr Thomas Hawk sei und wie ich ihn darstellen solle.
erzaehlungen_28_poe_f000417|Hier machte Herr Sauertopf von neuem »große Augen« (wie man in Deutschland zu sagen pflegt);|Hier machte Herr Sauertopf von neuem große Augen wie man in Deutschland zu sagen pflegt;
erzaehlungen_28_poe_f000418|aber nachdem er sich von seinem heftigen Erstaunen erholt hatte, versicherte er mir, daß er die Worte »Thomas Hawk« anwende|aber nachdem er sich von seinem heftigen Erstaunen erholt hatte, versicherte er mir, daß er die Worte Thomas Hawk anwende
erzaehlungen_28_poe_f000419|um den pöbelhaften Ausdruck Tommy zu vermeiden, aber daß er eigentlich Tommy Hawk oder, genauer gesagt|um den pöbelhaften Ausdruck Tommy zu vermeiden, aber daß er eigentlich Tommy Hawk oder, genauer gesagt
erzaehlungen_28_poe_f000420|Tomahawk meine und daß er durch den Ausdruck »Tomahawk darstellen« auf »Skalpieren« anspielen wolle, das heißt|Tomahawk meine und daß er durch den Ausdruck Tomahawk darstellen auf Skalpieren anspielen wolle, das heißt
erzaehlungen_28_poe_f000421|auf die verächtliche Behandlung, die man der Herde von armen Teufeln angedeihen ließe, die sich Autoren nennen.|auf die verächtliche Behandlung, die man der Herde von armen Teufeln angedeihen ließe, die sich Autoren nennen.
erzaehlungen_28_poe_f000422|Ich versicherte meinem Beschützer, daß, wenn er weiter nichts von mir wolle|Ich versicherte meinem Beschützer, daß, wenn er weiter nichts von mir wolle
erzaehlungen_28_poe_f000423|ich mich vollkommen damit einverstanden erkläre, die Rolle des Thomas Hawk zu übernehmen.|ich mich vollkommen damit einverstanden erkläre, die Rolle des Thomas Hawk zu übernehmen.
erzaehlungen_28_poe_f000424|Hierauf forderte mich Herr Sauertopf auf, nur gleich einmal den Herausgeber der »Bremse« ordentlich vorzunehmen und ihn im wildesten Stil|Hierauf forderte mich Herr Sauertopf auf, nur gleich einmal den Herausgeber der Bremse ordentlich vorzunehmen und ihn im wildesten Stil
erzaehlungen_28_poe_f000425|den ich nur aufbringen könnte, abzuschlachten.|den ich nur aufbringen könnte, abzuschlachten.
erzaehlungen_28_poe_f000426|Es sei dies zugleich eine Probe meines Könnens.|Es sei dies zugleich eine Probe meines Könnens.
erzaehlungen_28_poe_f000427|Ich machte mich sogleich daran.|Ich machte mich sogleich daran.
erzaehlungen_28_poe_f000428|Ich schrieb eine Kritik seines Gedichtes über das »Bobsche Öl«, die sechsunddreißig Seiten des »Honigsüßen« füllte.|Ich schrieb eine Kritik seines Gedichtes über das Bobsche Öl, die sechsunddreißig Seiten des Honigsüßen füllte.
erzaehlungen_28_poe_f000429|Dabei kam es mir zum Bewußtsein, daß das Thomas-Hawk-Spielen eine weit weniger beschwerliche Aufgabe sei als das Verfertigen von Gedichten.|Dabei kam es mir zum Bewußtsein, daß das Thomas-Hawk-Spielen eine weit weniger beschwerliche Aufgabe sei als das Verfertigen von Gedichten.
erzaehlungen_28_poe_f000430|Ich verfiel auf ein famoses System, und so war es nicht schwer, die Sache gründlich und vortrefflich abzumachen.|Ich verfiel auf ein famoses System, und so war es nicht schwer, die Sache gründlich und vortrefflich abzumachen.
erzaehlungen_28_poe_f000431|Ich griff die Sache nämlich folgendermaßen an.|Ich griff die Sache nämlich folgendermaßen an.
erzaehlungen_28_poe_f000432|Ich kaufte in Auktionen (und zwar billigst) Exemplare von »Lord Broughams Reden«, »Cobbetts vollständige Werke«|Ich kaufte in Auktionen und zwar billigst Exemplare von Lord Broughams Reden, Cobbetts vollständige Werke
erzaehlungen_28_poe_f000433|ein »Lexikon der Gaunersprache«, die »Gesamtkunst des Anschnauzens«, »Lehrlings Schimpfredensammlung« (Folio-Ausgabe) und Lewis G. Clarkes »Sprache der Gosse«.|ein Lexikon der Gaunersprache, die Gesamtkunst des Anschnauzens, Lehrlings Schimpfredensammlung Folio-Ausgabe und Lewis G. Clarkes Sprache der Gosse.
erzaehlungen_28_poe_f000434|Diese Werke zerschnitt ich gründlich mit einem Gerbermesser, dann warf ich die Schnitzel in einen Korb|Diese Werke zerschnitt ich gründlich mit einem Gerbermesser, dann warf ich die Schnitzel in einen Korb
erzaehlungen_28_poe_f000435|sortierte dann sorgsam alles heraus, was einigermaßen anständig erschien (es war wenig genug)|sortierte dann sorgsam alles heraus, was einigermaßen anständig erschien es war wenig genug
erzaehlungen_28_poe_f000436|und hielt nur die pöbelhaften Sätze zurück, die ich in einen großen zinnernen Pfefferstreuer|und hielt nur die pöbelhaften Sätze zurück, die ich in einen großen zinnernen Pfefferstreuer
erzaehlungen_28_poe_f000437|der in der Längsrichtung Löcher besaß, warf, so daß ein ganzer Satz herausgleiten konnte, ohne irgendwie Schaden zu leiden.|der in der Längsrichtung Löcher besaß, warf, so daß ein ganzer Satz herausgleiten konnte, ohne irgendwie Schaden zu leiden.
erzaehlungen_28_poe_f000438|Nun war die Mischung gebrauchsfertig.|Nun war die Mischung gebrauchsfertig.
erzaehlungen_28_poe_f000439|Forderte man mich nun auf, Thomas Hawk zu spielen, so bestrich ich einen Foliobogen mit Klebstoff|Forderte man mich nun auf, Thomas Hawk zu spielen, so bestrich ich einen Foliobogen mit Klebstoff
erzaehlungen_28_poe_f000440|zerschnitt das Schriftstück, das ich rezensieren sollte|zerschnitt das Schriftstück, das ich rezensieren sollte
erzaehlungen_28_poe_f000441|in derselben Weise, wie ich vorher die Bücher zerschnitten hatte, nur ein wenig sorgfältiger, so daß jedes Wort einzeln zu stehen kam.|in derselben Weise, wie ich vorher die Bücher zerschnitten hatte, nur ein wenig sorgfältiger, so daß jedes Wort einzeln zu stehen kam.
erzaehlungen_28_poe_f000442|Nun warf ich die zuletzt gemachten Schnitzel zu denen, die schon im Pfefferstreuer lagen, schraubte den Deckel sorgfältig auf|Nun warf ich die zuletzt gemachten Schnitzel zu denen, die schon im Pfefferstreuer lagen, schraubte den Deckel sorgfältig auf
erzaehlungen_28_poe_f000443|schüttelte das Ganze gründlich durch und stäubte die Mischung auf das mit Klebstoff versehene Papier, wo sie haften blieb.|schüttelte das Ganze gründlich durch und stäubte die Mischung auf das mit Klebstoff versehene Papier, wo sie haften blieb.
erzaehlungen_28_poe_f000444|Das Resultat übertraf alle Erwartungen, es war fesselnd.|Das Resultat übertraf alle Erwartungen, es war fesselnd.
erzaehlungen_28_poe_f000445|Niemals hat irgend jemand die Kritiken auch nur von ferne erreicht, die ich auf diese Weise zustande brachte. Sie waren »das Weltwunder«.|Niemals hat irgend jemand die Kritiken auch nur von ferne erreicht, die ich auf diese Weise zustande brachte. Sie waren das Weltwunder.
erzaehlungen_28_poe_f000446|Im Anfang war ich, aus Mangel an Erfahrung, etwas schüchtern und ließ mich durch eine gewisse Zusammenhangslosigkeit|Im Anfang war ich, aus Mangel an Erfahrung, etwas schüchtern und ließ mich durch eine gewisse Zusammenhangslosigkeit
erzaehlungen_28_poe_f000447|ein bizarres Aussehen (wie man in Frankreich sagt), die das Werk im ganzen zeigte, verwirren.|ein bizarres Aussehen wie man in Frankreich sagt, die das Werk im ganzen zeigte, verwirren.
erzaehlungen_28_poe_f000448|Nicht alle Sätze saßen (wie man im Angelsächsischen sagt).|Nicht alle Sätze saßen wie man im Angelsächsischen sagt.
erzaehlungen_28_poe_f000449|Manche waren ganz krumm und schief;|Manche waren ganz krumm und schief;
erzaehlungen_28_poe_f000450|mehr noch, manche standen direkt auf dem Kopfe.|mehr noch, manche standen direkt auf dem Kopfe.
erzaehlungen_28_poe_f000451|Es waren sogar einige vorhanden, die bis zu einem gewissen Grad durch dieses Ausrenken Schaden nahmen. Nur die des Mister Lewis G.|Es waren sogar einige vorhanden, die bis zu einem gewissen Grad durch dieses Ausrenken Schaden nahmen. Nur die des Mister Lewis G.
erzaehlungen_28_poe_f000452|Clarke waren so derb und kräftig gebaut, daß sie durch keine noch so verrückte Art der Stellung aus dem Konzept zu bringen waren;|Clarke waren so derb und kräftig gebaut, daß sie durch keine noch so verrückte Art der Stellung aus dem Konzept zu bringen waren;
erzaehlungen_28_poe_f000453|sie sahen immer gleich befriedigend und frohgemut aus, ob sie auf den Füßen standen oder auf dem Kopfe.|sie sahen immer gleich befriedigend und frohgemut aus, ob sie auf den Füßen standen oder auf dem Kopfe.
erzaehlungen_28_poe_f000454|Was aus dem Verfasser der »Bremse« wurde, nachdem meine Kritik über sein »Bobsches Öl« veröffentlicht war, ist schwer festzustellen.|Was aus dem Verfasser der Bremse wurde, nachdem meine Kritik über sein Bobsches Öl veröffentlicht war, ist schwer festzustellen.
erzaehlungen_28_poe_f000455|Die Vermutung, die die größte Wahrscheinlichkeit für sich hat, ist, daß er sich zu Tode weinte.|Die Vermutung, die die größte Wahrscheinlichkeit für sich hat, ist, daß er sich zu Tode weinte.
erzaehlungen_28_poe_f000456|Wie dem auch sei, er verschwand augenblicklich vom Angesicht der Erde, und niemand hat auch nur mehr seinen Geist erblickt.|Wie dem auch sei, er verschwand augenblicklich vom Angesicht der Erde, und niemand hat auch nur mehr seinen Geist erblickt.
erzaehlungen_28_poe_f000457|Nachdem nun dieses Geschäft in gehöriger Weise erledigt war und die Furien sich besänftigt hatten|Nachdem nun dieses Geschäft in gehöriger Weise erledigt war und die Furien sich besänftigt hatten
erzaehlungen_28_poe_f000458|stieg ich mächtig in der Gunst des Herrn Sauertopf.|stieg ich mächtig in der Gunst des Herrn Sauertopf.
erzaehlungen_28_poe_f000459|Er zog mich ins Vertrauen, gab mir eine Daueranstellung als Thomas Hawk beim »Honigsüßen«|Er zog mich ins Vertrauen, gab mir eine Daueranstellung als Thomas Hawk beim Honigsüßen
erzaehlungen_28_poe_f000460|und da er mir für den Augenblick kein Honorar bezahlen konnte|und da er mir für den Augenblick kein Honorar bezahlen konnte
erzaehlungen_28_poe_f000461|so erlaubte er mir, in jeder Beziehung von seinen Ratschlägen zu profitieren.|so erlaubte er mir, in jeder Beziehung von seinen Ratschlägen zu profitieren.
erzaehlungen_28_poe_f000462|»Mein lieber Thingum,« sagte er eines schönen Tages nach dem Essen, »ich habe Achtung vor Ihrem Können und liebe Sie wie einen Sohn. Sie sollen mein Erbe sein.|Mein lieber Thingum, sagte er eines schönen Tages nach dem Essen, ich habe Achtung vor Ihrem Können und liebe Sie wie einen Sohn. Sie sollen mein Erbe sein.
erzaehlungen_28_poe_f000463|Wenn ich sterbe, will ich Ihnen den ›Honigsüßen‹ hinterlassen.|Wenn ich sterbe, will ich Ihnen den Honigsüßen hinterlassen.
erzaehlungen_28_poe_f000464|Inzwischen will ich Ihnen aber helfen, daß Sie ein gemachter Mann werden.|Inzwischen will ich Ihnen aber helfen, daß Sie ein gemachter Mann werden.
erzaehlungen_28_poe_f000465|Ich werde das tun – vorausgeht natürlich, daß Sie meinem Rate Folge leisten.|Ich werde das tun - vorausgeht natürlich, daß Sie meinem Rate Folge leisten.
erzaehlungen_28_poe_f000466|Das erste, was Sie zu tun haben, ist, daß Sie sich den alten Stocherer abhalftern. »Stocherer?|Das erste, was Sie zu tun haben, ist, daß Sie sich den alten Stocherer abhalftern. Stocherer?
erzaehlungen_28_poe_f000467|« sagte ich, »Hauerträger, nicht? – aper? (wie der Lateiner sagt) – Wer? – Wo? »Ihren Vater. « sagte er. »Gewiß, gewiß« sagte ich. »Schwein!«.| sagte ich, Hauerträger, nicht? - aper? wie der Lateiner sagt - Wer? - Wo? Ihren Vater.  sagte er. Gewiß, gewiß sagte ich. Schwein!.
erzaehlungen_28_poe_f000468|»Sie können Ihr Glück machen, Thingum«, fuhr Herr Sauertopf fort;|Sie können Ihr Glück machen, Thingum, fuhr Herr Sauertopf fort;
erzaehlungen_28_poe_f000469|»dieser, Ihr Leiter und Führer, ist ein Mühlstein an Ihrem Hals.|dieser, Ihr Leiter und Führer, ist ein Mühlstein an Ihrem Hals.
erzaehlungen_28_poe_f000470|Wir müssen ihn schleunigst absäbeln.|Wir müssen ihn schleunigst absäbeln.
erzaehlungen_28_poe_f000471|« (Hier zog er sein Messer heraus.| Hier zog er sein Messer heraus.
erzaehlungen_28_poe_f000472|) »Wir müssen ihn absäbeln,« fuhr Herr Sauertopf fort, »und zwar ein für allemal.| Wir müssen ihn absäbeln, fuhr Herr Sauertopf fort, und zwar ein für allemal.
erzaehlungen_28_poe_f000473|Wir können ihn nicht brauchen – es geht wahrhaftig nicht.|Wir können ihn nicht brauchen - es geht wahrhaftig nicht.
erzaehlungen_28_poe_f000474|Wenn ich mir die Sache wirklich recht überlege|Wenn ich mir die Sache wirklich recht überlege
erzaehlungen_28_poe_f000475|so sollten Sie ihn eigentlich mit Fußstößen bearbeiten oder ihn durchprügeln oder so was ähnliches.|so sollten Sie ihn eigentlich mit Fußstößen bearbeiten oder ihn durchprügeln oder so was ähnliches.
erzaehlungen_28_poe_f000476|»Was würden Sie dazu sagen,« wagte ich bescheiden einzuwerfen, »wenn ich ihm erst ein paar Tritte gäbe|Was würden Sie dazu sagen, wagte ich bescheiden einzuwerfen, wenn ich ihm erst ein paar Tritte gäbe
erzaehlungen_28_poe_f000477|ihn dann durchprügelte und zum Abschluß an der Nase zupfte?|ihn dann durchprügelte und zum Abschluß an der Nase zupfte?
erzaehlungen_28_poe_f000478|Herr Sauertopf blickte mich einige Augenblicke nachdenklich an und antwortete wie folgt:|Herr Sauertopf blickte mich einige Augenblicke nachdenklich an und antwortete wie folgt:
erzaehlungen_28_poe_f000479|»Ich denke, Mister Bob, bis zu einem gewissen Punkte sind Ihre Vorschläge sehr praktisch.|Ich denke, Mister Bob, bis zu einem gewissen Punkte sind Ihre Vorschläge sehr praktisch.
erzaehlungen_28_poe_f000480|Ja, – tatsächlich, außerordentlich zweckmäßig.|Ja, - tatsächlich, außerordentlich zweckmäßig.
erzaehlungen_28_poe_f000481|Aber bei Barbieren begegnet das Absäbeln ganz außerordentlich großen Schwierigkeiten, und ich denke|Aber bei Barbieren begegnet das Absäbeln ganz außerordentlich großen Schwierigkeiten, und ich denke
erzaehlungen_28_poe_f000482|Sie sollten, wenn Sie an Thomas Bob die von Ihnen vorgeschlagenen Operationen vollzogen haben|Sie sollten, wenn Sie an Thomas Bob die von Ihnen vorgeschlagenen Operationen vollzogen haben
erzaehlungen_28_poe_f000483|ihm mit Ihren Fäusten beide Augen so sorgfältig und gründlich bearbeiten|ihm mit Ihren Fäusten beide Augen so sorgfältig und gründlich bearbeiten
erzaehlungen_28_poe_f000484|daß er Sie nie wieder auf den vornehmen Promenaden erblicken kann.|daß er Sie nie wieder auf den vornehmen Promenaden erblicken kann.
erzaehlungen_28_poe_f000485|Wenn Sie dies vollbracht haben, so weiß ich wirklich nicht, was Sie noch mehr tun könnten.|Wenn Sie dies vollbracht haben, so weiß ich wirklich nicht, was Sie noch mehr tun könnten.
erzaehlungen_28_poe_f000486|Vielleicht wäre es aber auch nicht übel, ihn ein- oder zweimal in der Gosse herumzuwälzen und ihn dann der Polizei anzuvertrauen.|Vielleicht wäre es aber auch nicht übel, ihn ein- oder zweimal in der Gosse herumzuwälzen und ihn dann der Polizei anzuvertrauen.
erzaehlungen_28_poe_f000487|Sie können ja am nächsten Morgen zur Polizeiwache gehen und einen Überfall vorgeben.|Sie können ja am nächsten Morgen zur Polizeiwache gehen und einen Überfall vorgeben.
erzaehlungen_28_poe_f000488|Ich war im Innersten von dem gütigen Gefühl ergriffen, das Herr Sauertopf mir gegenüber an den Tag legte|Ich war im Innersten von dem gütigen Gefühl ergriffen, das Herr Sauertopf mir gegenüber an den Tag legte
erzaehlungen_28_poe_f000489|indem er mir diesen vorzüglichen Rat gab, und ich verfehlte auch nicht, mich dieses Rates zu bedienen.|indem er mir diesen vorzüglichen Rat gab, und ich verfehlte auch nicht, mich dieses Rates zu bedienen.
erzaehlungen_28_poe_f000490|Das Resultat war, daß ich den alten Stocherer los wurde und mich unabhängiger und vornehmer zu fühlen begann.|Das Resultat war, daß ich den alten Stocherer los wurde und mich unabhängiger und vornehmer zu fühlen begann.
erzaehlungen_28_poe_f000491|Trotzdem war der Geldmangel in den nächsten Wochen eine Quelle der Unbehaglichkeit für mich.|Trotzdem war der Geldmangel in den nächsten Wochen eine Quelle der Unbehaglichkeit für mich.
erzaehlungen_28_poe_f000492|Aber mit der Zeit, als ich gelernt hatte, meine beiden Augen gut zu gebrauchen und den Lauf der Welt besser zu verstehen|Aber mit der Zeit, als ich gelernt hatte, meine beiden Augen gut zu gebrauchen und den Lauf der Welt besser zu verstehen
erzaehlungen_28_poe_f000493|bekam ich allmählich her aus, wie man den Stier bei den Hörnern fassen müsse und wie das Ding zu deichseln wäre.|bekam ich allmählich her aus, wie man den Stier bei den Hörnern fassen müsse und wie das Ding zu deichseln wäre.
erzaehlungen_28_poe_f000494|Ich sage »Ding«, weil ich gehört habe, daß das lateinische Wort dafür »rem« sei.|Ich sage Ding, weil ich gehört habe, daß das lateinische Wort dafür rem sei.
erzaehlungen_28_poe_f000495|Weil ich übrigens gerade von Latein spreche: kann mir vielleicht jemand sagen|Weil ich übrigens gerade von Latein spreche: kann mir vielleicht jemand sagen
erzaehlungen_28_poe_f000496|was »quocunque« bedeutet oder welche Bedeutung das Wort »modo« hat?|was quocunque bedeutet oder welche Bedeutung das Wort modo hat?
erzaehlungen_28_poe_f000497|Mein Plan war außerordentlich einfach.|Mein Plan war außerordentlich einfach.
erzaehlungen_28_poe_f000498|Ich kaufte mir für ein paar Batzen ein Sechzehntel des »Schnapphahn« – und damit war die Sache erledigt.|Ich kaufte mir für ein paar Batzen ein Sechzehntel des Schnapphahn - und damit war die Sache erledigt.
erzaehlungen_28_poe_f000499|Es war erreicht, ich bekam Geld in meinen Beutel.|Es war erreicht, ich bekam Geld in meinen Beutel.
erzaehlungen_28_poe_f000500|Allerdings waren später noch einige Einrichtungen zu treffen, aber das waren Kleinigkeiten und gehörten nicht zum Plan.|Allerdings waren später noch einige Einrichtungen zu treffen, aber das waren Kleinigkeiten und gehörten nicht zum Plan.
erzaehlungen_28_poe_f000501|Sie waren vielmehr eine Folge, ein Resultat.|Sie waren vielmehr eine Folge, ein Resultat.
erzaehlungen_28_poe_f000502|Zum Beispiel kaufte ich Feder, Tinte und Papier und versetzte sie in wütende Bewegung.|Zum Beispiel kaufte ich Feder, Tinte und Papier und versetzte sie in wütende Bewegung.
erzaehlungen_28_poe_f000503|Wenn ich auf diese Weise einen Artikel zustande gebracht hatte|Wenn ich auf diese Weise einen Artikel zustande gebracht hatte
erzaehlungen_28_poe_f000504|gab ich ihm als Titel zum Beispiel »Narretei vom Verfasser des ›Bobschen Öls‹« und sandte ihn der »Blechschmiede« ein.|gab ich ihm als Titel zum Beispiel Narretei vom Verfasser des Bobschen Öls und sandte ihn der Blechschmiede ein.
erzaehlungen_28_poe_f000505|Wenn nun diese Zeitung in ihren »Monatlichen Anweisungen an die Mitarbeiter« das Schriftstück »Gewäsch« genannt hatte|Wenn nun diese Zeitung in ihren Monatlichen Anweisungen an die Mitarbeiter das Schriftstück Gewäsch genannt hatte
erzaehlungen_28_poe_f000506|änderte ich die Überschrift und nannte es »Schwanken und Wanken von Thingum Bob|änderte ich die Überschrift und nannte es Schwanken und Wanken von Thingum Bob
erzaehlungen_28_poe_f000507|Verfasser der Ode über das ›Bobsche Öl‹ und Redakteur der ›Schnapp-Schildkröte‹«.|Verfasser der Ode über das Bobsche Öl und Redakteur der Schnapp-Schildkröte.
erzaehlungen_28_poe_f000508|Mit dieser Abänderung schickte ich es wieder an die »Blechschmiede«|Mit dieser Abänderung schickte ich es wieder an die Blechschmiede
erzaehlungen_28_poe_f000509|und veröffentlichte während der Wartezeit täglich im »Schnapphahn« sechs Spalten einer philosophisch analytischen Forschung über die literarischen Verdienste der »Blechschmiede«|und veröffentlichte während der Wartezeit täglich im Schnapphahn sechs Spalten einer philosophisch analytischen Forschung über die literarischen Verdienste der Blechschmiede
erzaehlungen_28_poe_f000510|und über den persönlichen Charakter ihres Herausgebers.|und über den persönlichen Charakter ihres Herausgebers.
erzaehlungen_28_poe_f000511|Am Ende der Woche hatte die »Blechschmiede« bereits entdeckt|Am Ende der Woche hatte die Blechschmiede bereits entdeckt
erzaehlungen_28_poe_f000512|daß im Drange der Arbeit durch einen seltsamen Irrtum »irgendein blödsinniger Artikel mit der Überschrift ›Schwanken und Wanken‹|daß im Drange der Arbeit durch einen seltsamen Irrtum irgendein blödsinniger Artikel mit der Überschrift Schwanken und Wanken
erzaehlungen_28_poe_f000513|den irgendein unbekannter Ignoramus verbrochen hatte, mit einem strahlenden Juwel verwechselt worden sei|den irgendein unbekannter Ignoramus verbrochen hatte, mit einem strahlenden Juwel verwechselt worden sei
erzaehlungen_28_poe_f000514|das denselben Titel trüge und das Werk des hochehrenwerten Herrn Thingum Bob, des berühmten Verfassers des ›Bobschen Öles‹, sei.|das denselben Titel trüge und das Werk des hochehrenwerten Herrn Thingum Bob, des berühmten Verfassers des Bobschen Öles, sei.
erzaehlungen_28_poe_f000515|« Die »Blechschmiede« bedauerte tief »diesen begreiflichen Irrtum« und versprach außerdem| Die Blechschmiede bedauerte tief diesen begreiflichen Irrtum und versprach außerdem
erzaehlungen_28_poe_f000516|das echte »Schwanken und Wanken« in der allernächsten Nummer der Zeitschrift abzudrucken.|das echte Schwanken und Wanken in der allernächsten Nummer der Zeitschrift abzudrucken.
erzaehlungen_28_poe_f000517|Tatsache ist, daß ich glaubte, wirklich glaubte, damals wirklich glaubte – und keinen Grund einsehe|Tatsache ist, daß ich glaubte, wirklich glaubte, damals wirklich glaubte - und keinen Grund einsehe
