novelle11_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle11_12_pirandello_f000145|Là, nella cassa, caro Robertelli. Eh, uno alla volta… Ma l’on.|Là, nella cassa, caro Robertelli. Eh, uno alla volta Ma lon.
novelle11_12_pirandello_f000146|Costanzo Ramberti vedeva quella scena, come se egli veramente non fosse dentro la cassa, che pur pesava, sí, sí|Costanzo Ramberti vedeva quella scena, come se egli veramente non fosse dentro la cassa, che pur pesava, sí, sí
novelle11_12_pirandello_f000147|pesava e lo dimostravano chiaramente gli uscieri del Municipio in guanti bianchi e livrea, che stentavano a caricarsela sulle spalle.|pesava e lo dimostravano chiaramente gli uscieri del Municipio in guanti bianchi e livrea, che stentavano a caricarsela sulle spalle.
novelle11_12_pirandello_f000148|Vedeva… uh, il Tonni, che ogni volta, poveretto|Vedeva uh, il Tonni, che ogni volta, poveretto
novelle11_12_pirandello_f000149|usciva di casa coi minuti contati dalla moglie ferocemente gelosa — eccolo lí, irrequieto, sbuffava|usciva di casa coi minuti contati dalla moglie ferocemente gelosa - eccolo lí, irrequieto, sbuffava
novelle11_12_pirandello_f000150|cavava fuori ogni momento l’orologio, maledicendo al ritardo di un’ora con cui il treno era arrivato|cavava fuori ogni momento lorologio, maledicendo al ritardo di unora con cui il treno era arrivato
novelle11_12_pirandello_f000151|e a cui certo la moglie non avrebbe creduto.|e a cui certo la moglie non avrebbe creduto.
novelle11_12_pirandello_f000152|Eh, pazienza, caro Tonni, pazienza! Avrai dalla moglie una scenata; ma poi ti rappacificherai. Rimani vivo, tu.|Eh, pazienza, caro Tonni, pazienza! Avrai dalla moglie una scenata; ma poi ti rappacificherai. Rimani vivo, tu.
novelle11_12_pirandello_f000153|All’altro mondo, invece, non si rivà due volte.|Allaltro mondo, invece, non si rivà due volte.
novelle11_12_pirandello_f000154|Vorresti per l’amico tuo, che pur ti fece tanti favori, un funerale spiccio spiccio?|Vorresti per lamico tuo, che pur ti fece tanti favori, un funerale spiccio spiccio?
novelle11_12_pirandello_f000155|Lasciaglielo fare con pompa e solennità… Vedi?|Lasciaglielo fare con pompa e solennità Vedi?
novelle11_12_pirandello_f000156|ecco il signor prefetto… Largo, largo! Uh, c’è anche il colonnello…|ecco il signor prefetto Largo, largo! Uh, cè anche il colonnello
novelle11_12_pirandello_f000157|Ma già! gli toccava anche l’accompagnamento militare.|Ma già! gli toccava anche laccompagnamento militare.
novelle11_12_pirandello_f000158|E c’è anche tutta la scolaresca, con le bandiere dei varii istituti;|E cè anche tutta la scolaresca, con le bandiere dei varii istituti;
novelle11_12_pirandello_f000159|e quant’altre bandiere di sodalizii! Sí, perché egli veramente pur tutto inteso ai problemi più alti della politica|e quantaltre bandiere di sodalizii! Sí, perché egli veramente pur tutto inteso ai problemi più alti della politica
novelle11_12_pirandello_f000160|alle questioni più ardue dell’economia sociale|alle questioni più ardue delleconomia sociale
novelle11_12_pirandello_f000161|non aveva mai trascurato gl’interessi particolari del collegio, che di molti beneficii doveva essergli grato a lungo.|non aveva mai trascurato glinteressi particolari del collegio, che di molti beneficii doveva essergli grato a lungo.
novelle11_12_pirandello_f000162|E Valdana forse gli avrebbe dimostrato questa gratitudine con qualche ricordo marmoreo nella villa comunale o intitolando dal nome di lui qualche via o qualche piazza;|E Valdana forse gli avrebbe dimostrato questa gratitudine con qualche ricordo marmoreo nella villa comunale o intitolando dal nome di lui qualche via o qualche piazza;
novelle11_12_pirandello_f000163|e, intanto, con quelle esequie solenni… Rivide col pensiero la via principale della città tutta imbandierata a mezz’asta:|e, intanto, con quelle esequie solenni Rivide col pensiero la via principale della città tutta imbandierata a mezzasta:
novelle11_12_pirandello_f000164|Via Costanzo Ramberti E le finestre gremite di gente in attesa del carro tirato da otto cavalli bardati, coperto di corone;|Via Costanzo Ramberti E le finestre gremite di gente in attesa del carro tirato da otto cavalli bardati, coperto di corone;
novelle11_12_pirandello_f000165|e tanti per via che si mostravano a dito quella del Re, bellissima fra tutte.|e tanti per via che si mostravano a dito quella del Re, bellissima fra tutte.
novelle11_12_pirandello_f000166|Il cimitero era laggiú, dietro il colle, fosco e solitario.|Il cimitero era laggiú, dietro il colle, fosco e solitario.
novelle11_12_pirandello_f000167|I cavalli andavano a passo lento, quasi per dargli il tempo di godere di quegli estremi onori|I cavalli andavano a passo lento, quasi per dargli il tempo di godere di quegli estremi onori
novelle11_12_pirandello_f000168|che gli si rendevano e che gli prolungavano d’un breve tratto ancora la vita oltre la fine….|che gli si rendevano e che gli prolungavano dun breve tratto ancora la vita oltre la fine.
novelle11_12_pirandello_f000169|Capitulo Due Tutto questo l’on.|Capitulo Due Tutto questo lon.
novelle11_12_pirandello_f000170|Costanzo Ramberti immaginò alla vigilia della morte.|Costanzo Ramberti immaginò alla vigilia della morte.
novelle11_12_pirandello_f000171|Un po’ per colpa sua, un po’ per colpa d’altri, la realtà non corrispose interamente a quanto egli aveva immaginato.|Un po per colpa sua, un po per colpa daltri, la realtà non corrispose interamente a quanto egli aveva immaginato.
novelle11_12_pirandello_f000172|Già morí di notte, non si sa se durante il sonno;|Già morí di notte, non si sa se durante il sonno;
novelle11_12_pirandello_f000173|certo senza farsi sentire dal cav.|certo senza farsi sentire dal cav.
novelle11_12_pirandello_f000174|Spigula-Nonnis che, vinto dalla stanchezza, s’era profondamente addormentato sulla poltrona a piè del letto.|Spigula-Nonnis che, vinto dalla stanchezza, sera profondamente addormentato sulla poltrona a piè del letto.
novelle11_12_pirandello_f000175|Questo sarebbe stato poco male, in fondo, se il cav.|Questo sarebbe stato poco male, in fondo, se il cav.
novelle11_12_pirandello_f000176|Spigula-Nonnis, svegliandosi di soprassalto verso le quattro del mattino e trovandolo già freddo e duro|Spigula-Nonnis, svegliandosi di soprassalto verso le quattro del mattino e trovandolo già freddo e duro
novelle11_12_pirandello_f000177|non fosse rimasto straordinariamente impressionato, prima da uno strano ronzio nella camera|non fosse rimasto straordinariamente impressionato, prima da uno strano ronzio nella camera
novelle11_12_pirandello_f000178|poi dalla luna piena, che, nel declinare, pareva si fosse arrestata in cielo a mirare quel morto sul letto|poi dalla luna piena, che, nel declinare, pareva si fosse arrestata in cielo a mirare quel morto sul letto
novelle11_12_pirandello_f000179|attraverso i vetri della finestra rimasta per inavvertenza con gli scuri aperti.|attraverso i vetri della finestra rimasta per inavvertenza con gli scuri aperti.
novelle11_12_pirandello_f000180|Il ronzio era d’un moscone, a cui egli col suo destarsi improvviso aveva rotto il sonno.|Il ronzio era dun moscone, a cui egli col suo destarsi improvviso aveva rotto il sonno.
novelle11_12_pirandello_f000181|Quando, all’alba, accorse il sindaco Agostino Migneco, chiamato in fretta in furia dal cameriere, il cav.|Quando, allalba, accorse il sindaco Agostino Migneco, chiamato in fretta in furia dal cameriere, il cav.
novelle11_12_pirandello_f000182|Spigula-Nonnis: — C’era la luna… c’era la luna… Non sapeva dir altro. — La luna? che luna?|Spigula-Nonnis: - Cera la luna cera la luna Non sapeva dir altro. - La luna? che luna?
novelle11_12_pirandello_f000183|— Una luna!… una luna!… — Va bene, c’era la luna… ma, caro signore,|- Una luna! una luna! - Va bene, cera la luna ma, caro signore,
novelle11_12_pirandello_f000184|qua bisogna spedire un telegramma d’urgenza a S. E. il presidente della Camera; un altro a S. E. il presidente del Consiglio;|qua bisogna spedire un telegramma durgenza a S. E. il presidente della Camera; un altro a S. E. il presidente del Consiglio;
novelle11_12_pirandello_f000185|un altro al sindaco di… di dov’era deputato Sua Eccellenza?|un altro al sindaco di di dovera deputato Sua Eccellenza?
novelle11_12_pirandello_f000186|— Valdana… (Che luna!) — Lasci stare la luna! Dunque al sindaco di Valdana, si dice: e tre|- Valdana Che luna! - Lasci stare la luna! Dunque al sindaco di Valdana, si dice: e tre
novelle11_12_pirandello_f000187|tutti d’urgenza: per dar l’infausto annunzio alla cittadinanza, mi spiego?|tutti durgenza: per dar linfausto annunzio alla cittadinanza, mi spiego?
novelle11_12_pirandello_f000188|a gli elettori… Avrà da fare quel sindaco! Si sbrighi|a gli elettori Avrà da fare quel sindaco! Si sbrighi
novelle11_12_pirandello_f000189|per carità! Bisognerà fare aprire l’ufficio telegrafico: si faccia accompagnare da una guardia, a nome mio.|per carità! Bisognerà fare aprire lufficio telegrafico: si faccia accompagnare da una guardia, a nome mio.
novelle11_12_pirandello_f000190|E poi subito qua! Bisognerà vestirlo al più presto. Vede? il cadavere è già irrigidito. Per miracolo il cav.|E poi subito qua! Bisognerà vestirlo al più presto. Vede? il cadavere è già irrigidito. Per miracolo il cav.
novelle11_12_pirandello_f000191|Spigula-Nonnis non mise in tutti quei telegrammi, che c’era la luna.|Spigula-Nonnis non mise in tutti quei telegrammi, che cera la luna.
novelle11_12_pirandello_f000192|Davvero, per farsi onore, il sindaco Migneco avrebbe voluto metter su una camera ardente da far restare tutti a bocca aperta,|Davvero, per farsi onore, il sindaco Migneco avrebbe voluto metter su una camera ardente da far restare tutti a bocca aperta,
novelle11_12_pirandello_f000193|col catafalco e ogni cosa. Ma… paesetti; non si trovava nulla; mancavano i bravi operai.|col catafalco e ogni cosa. Ma paesetti; non si trovava nulla; mancavano i bravi operai.
novelle11_12_pirandello_f000194|Era corso in chiesa per qualche paramento.|Era corso in chiesa per qualche paramento.
novelle11_12_pirandello_f000195|Tutti damaschi rossi a strisce d’oro.|Tutti damaschi rossi a strisce doro.
novelle11_12_pirandello_f000196|Fossero stati neri! Prese quattro candelabri dorati, roba del mille e uno… Fiori|Fossero stati neri! Prese quattro candelabri dorati, roba del mille e uno Fiori
novelle11_12_pirandello_f000197|sí, e piante: fiori per terra, fiori sul letto: tutta la camera piena.|sí, e piante: fiori per terra, fiori sul letto: tutta la camera piena.
novelle11_12_pirandello_f000198|La marsina intanto non si trovò nel baule, e il cav.|La marsina intanto non si trovò nel baule, e il cav.
novelle11_12_pirandello_f000199|Spigula-Nonnis fu costretto a correre a Roma, nel quartierino in via Ludovisi;|Spigula-Nonnis fu costretto a correre a Roma, nel quartierino in via Ludovisi;
novelle11_12_pirandello_f000200|ma non la trovò neanche là: era nel baule, era, giú in fondo.|ma non la trovò neanche là: era nel baule, era, giú in fondo.
novelle11_12_pirandello_f000201|Se aveva proprio perduto la testa quel pover’uomo! Oh, affezionatissimo… Lagrime a fontana.|Se aveva proprio perduto la testa quel poveruomo! Oh, affezionatissimo Lagrime a fontana.
novelle11_12_pirandello_f000202|Ma la marsina si dovette spaccare in due, di dietro (peccato, nuova nuova!) perché le braccia del cadavere non si movevano più.|Ma la marsina si dovette spaccare in due, di dietro peccato, nuova nuova! perché le braccia del cadavere non si movevano più.
novelle11_12_pirandello_f000203|E, appena vestito, sissignori, si dovette rispogliare e poi rivestire daccapo, perché dal Municipio di Valdana (questo sí, come l’on.|E, appena vestito, sissignori, si dovette rispogliare e poi rivestire daccapo, perché dal Municipio di Valdana questo sí, come lon.
novelle11_12_pirandello_f000204|Costanzo Ramberti aveva immaginato) giunse un telegramma d’urgenza|Costanzo Ramberti aveva immaginato giunse un telegramma durgenza
novelle11_12_pirandello_f000205|nel quale si annunziava che la cittadinanza addoloratissima con voto unanime reclamava la salma del suo illustre rappresentante|nel quale si annunziava che la cittadinanza addoloratissima con voto unanime reclamava la salma del suo illustre rappresentante
novelle11_12_pirandello_f000206|per onorarla con esequie solenni: monumento… anche un monumento! cose grandi|per onorarla con esequie solenni: monumento anche un monumento! cose grandi
novelle11_12_pirandello_f000207|e sí, proprio una piazza, quella della Posta|e sí, proprio una piazza, quella della Posta
novelle11_12_pirandello_f000208|ribattezzata col nome di lui – e un medico arrivò a Roma per praticare al cadavere alcune iniezioni di formalina, diceva;|ribattezzata col nome di lui - e un medico arrivò a Roma per praticare al cadavere alcune iniezioni di formalina, diceva;
novelle11_12_pirandello_f000209|«sformalina» avrebbe detto invece il sindaco Migneco, col dovuto rispetto, perché|sformalina avrebbe detto invece il sindaco Migneco, col dovuto rispetto, perché
novelle11_12_pirandello_f000210|dopo quelle iniezioni… – oh, il volto cereo, l’eleganza con cui si era rappresentato da morto l’on.|dopo quelle iniezioni - oh, il volto cereo, leleganza con cui si era rappresentato da morto lon.
novelle11_12_pirandello_f000211|Costanzo Ramberti! Un faccione cosí gli fecero, senza più né naso, né guance, né collo, né nulla; una palla di sego, ecco.|Costanzo Ramberti! Un faccione cosí gli fecero, senza più né naso, né guance, né collo, né nulla; una palla di sego, ecco.
novelle11_12_pirandello_f000212|Tanto che si pensò di nascondergli il volto con un fazzoletto.|Tanto che si pensò di nascondergli il volto con un fazzoletto.
novelle11_12_pirandello_f000213|Molti più deputati amici, di quanto l’on.|Molti più deputati amici, di quanto lon.
novelle11_12_pirandello_f000214|Costanzo Ramberti sapesse d’averne, accorsero la mattina seguente a Castel Gandolfo|Costanzo Ramberti sapesse daverne, accorsero la mattina seguente a Castel Gandolfo
novelle11_12_pirandello_f000215|insieme coi presidenti della Camera e del Consiglio e i ministri e i sotto-segretarii di Stato.|insieme coi presidenti della Camera e del Consiglio e i ministri e i sotto-segretarii di Stato.
novelle11_12_pirandello_f000216|Vennero anche alcuni senatori, tra i meno vecchi, e una frotta di giornalisti e anche due fotografi. Era una splendida giornata.|Vennero anche alcuni senatori, tra i meno vecchi, e una frotta di giornalisti e anche due fotografi. Era una splendida giornata.
novelle11_12_pirandello_f000217|A gente oppressa da tanti gravi problemi sociali, intristita da tante brighe quotidiane|A gente oppressa da tanti gravi problemi sociali, intristita da tante brighe quotidiane
novelle11_12_pirandello_f000218|doveva certo far l’effetto d’una festa quel tuffo nell’azzurro|doveva certo far leffetto duna festa quel tuffo nellazzurro
novelle11_12_pirandello_f000219|la vista deliziosa della campagna rinverdita, dei Castelli romani solatii|la vista deliziosa della campagna rinverdita, dei Castelli romani solatii
novelle11_12_pirandello_f000220|del lago e dei boschi in quell’aria ancora un po’ frizzante, ma nella quale si presentiva già l’alito della primavera. Non lo dicevano;|del lago e dei boschi in quellaria ancora un po frizzante, ma nella quale si presentiva già lalito della primavera. Non lo dicevano;
novelle11_12_pirandello_f000221|si mostravano anzi compunti, ed erano forse;|si mostravano anzi compunti, ed erano forse;
novelle11_12_pirandello_f000222|ma per il segreto rammarico d’aver consumato e di consumare tuttavia in lotte vane e meschine l’esistenza cosí breve|ma per il segreto rammarico daver consumato e di consumare tuttavia in lotte vane e meschine lesistenza cosí breve
novelle11_12_pirandello_f000223|cosí poco sicura, e che pur sentivano cara, lí, in quella fresca, ariosa apparizione incantevole.|cosí poco sicura, e che pur sentivano cara, lí, in quella fresca, ariosa apparizione incantevole.
novelle11_12_pirandello_f000224|Un certo conforto veniva loro dal pensiero che essi ne potevano godere ancora, pur fuggevolmente, mentre quel loro compagno, no.|Un certo conforto veniva loro dal pensiero che essi ne potevano godere ancora, pur fuggevolmente, mentre quel loro compagno, no.
novelle11_12_pirandello_f000225|E cosí confortati, in fatti, a poco a poco, durante il breve tragitto cominciarono a conversare lietamente, a ridere|E cosí confortati, in fatti, a poco a poco, durante il breve tragitto cominciarono a conversare lietamente, a ridere
novelle11_12_pirandello_f000226|grati a quei cinque o sei più sinceri|grati a quei cinque o sei più sinceri
novelle11_12_pirandello_f000227|che per i primi avevano rotto l’aria di compunzione con qualche frizzo e ora seguitavano a far da buffoni.|che per i primi avevano rotto laria di compunzione con qualche frizzo e ora seguitavano a far da buffoni.
novelle11_12_pirandello_f000228|Pure, di tratto in tratto, come se dagli usciolini delle vetture intercomunicanti si affacciasse la testa di Costanzo Ramberti|Pure, di tratto in tratto, come se dagli usciolini delle vetture intercomunicanti si affacciasse la testa di Costanzo Ramberti
novelle11_12_pirandello_f000229|le conversazioni gaje e le risate cadevano;|le conversazioni gaje e le risate cadevano;
novelle11_12_pirandello_f000230|e avvertivano tutti quasi uno smarrimento, un disagio impiccioso, segnatamente coloro che non avevano proprio alcuna ragione di trovarsi lí|e avvertivano tutti quasi uno smarrimento, un disagio impiccioso, segnatamente coloro che non avevano proprio alcuna ragione di trovarsi lí
novelle11_12_pirandello_f000231|tranne quella di fare una gita in larga compagnia, notoriamente avversarii del Ramberti o denigratori di lui in segreto.|tranne quella di fare una gita in larga compagnia, notoriamente avversarii del Ramberti o denigratori di lui in segreto.
novelle11_12_pirandello_f000232|Avvertivano costoro che la loro presenza violentava qualche cosa. Che cosa?|Avvertivano costoro che la loro presenza violentava qualche cosa. Che cosa?
novelle11_12_pirandello_f000233|l’aspettazione del morto, l’aspettazione d’uno che non poteva più protestare e cacciarli via, svergognandoli?|laspettazione del morto, laspettazione duno che non poteva più protestare e cacciarli via, svergognandoli?
novelle11_12_pirandello_f000234|Ma era, sí o no, una visita funebre, quella?|Ma era, sí o no, una visita funebre, quella?
novelle11_12_pirandello_f000235|Se era, via! un morto non si va a visitarlo cosí, chiacchierando allegramente e ridendo.|Se era, via! un morto non si va a visitarlo cosí, chiacchierando allegramente e ridendo.
novelle11_12_pirandello_f000236|Tutti quei colleghi là, amici e non amici, ignoravano la rappresentazione che il povero Ramberti si era fatta, alla vigilia della morte|Tutti quei colleghi là, amici e non amici, ignoravano la rappresentazione che il povero Ramberti si era fatta, alla vigilia della morte
novelle11_12_pirandello_f000237|di quella loro visita, naturalmente secondo il carattere che essa avrebbe dovuto avere|di quella loro visita, naturalmente secondo il carattere che essa avrebbe dovuto avere
novelle11_12_pirandello_f000238|di tristezza, di rimpianto, di commiserazione per lui. La ignoravano;|di tristezza, di rimpianto, di commiserazione per lui. La ignoravano;
novelle11_12_pirandello_f000239|e tuttavia, per il solo fatto che essa ora si effettuava|e tuttavia, per il solo fatto che essa ora si effettuava
novelle11_12_pirandello_f000240|non potevano non avvertire di tratto in tratto, che era sconveniente il modo con cui si effettuava;|non potevano non avvertire di tratto in tratto, che era sconveniente il modo con cui si effettuava;
novelle11_12_pirandello_f000241|e i non amici non potevano non avvertire che essi vi erano di più, e che commettevano una violenza.|e i non amici non potevano non avvertire che essi vi erano di più, e che commettevano una violenza.
novelle11_12_pirandello_f000242|Appena scesi alla stazione di Castel Gandolfo tutti però si ricomposero, riassunsero l’aria grave e compunta|Appena scesi alla stazione di Castel Gandolfo tutti però si ricomposero, riassunsero laria grave e compunta
novelle11_12_pirandello_f000243|si vestirono della solennità del momento luttuoso, dell’importanza che dava loro la folla rispettosa, accorsa per assistere all’arrivo.|si vestirono della solennità del momento luttuoso, dellimportanza che dava loro la folla rispettosa, accorsa per assistere allarrivo.
novelle11_12_pirandello_f000244|Guidati dal sindaco Migneco e dai consiglieri comunali, affocati in volto, tutti in sudore|Guidati dal sindaco Migneco e dai consiglieri comunali, affocati in volto, tutti in sudore
novelle11_12_pirandello_f000245|coi polsini che scappavan fuori dalle maniche e il giro delle cravatte dai colletti|coi polsini che scappavan fuori dalle maniche e il giro delle cravatte dai colletti
novelle11_12_pirandello_f000246|ministri e deputati si recarono a piedi, in colonna, coi due presidenti in testa|ministri e deputati si recarono a piedi, in colonna, coi due presidenti in testa
novelle11_12_pirandello_f000247|fra due ali e un codazzo enorme di popolo, alla villa del Ramberti.|fra due ali e un codazzo enorme di popolo, alla villa del Ramberti.
novelle11_12_pirandello_f000248|Quest’arrivo, questa entrata nel paese imbandierato a lutto, questo corteo|Questarrivo, questa entrata nel paese imbandierato a lutto, questo corteo
novelle11_12_pirandello_f000249|furono realmente di gran lunga superiori a quanto il Ramberti aveva immaginato.|furono realmente di gran lunga superiori a quanto il Ramberti aveva immaginato.
novelle11_12_pirandello_f000250|Se non che, proprio nel momento più solenne,|Se non che, proprio nel momento più solenne,
novelle11_12_pirandello_f000251|allorché il presidente della Camera e quello del Consiglio con tutti i ministri e i sotto-segretarii e i deputati e la folla dei curiosi entrarono nella camera ardente,|allorché il presidente della Camera e quello del Consiglio con tutti i ministri e i sotto-segretarii e i deputati e la folla dei curiosi entrarono nella camera ardente,
novelle11_12_pirandello_f000252|a capo scoperto, accadde una cosa che l’on.|a capo scoperto, accadde una cosa che lon.
novelle11_12_pirandello_f000253|Ramberti non si sarebbe potuto mai immaginare: una cosa orribile, nel silenzio quasi sacro di quella scena: un improvviso borboglio lugubre|Ramberti non si sarebbe potuto mai immaginare: una cosa orribile, nel silenzio quasi sacro di quella scena: un improvviso borboglio lugubre
novelle11_12_pirandello_f000254|squacquerato, nel ventre del cadavere, che intronò e atterrí tutti gli astanti. Che era stato?|squacquerato, nel ventre del cadavere, che intronò e atterrí tutti gli astanti. Che era stato?
novelle11_12_pirandello_f000255|— Digestio post mortem, — sospirò, dignitosamente in latino, uno di essi, ch’era medico, appena poté rimettersi un po’ di fiato in corpo.|- Digestio post mortem, - sospirò, dignitosamente in latino, uno di essi, chera medico, appena poté rimettersi un po di fiato in corpo.
novelle11_12_pirandello_f000256|E tutti gli altri guatarono sconcertati il cadavere, che pareva si fosse coperto il volto col fazzoletto|E tutti gli altri guatarono sconcertati il cadavere, che pareva si fosse coperto il volto col fazzoletto
novelle11_12_pirandello_f000257|per fare, senza vergogna, una tal cosa in faccia alle supreme autorità della nazione.|per fare, senza vergogna, una tal cosa in faccia alle supreme autorità della nazione.
novelle11_12_pirandello_f000258|E uscirono, gravemente accigliati, dalla camera ardente.|E uscirono, gravemente accigliati, dalla camera ardente.
novelle11_12_pirandello_f000259|Quando, tre ore dopo, alla stazione di Roma, il cav.|Quando, tre ore dopo, alla stazione di Roma, il cav.
novelle11_12_pirandello_f000260|Spigula-Nonnis, vide con infinita tristezza allontanarsi tutti coloro che erano venuti a Castel Gandolfo|Spigula-Nonnis, vide con infinita tristezza allontanarsi tutti coloro che erano venuti a Castel Gandolfo
novelle11_12_pirandello_f000261|senza volgere nemmeno uno sguardo, un ultimo sguardo d’addio al carro, ove S. E. l’on.|senza volgere nemmeno uno sguardo, un ultimo sguardo daddio al carro, ove S. E. lon.
novelle11_12_pirandello_f000262|Ramberti era chiuso, ebbe l’impressione d’un tradimento. Era tutto finito cosí?|Ramberti era chiuso, ebbe limpressione dun tradimento. Era tutto finito cosí?
novelle11_12_pirandello_f000263|E restò, lui solo, nell’incerto, afflitto lume del giorno morente, sotto l’alto|E restò, lui solo, nellincerto, afflitto lume del giorno morente, sotto lalto
novelle11_12_pirandello_f000264|immenso lucernario affumicato, a seguire con gli occhi le manovre del treno, che si scomponeva.|immenso lucernario affumicato, a seguire con gli occhi le manovre del treno, che si scomponeva.
novelle11_12_pirandello_f000265|Dopo molte evoluzioni su per le linee intricate, vide alla fine quel carro lasciato in capo a un binario|Dopo molte evoluzioni su per le linee intricate, vide alla fine quel carro lasciato in capo a un binario
novelle11_12_pirandello_f000266|in fondo, accanto a un altro, su cui già era incollato un cartellino con la scritta Feretro.|in fondo, accanto a un altro, su cui già era incollato un cartellino con la scritta Feretro.
novelle11_12_pirandello_f000267|Un vecchio facchino della stazione, mezzo sciancato e asmatico, venne col pentolino della colla ad attaccare anche sul carro dell’on.|Un vecchio facchino della stazione, mezzo sciancato e asmatico, venne col pentolino della colla ad attaccare anche sul carro dellon.
novelle11_12_pirandello_f000268|Ramberti lo stesso cartellino, e se ne andò. Il cav.|Ramberti lo stesso cartellino, e se ne andò. Il cav.
novelle11_12_pirandello_f000269|Spigula-Nonnis si accostò per leggerlo con gli occhi miopi: lesse più su: «Cavalli otto, Uomini quaranta» e scrollò il capo e sospirò.|Spigula-Nonnis si accostò per leggerlo con gli occhi miopi: lesse più su: Cavalli otto, Uomini quaranta e scrollò il capo e sospirò.
novelle11_12_pirandello_f000270|Stette ancora un pezzo, un lungo pezzo a contemplare quei due carri-feretro lí accanto.|Stette ancora un pezzo, un lungo pezzo a contemplare quei due carri-feretro lí accanto.
novelle11_12_pirandello_f000271|Due morti, due già andati, che dovevano ancora viaggiare! E sarebbero rimasti lí, soli, quella notte|Due morti, due già andati, che dovevano ancora viaggiare! E sarebbero rimasti lí, soli, quella notte
novelle11_12_pirandello_f000272|tra il frastuono dei treni in arrivo e in partenza, tra l’andar frettoloso dei viaggiatori notturni;|tra il frastuono dei treni in arrivo e in partenza, tra landar frettoloso dei viaggiatori notturni;
novelle11_12_pirandello_f000273|lí stesi, immobili, nel bujo delle loro casse, fra il tramenio incessante d’una stazione ferroviaria.|lí stesi, immobili, nel bujo delle loro casse, fra il tramenio incessante duna stazione ferroviaria.
novelle11_12_pirandello_f000274|Addio! addio! E anche lui, il cav. Spigula-Nonnis, se ne andò. Se ne andò angosciato.|Addio! addio! E anche lui, il cav. Spigula-Nonnis, se ne andò. Se ne andò angosciato.
novelle11_12_pirandello_f000275|Per via però, comperati i giornali della sera, si riconfortò nel vedere le lunghe necrologie|Per via però, comperati i giornali della sera, si riconfortò nel vedere le lunghe necrologie
novelle11_12_pirandello_f000276|che tutti recavano in prima pagina, col ritratto dell’illustre estinto in mezzo.|che tutti recavano in prima pagina, col ritratto dellillustre estinto in mezzo.
novelle11_12_pirandello_f000277|A casa, s’immerse nella lettura di esse, e si commosse molto al cenno, che uno di quei giornali faceva|A casa, simmerse nella lettura di esse, e si commosse molto al cenno, che uno di quei giornali faceva
novelle11_12_pirandello_f000278|delle cure, dell’amorosa assistenza, della devozione, di cui egli, il cav.|delle cure, dellamorosa assistenza, della devozione, di cui egli, il cav.
novelle11_12_pirandello_f000279|Spigula-Nonnis, aveva circondato in quegli ultimi mesi l’on. Costanzo Ramberti.|Spigula-Nonnis, aveva circondato in quegli ultimi mesi lon. Costanzo Ramberti.
novelle11_12_pirandello_f000280|Peccato che il Nonnis del suo cognome fosse stampato con un’«enne» sola! Ma si capiva ch’era lui.|Peccato che il Nonnis del suo cognome fosse stampato con unenne sola! Ma si capiva chera lui.
novelle11_12_pirandello_f000281|Rilesse quel cenno, a dir poco, una ventina di volte;|Rilesse quel cenno, a dir poco, una ventina di volte;
novelle11_12_pirandello_f000282|e, ridisceso su la via, per recarsi a cenare alla solita pensione|e, ridisceso su la via, per recarsi a cenare alla solita pensione
novelle11_12_pirandello_f000283|volle prima di tutto comperare in un’edicola altre dieci copie di quel giornale|volle prima di tutto comperare in unedicola altre dieci copie di quel giornale
novelle11_12_pirandello_f000284|per mandarle a Novara, il giorno appresso, ai parenti, a gli amici|per mandarle a Novara, il giorno appresso, ai parenti, a gli amici
novelle11_12_pirandello_f000285|con l’«enne» aggiunta, s’intende, e il passo segnato con un tratto di lapis turchino.|con lenne aggiunta, sintende, e il passo segnato con un tratto di lapis turchino.
novelle11_12_pirandello_f000286|Grandi elogi, grandi elogi facevano tutti dell’on.|Grandi elogi, grandi elogi facevano tutti dellon.
novelle11_12_pirandello_f000287|Costanzo Ramberti: il compianto era unanime, e debitamente erano messi in rilievo i meriti, lo zelo, l’onestà. Tutto, come l’on.|Costanzo Ramberti: il compianto era unanime, e debitamente erano messi in rilievo i meriti, lo zelo, lonestà. Tutto, come lon.
novelle11_12_pirandello_f000288|Costanzo Ramberti s’era figurato.|Costanzo Ramberti sera figurato.
novelle11_12_pirandello_f000289|C’era «l’esistenza innanzi tempo spezzata» e c’erano «i grandi servigi che certamente egli avrebbe potuto rendere ancora alla patria».|Cera lesistenza innanzi tempo spezzata e cerano i grandi servigi che certamente egli avrebbe potuto rendere ancora alla patria.
novelle11_12_pirandello_f000290|E i telegrammi di Valdana parlavano della profonda costernazione della cittadinanza al ferale annunzio|E i telegrammi di Valdana parlavano della profonda costernazione della cittadinanza al ferale annunzio
novelle11_12_pirandello_f000291|delle straordinarie, indimenticabili onoranze che la città natale avrebbe fatto al suo Grande Figlio|delle straordinarie, indimenticabili onoranze che la città natale avrebbe fatto al suo Grande Figlio
novelle11_12_pirandello_f000292|e annunziavano che già il sindaco, una rappresentanza del Consiglio comunale e altri egregi cittadini|e annunziavano che già il sindaco, una rappresentanza del Consiglio comunale e altri egregi cittadini
