novelle06_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle06_16_pirandello_f000385|ancora tutta abbagliata dalla vista inattesa della bella «zia»|ancora tutta abbagliata dalla vista inattesa della bella zia
novelle06_16_pirandello_f000386|della casa ricca e lucente, che il babbo è di là, buttato sul letto, e che c’è la sarta.|della casa ricca e lucente, che il babbo è di là, buttato sul letto, e che cè la sarta.
novelle06_16_pirandello_f000387|— Ah, brava, — fa la signora Lèuca, sollevando il velo sulla fronte e chinandosi per baciar la piccina.|- Ah, brava, - fa la signora Lèuca, sollevando il velo sulla fronte e chinandosi per baciar la piccina.
novelle06_16_pirandello_f000388|— La sarta, hai detto? Andiamo, andiamo, Sandrina.|- La sarta, hai detto? Andiamo, andiamo, Sandrina.
novelle06_16_pirandello_f000389|Sei contenta, cara, che sia venuta la zia? Sí, è vero?|Sei contenta, cara, che sia venuta la zia? Sí, è vero?
novelle06_16_pirandello_f000390|Povera cara piccina mia! Sí, sí, c’è qua la zia, ora… Sarà meglio che ci parli io con questa sarta. Vi prende le misure?|Povera cara piccina mia! Sí, sí, cè qua la zia, ora Sarà meglio che ci parli io con questa sarta. Vi prende le misure?
novelle06_16_pirandello_f000391|— No, ha fatto tutto… E la signora Lèuca con Sandrina per mano s’avvia verso l’altra stanza in fondo;|- No, ha fatto tutto E la signora Lèuca con Sandrina per mano savvia verso laltra stanza in fondo;
novelle06_16_pirandello_f000392|ma ecco lui, balzato dal letto, tutto rabbuffato|ma ecco lui, balzato dal letto, tutto rabbuffato
novelle06_16_pirandello_f000393|con la camicia aperta sul petto irsuto e una vecchia giacca nera, certo infilata, or ora, in fretta in furia.|con la camicia aperta sul petto irsuto e una vecchia giacca nera, certo infilata, or ora, in fretta in furia.
novelle06_16_pirandello_f000394|— Tu, qua? Anche lei, avvocato? Sí, c’è la sarta.|- Tu, qua? Anche lei, avvocato? Sí, cè la sarta.
novelle06_16_pirandello_f000395|Per… per gli abitini da lutto… Vieni, vieni… Ha il cuore grosso; grossa la voce;|Per per gli abitini da lutto Vieni, vieni Ha il cuore grosso; grossa la voce;
novelle06_16_pirandello_f000396|e mostra una gran fretta, forse per nascondere il turbamento e la commozione;|e mostra una gran fretta, forse per nascondere il turbamento e la commozione;
novelle06_16_pirandello_f000397|forse per non dar tempo alla moglie d’osservare intorno la miseria della casa, il disordine di quella sua vergognosa intimità.|forse per non dar tempo alla moglie dosservare intorno la miseria della casa, il disordine di quella sua vergognosa intimità.
novelle06_16_pirandello_f000398|Ma prima di quei poveri abitini da lutto (che saranno certo uno scempio, allestiti cosí|Ma prima di quei poveri abitini da lutto che saranno certo uno scempio, allestiti cosí
novelle06_16_pirandello_f000399|tutt’e tre, in pochi giorni) ella vuol vedere, conoscere le altre due bambine.|tutte tre, in pochi giorni ella vuol vedere, conoscere le altre due bambine.
novelle06_16_pirandello_f000400|Oh, ma guarda, guarda quella piccola là, che amore! in camicina, con le gambottole nude|Oh, ma guarda, guarda quella piccola là, che amore! in camicina, con le gambottole nude
novelle06_16_pirandello_f000401|che alza il braccino e s’afferra alla nuca tutte quelle belle boccole nere nere, arruffate!|che alza il braccino e safferra alla nuca tutte quelle belle boccole nere nere, arruffate!
novelle06_16_pirandello_f000402|Dio, che occhi! È scontrosa?|Dio, che occhi! È scontrosa?
novelle06_16_pirandello_f000403|— Rosetta? Si chiama Rosetta? Che amore! Sandrina corregge: — No, Rosina. Rosina?|- Rosetta? Si chiama Rosetta? Che amore! Sandrina corregge: - No, Rosina. Rosina?
novelle06_16_pirandello_f000404|Sarebbe meglio Rosetta, cosí tombolina! Ma né Rosina, né Rosetta, veramente, perché cosí bruna bruna|Sarebbe meglio Rosetta, cosí tombolina! Ma né Rosina, né Rosetta, veramente, perché cosí bruna bruna
novelle06_16_pirandello_f000405|e con quegli occhioni cupi e che pure, Dio mio, pungono davvero quegli occhioni;|e con quegli occhioni cupi e che pure, Dio mio, pungono davvero quegli occhioni;
novelle06_16_pirandello_f000406|e quella boccuccia là, un bottoncino di fuoco;|e quella boccuccia là, un bottoncino di fuoco;
novelle06_16_pirandello_f000407|e quel nasino che non pare nemmeno… — Cinque anni?|e quel nasino che non pare nemmeno - Cinque anni?
novelle06_16_pirandello_f000408|Ah, deve ancora compirli… E allora no, via, il vestitino nero anche a lei… Bianco|Ah, deve ancora compirli E allora no, via, il vestitino nero anche a lei Bianco
novelle06_16_pirandello_f000409|con un bel fascione di seta nera in mezzo… Ma ci penserà lei, a casa. — E questa è Lauretta?|con un bel fascione di seta nera in mezzo Ma ci penserà lei, a casa. - E questa è Lauretta?
novelle06_16_pirandello_f000410|La domanda, per quanto vorrebbe essere affettuosa, le vien fuori fredda dalle labbra;|La domanda, per quanto vorrebbe essere affettuosa, le vien fuori fredda dalle labbra;
novelle06_16_pirandello_f000411|perché quella Lauretta è come se lei già la avesse veduta in Sandrina; non tale e quale, certo;|perché quella Lauretta è come se lei già la avesse veduta in Sandrina; non tale e quale, certo;
novelle06_16_pirandello_f000412|ma con quella stess’aria afflitta, gli stessi occhi fermi e serii, il visino pallido piuttosto lungo, e i capelli lisci.|ma con quella stessaria afflitta, gli stessi occhi fermi e serii, il visino pallido piuttosto lungo, e i capelli lisci.
novelle06_16_pirandello_f000413|Non è possibile non notar subito che quelle due sorelline più grandi non hanno nulla|Non è possibile non notar subito che quelle due sorelline più grandi non hanno nulla
novelle06_16_pirandello_f000414|proprio nulla, di comune con la più piccola, venuta parecchi anni dopo.|proprio nulla, di comune con la più piccola, venuta parecchi anni dopo.
novelle06_16_pirandello_f000415|Perché Lauretta ha già otto anni e tre mesi;|Perché Lauretta ha già otto anni e tre mesi;
novelle06_16_pirandello_f000416|vuol dire un anno e qualche mese meno di Sandrina, la maggiore.|vuol dire un anno e qualche mese meno di Sandrina, la maggiore.
novelle06_16_pirandello_f000417|La signora Lèuca respinge un sospetto che le sorge spontaneo|La signora Lèuca respinge un sospetto che le sorge spontaneo
novelle06_16_pirandello_f000418|sapendo purtroppo che donna era la madre e che liti s’accendevano tra i due per la gelosia.|sapendo purtroppo che donna era la madre e che liti saccendevano tra i due per la gelosia.
novelle06_16_pirandello_f000419|Lo respinge, sia perché quella donna ora è morta, sia perché sa che lui predilige, sopra le altre due, quella piccola.|Lo respinge, sia perché quella donna ora è morta, sia perché sa che lui predilige, sopra le altre due, quella piccola.
novelle06_16_pirandello_f000420|Anzi, per dissimular subito d’averlo avuto, si mette a discutere con la sarta di quei vestitini cosí mal tagliati e mal cuciti;|Anzi, per dissimular subito daverlo avuto, si mette a discutere con la sarta di quei vestitini cosí mal tagliati e mal cuciti;
novelle06_16_pirandello_f000421|poi col marito, dello scopo della sua visita.|poi col marito, dello scopo della sua visita.
novelle06_16_pirandello_f000422|Ma non c’è da portar via nulla da quella casa: egli è subito d’accordo con lei: tutta roba da svendere o da spartire, lí, tra il vicinato.|Ma non cè da portar via nulla da quella casa: egli è subito daccordo con lei: tutta roba da svendere o da spartire, lí, tra il vicinato.
novelle06_16_pirandello_f000423|Solo, i suoi abiti e la sua biancheria, e quella in migliore stato delle bambine.|Solo, i suoi abiti e la sua biancheria, e quella in migliore stato delle bambine.
novelle06_16_pirandello_f000424|Nell’appressarsi a un canterano per accertarsi se non convenga lasciare anche questa biancheria delle bambine|Nellappressarsi a un canterano per accertarsi se non convenga lasciare anche questa biancheria delle bambine
novelle06_16_pirandello_f000425|certamente non fine né graziosa com’ella pensa che dev’essere d’ora in poi|certamente non fine né graziosa comella pensa che devessere dora in poi
novelle06_16_pirandello_f000426|la signora Lèuca sorprende nel marito un atto subito represso, come se volesse trattenerla.|la signora Lèuca sorprende nel marito un atto subito represso, come se volesse trattenerla.
novelle06_16_pirandello_f000427|Non tarda a comprenderne il perché.|Non tarda a comprenderne il perché.
novelle06_16_pirandello_f000428|Sul piano di quel canterano c’è il ritratto della morta in una volgare cornice di rame.|Sul piano di quel canterano cè il ritratto della morta in una volgare cornice di rame.
novelle06_16_pirandello_f000429|Finge allora di non vederlo; e dice a lui che ci sarà tempo di far la scelta di qualche capo da conservare,|Finge allora di non vederlo; e dice a lui che ci sarà tempo di far la scelta di qualche capo da conservare,
novelle06_16_pirandello_f000430|e che per il resto, se mai, penserà lei a farne elemosina.|e che per il resto, se mai, penserà lei a farne elemosina.
novelle06_16_pirandello_f000431|Domanda a Sandrina se, intanto, quella sera stessa non vuol venire a casa con lei.|Domanda a Sandrina se, intanto, quella sera stessa non vuol venire a casa con lei.
novelle06_16_pirandello_f000432|Sandrina risponde subito di sí, battendo le mani.|Sandrina risponde subito di sí, battendo le mani.
novelle06_16_pirandello_f000433|Ma anche Lauretta dice che vuol venire.|Ma anche Lauretta dice che vuol venire.
novelle06_16_pirandello_f000434|E perché non anche la piccina allora?|E perché non anche la piccina allora?
novelle06_16_pirandello_f000435|Tutt’e tre con lei, fin da questa sera: la camera, là, è pronta. Eh, ma la piccina, no.|Tutte tre con lei, fin da questa sera: la camera, là, è pronta. Eh, ma la piccina, no.
novelle06_16_pirandello_f000436|La piccina non si stacca dal padre. Senza il padre, non viene.|La piccina non si stacca dal padre. Senza il padre, non viene.
novelle06_16_pirandello_f000437|E lui è meglio che rimanga qua, ancora per qualche giorno, per liquidare quel suo triste passato.|E lui è meglio che rimanga qua, ancora per qualche giorno, per liquidare quel suo triste passato.
novelle06_17_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle06_17_pirandello_f000002|PENA DI VIVERE COSÍ TERZA PARTE.|PENA DI VIVERE COSÍ TERZA PARTE.
novelle06_17_pirandello_f000003|Cosí la signora Lèuca, quella sera, rientra in casa con le due ragazze vestite di nero.|Cosí la signora Lèuca, quella sera, rientra in casa con le due ragazze vestite di nero.
novelle06_17_pirandello_f000004|— Ecco la vostra camera, vi piace?|- Ecco la vostra camera, vi piace?
novelle06_17_pirandello_f000005|Non riescono neppure a risponder di sí, Sandrina e Lauretta, tanto ne restano ammirate.|Non riescono neppure a risponder di sí, Sandrina e Lauretta, tanto ne restano ammirate.
novelle06_17_pirandello_f000006|— Qua dormirai tu, — dice a Sandrina. — E Lauretta là.|- Qua dormirai tu, - dice a Sandrina. - E Lauretta là.
novelle06_17_pirandello_f000007|E Rosina in mezzo, tra voi due, in questo lettino più piccolo.|E Rosina in mezzo, tra voi due, in questo lettino più piccolo.
novelle06_17_pirandello_f000008|Poi mostra loro i tavolinetti, dove studieranno, e ne assegna uno a ciascuna. — Col cassetto, sí.|Poi mostra loro i tavolinetti, dove studieranno, e ne assegna uno a ciascuna. - Col cassetto, sí.
novelle06_17_pirandello_f000009|Ce l’ha anche l’altro: sono uguali.|Ce lha anche laltro: sono uguali.
novelle06_17_pirandello_f000010|E c’è anche un cassettino qua, piccolo piccolo, nel palchetto.|E cè anche un cassettino qua, piccolo piccolo, nel palchetto.
novelle06_17_pirandello_f000011|E dice che d’ora in poi andranno a un’altra scuola lí vicino, in via Novara;|E dice che dora in poi andranno a unaltra scuola lí vicino, in via Novara;
novelle06_17_pirandello_f000012|e che le vorrà sempre diligenti e giudiziose e pulite.|e che le vorrà sempre diligenti e giudiziose e pulite.
novelle06_17_pirandello_f000013|Quanto agli abitucci, bisogna che per ora tengano quelli;|Quanto agli abitucci, bisogna che per ora tengano quelli;
novelle06_17_pirandello_f000014|ne avranno poi di nuovi e di più belli, per uscire;|ne avranno poi di nuovi e di più belli, per uscire;
novelle06_17_pirandello_f000015|altri, per casa, e i grembiulini: tutto in ordine.|altri, per casa, e i grembiulini: tutto in ordine.
novelle06_17_pirandello_f000016|Intanto, le ripulisce ben bene, le ripettina; mostra loro tutta la casa; dove dormirà il babbo; dove dorme lei.|Intanto, le ripulisce ben bene, le ripettina; mostra loro tutta la casa; dove dormirà il babbo; dove dorme lei.
novelle06_17_pirandello_f000017|E infine le fa sedere a tavola con sé per la cena.|E infine le fa sedere a tavola con sé per la cena.
novelle06_17_pirandello_f000018|A poco a poco bisognerà insegnar tante cose, tante, a quelle due povere piccine!|A poco a poco bisognerà insegnar tante cose, tante, a quelle due povere piccine!
novelle06_17_pirandello_f000019|Per quella prima sera, meglio lasciarle fare a modo loro. Sono come incantate.|Per quella prima sera, meglio lasciarle fare a modo loro. Sono come incantate.
novelle06_17_pirandello_f000020|Non sanno prendere il bicchiere, non san tenere in mano le posatine comperate apposta per esse. Impareranno a poco a poco.|Non sanno prendere il bicchiere, non san tenere in mano le posatine comperate apposta per esse. Impareranno a poco a poco.
novelle06_17_pirandello_f000021|E imparerà anche lei a far che l’indulgenza, suggerita dalla pietà, non divenga troppa e nociva.|E imparerà anche lei a far che lindulgenza, suggerita dalla pietà, non divenga troppa e nociva.
novelle06_17_pirandello_f000022|Finita la cena, le tiene ancora un po’ con sé. Vorrebbe saper tante cose;|Finita la cena, le tiene ancora un po con sé. Vorrebbe saper tante cose;
novelle06_17_pirandello_f000023|ma non concede alla sua curiosità neppur di rivolgere una domanda.|ma non concede alla sua curiosità neppur di rivolgere una domanda.
novelle06_17_pirandello_f000024|Cerca soltanto di far parlare Lauretta, che sta a guardar sempre in bocca Sandrina, la quale|Cerca soltanto di far parlare Lauretta, che sta a guardar sempre in bocca Sandrina, la quale
novelle06_17_pirandello_f000025|per esser stata già una volta con lei, vuol mostrare alla sorellina che ha già preso una certa confidenza.|per esser stata già una volta con lei, vuol mostrare alla sorellina che ha già preso una certa confidenza.
novelle06_17_pirandello_f000026|Ma Lauretta, a ogni incitamento, si volta a Sandrina, come convinta che non tocchi a lei di rispondere per quella sera. Sarà per domani.|Ma Lauretta, a ogni incitamento, si volta a Sandrina, come convinta che non tocchi a lei di rispondere per quella sera. Sarà per domani.
novelle06_17_pirandello_f000027|Quando le mette a letto, viene a sapere che non sono solite neanche di farsi la croce prima d’addormentarsi.|Quando le mette a letto, viene a sapere che non sono solite neanche di farsi la croce prima daddormentarsi.
novelle06_17_pirandello_f000028|Dice loro, alla meglio, perché bisogna farsela, la croce, e le persuade a ripetere con lei una breve preghiera.|Dice loro, alla meglio, perché bisogna farsela, la croce, e le persuade a ripetere con lei una breve preghiera.
novelle06_17_pirandello_f000029|Cosí ottiene anche, ma dopo una lunga insistenza, di sentir la voce di Lauretta che non ha voluto parlare.|Cosí ottiene anche, ma dopo una lunga insistenza, di sentir la voce di Lauretta che non ha voluto parlare.
novelle06_17_pirandello_f000030|Spegne la luce, e le lascia sole in camera.|Spegne la luce, e le lascia sole in camera.
novelle06_17_pirandello_f000031|Poco dopo, però, origliando all’uscio, per accertarsi se han preso sonno, le sente litigare a bassa voce|Poco dopo, però, origliando alluscio, per accertarsi se han preso sonno, le sente litigare a bassa voce
novelle06_17_pirandello_f000032|ma violentemente, e capisce che Lauretta è discesa dal suo lettino ed è andata a quello di Sandrina, che la respinge.|ma violentemente, e capisce che Lauretta è discesa dal suo lettino ed è andata a quello di Sandrina, che la respinge.
novelle06_17_pirandello_f000033|Dio mio, s’azzuffano come due gattine! È certo che si sono afferrate per i capelli e che si danno calci.|Dio mio, sazzuffano come due gattine! È certo che si sono afferrate per i capelli e che si danno calci.
novelle06_17_pirandello_f000034|Che fare? Aprire? Sorprenderle? Forse è meglio no.|Che fare? Aprire? Sorprenderle? Forse è meglio no.
novelle06_17_pirandello_f000035|Perché, se fanno cosí piano per non essere intese da lei, vuol dire che un certo ritegno lo sentono.|Perché, se fanno cosí piano per non essere intese da lei, vuol dire che un certo ritegno lo sentono.
novelle06_17_pirandello_f000036|Ma sarebbe bene conoscere il perché di quella lite.|Ma sarebbe bene conoscere il perché di quella lite.
novelle06_17_pirandello_f000037|Forse Lauretta ha paura di dormir sola?|Forse Lauretta ha paura di dormir sola?
novelle06_17_pirandello_f000038|o forse non è rimasta contenta di qualche risposta che Sandrina ha dovuto dare per conto di lei? Ecco, si sono quietate.|o forse non è rimasta contenta di qualche risposta che Sandrina ha dovuto dare per conto di lei? Ecco, si sono quietate.
novelle06_17_pirandello_f000039|Lauretta torna in punta di piedi al suo lettino.|Lauretta torna in punta di piedi al suo lettino.
novelle06_17_pirandello_f000040|Ma Sandrina ora piange sotto le coperte.|Ma Sandrina ora piange sotto le coperte.
novelle06_17_pirandello_f000041|La signora Lèuca rimane a pensare a lungo quella sera|La signora Lèuca rimane a pensare a lungo quella sera
novelle06_17_pirandello_f000042|e si domanda che cosa quelle bambine abbiano già per lei più delle altre che finora ha soccorso e che non potrà più soccorrere d’ora in poi.|e si domanda che cosa quelle bambine abbiano già per lei più delle altre che finora ha soccorso e che non potrà più soccorrere dora in poi.
novelle06_17_pirandello_f000043|Quasi tutte le altre avevan certo assai più di queste bisogno del suo soccorso;|Quasi tutte le altre avevan certo assai più di queste bisogno del suo soccorso;
novelle06_17_pirandello_f000044|e lei, non solo non avrebbe mai fatto tante spese, e con tanta premura, per ospitarle;|e lei, non solo non avrebbe mai fatto tante spese, e con tanta premura, per ospitarle;
novelle06_17_pirandello_f000045|ma non s’era neppur mai sognata di poterne accogliere in casa qualcuna|ma non sera neppur mai sognata di poterne accogliere in casa qualcuna
novelle06_17_pirandello_f000046|modestamente, anche per averne lei stessa il vantaggio di qualche servizio.|modestamente, anche per averne lei stessa il vantaggio di qualche servizio.
novelle06_17_pirandello_f000047|Ha accolto queste, perché figlie di lui, del marito?|Ha accolto queste, perché figlie di lui, del marito?
novelle06_17_pirandello_f000048|(E chi sa! Una, forse, neanche…) No… non per lui.|E chi sa! Una, forse, neanche No non per lui.
novelle06_17_pirandello_f000049|Le ha accolte per sé, per riempire la sua vita, anche coi fastidii e i dispiaceri ch’esse le daranno.|Le ha accolte per sé, per riempire la sua vita, anche coi fastidii e i dispiaceri chesse le daranno.
novelle06_17_pirandello_f000050|E non esse sole, certamente… Ecco a che l’ha condotta il consiglio della carità difficile! A farsela a sé|E non esse sole, certamente Ecco a che lha condotta il consiglio della carità difficile! A farsela a sé
novelle06_17_pirandello_f000051|lei stessa, la carità, a danno di tante altre piccole derelitte, a cui ora non potrà più pensare.|lei stessa, la carità, a danno di tante altre piccole derelitte, a cui ora non potrà più pensare.
novelle06_17_pirandello_f000052|Ma no, questo no, non dev’essere! Se non è più possibile ormai considerar le altre bambine da lei finora protette come le due che ora dormono di là|Ma no, questo no, non devessere! Se non è più possibile ormai considerar le altre bambine da lei finora protette come le due che ora dormono di là
novelle06_17_pirandello_f000053|già divenute sue, troppo rimorso sarebbe per lei il non far più nulla per quelle;|già divenute sue, troppo rimorso sarebbe per lei il non far più nulla per quelle;
novelle06_17_pirandello_f000054|almeno per qualcuna… Quella malatuccia di via Reggio, Dio mio! E quell’orfanella, Elodina|almeno per qualcuna Quella malatuccia di via Reggio, Dio mio! E quellorfanella, Elodina
novelle06_17_pirandello_f000055|di via Alessandria, impossibile non soccorrerle più, abbandonarle, là, alla loro miseria, cosí nera|di via Alessandria, impossibile non soccorrerle più, abbandonarle, là, alla loro miseria, cosí nera
novelle06_17_pirandello_f000056|mentre per queste qua tanto bianco e tanto roseo di lettucci e di mobiletti laccati e di tappetini e sopracoperte|mentre per queste qua tanto bianco e tanto roseo di lettucci e di mobiletti laccati e di tappetini e sopracoperte
novelle06_17_pirandello_f000057|e il piacere ch’ella già prova a immaginare gli acquisti che farà per loro, di biancheria fina|e il piacere chella già prova a immaginare gli acquisti che farà per loro, di biancheria fina
novelle06_17_pirandello_f000058|di scarpette eleganti, e la cura che si darà perché siano vestite bene e con grazia. No no.|di scarpette eleganti, e la cura che si darà perché siano vestite bene e con grazia. No no.
novelle06_17_pirandello_f000059|Sarebbe troppo! sarebbe troppo! E perché poi? Chi son esse infine?|Sarebbe troppo! sarebbe troppo! E perché poi? Chi son esse infine?
novelle06_17_pirandello_f000060|Si potrà lei veramente compiacere che tutti vantino domani la sua generosità per aver accolto in casa|Si potrà lei veramente compiacere che tutti vantino domani la sua generosità per aver accolto in casa
novelle06_17_pirandello_f000061|vincendo ogni risentimento e il disgusto per la laida offesa al suo amor proprio di moglie che non poté esser madre|vincendo ogni risentimento e il disgusto per la laida offesa al suo amor proprio di moglie che non poté esser madre
novelle06_17_pirandello_f000062|quelle tre figlie che il marito ebbe da un’altra donna? da una donna come quella? No.|quelle tre figlie che il marito ebbe da unaltra donna? da una donna come quella? No.
novelle06_17_pirandello_f000063|Perché lei non l’ha fatto per questa generosità, e si sdegnerebbe, se se ne sentisse lodare;|Perché lei non lha fatto per questa generosità, e si sdegnerebbe, se se ne sentisse lodare;
novelle06_17_pirandello_f000064|anzi il solo pensiero che una tal lode le possa esser rivolta, già le accresce il rimorso per quello che ha fatto.|anzi il solo pensiero che una tal lode le possa esser rivolta, già le accresce il rimorso per quello che ha fatto.
novelle06_17_pirandello_f000065|In tal caso, beneficiando di questa sua presunta generosità|In tal caso, beneficiando di questa sua presunta generosità
novelle06_17_pirandello_f000066|le tre bambine ospitate verrebbero a godersi sfacciatamente il premio della vergogna della loro madre|le tre bambine ospitate verrebbero a godersi sfacciatamente il premio della vergogna della loro madre
novelle06_17_pirandello_f000067|della colpa del loro padre, «generosamente» da lei perdonate.|della colpa del loro padre, generosamente da lei perdonate.
novelle06_17_pirandello_f000068|Mentre non ha perdonato niente, lei, la signora Lèuca, non avendo proprio niente da perdonare|Mentre non ha perdonato niente, lei, la signora Lèuca, non avendo proprio niente da perdonare
novelle06_17_pirandello_f000069|per il solo fatto che non ha sofferto della colpa del marito più di quanto non abbia sofferto per tant’altro male|per il solo fatto che non ha sofferto della colpa del marito più di quanto non abbia sofferto per tantaltro male
novelle06_17_pirandello_f000070|anche non fatto a lei direttamente: il male che tutti fanno, inevitabilmente, volendo vivere;|anche non fatto a lei direttamente: il male che tutti fanno, inevitabilmente, volendo vivere;
novelle06_17_pirandello_f000071|il male che lei stessa sta facendo ora a tante povere bambine per aver voluto accogliere in sé|il male che lei stessa sta facendo ora a tante povere bambine per aver voluto accogliere in sé
novelle06_17_pirandello_f000072|più viva della loro, la vita di queste tre a lei ugualmente estranee e certo non più disgraziate.|più viva della loro, la vita di queste tre a lei ugualmente estranee e certo non più disgraziate.
novelle06_17_pirandello_f000073|E bisognerà scontarlo, ora, scontarlo questo male.|E bisognerà scontarlo, ora, scontarlo questo male.
novelle06_17_pirandello_f000074|Nel silenzio, a un tratto (dev’esser molto tardi) le si fa vivo il tic e tac lento e staccato della pendola.|Nel silenzio, a un tratto devesser molto tardi le si fa vivo il tic e tac lento e staccato della pendola.
novelle06_17_pirandello_f000075|Il vuoto del suo silenzio di prima.|Il vuoto del suo silenzio di prima.
novelle06_17_pirandello_f000076|E ancora, e forse più angosciosamente che mai, ella vede vaneggiarvi sconsolato ogni suo pensiero|E ancora, e forse più angosciosamente che mai, ella vede vaneggiarvi sconsolato ogni suo pensiero
novelle06_17_pirandello_f000077|sconsolata ogni opera, sconsolata ogni immagine di vita.|sconsolata ogni opera, sconsolata ogni immagine di vita.
novelle06_17_pirandello_f000078|Ecco, le s’inquadra lontano, nell’ombra, col luccicore della volgare cornice di rame, il ritratto di quella morta, là|Ecco, le sinquadra lontano, nellombra, col luccicore della volgare cornice di rame, il ritratto di quella morta, là
novelle06_17_pirandello_f000079|sul canterano… E tutte quelle vicine accorse a vederla scendere dalla vettura… Che farà lui|sul canterano E tutte quelle vicine accorse a vederla scendere dalla vettura Che farà lui
novelle06_17_pirandello_f000080|solo, a quest’ora, in quell’orribile casa, con la piccolina?|solo, a questora, in quellorribile casa, con la piccolina?
novelle06_17_pirandello_f000081|Chi sa perché, se lo immagina fermo davanti a quel canterano, con la piccolina in braccio|Chi sa perché, se lo immagina fermo davanti a quel canterano, con la piccolina in braccio
novelle06_17_pirandello_f000082|intento a guardare il ritratto di quella morta, ch’ella non ha potuto vedere.|intento a guardare il ritratto di quella morta, chella non ha potuto vedere.
novelle06_17_pirandello_f000083|È d’aver salito, sú, sú, fino alla cima, una cosí alta montagna, la colpa.|È daver salito, sú, sú, fino alla cima, una cosí alta montagna, la colpa.
novelle06_17_pirandello_f000084|E non per orgoglio di salire… Che orgoglio?|E non per orgoglio di salire Che orgoglio?
novelle06_17_pirandello_f000085|Può anche essere stata una condanna; o il destino.|Può anche essere stata una condanna; o il destino.
novelle06_17_pirandello_f000086|E, si sa, questo gelo ora, e questo silenzio della cima.|E, si sa, questo gelo ora, e questo silenzio della cima.
novelle06_17_pirandello_f000087|E veder tutto piccolo e lontano;|E veder tutto piccolo e lontano;
novelle06_17_pirandello_f000088|e cosí, per forza, velato, soffuso di questa esiliante tristezza di una nebbia, che da vicino, là in basso|e cosí, per forza, velato, soffuso di questa esiliante tristezza di una nebbia, che da vicino, là in basso
novelle06_17_pirandello_f000089|forse non c’è e che da lontano e dall’alto si vede, perché la stessa altezza, la stessa lontananza la formano.|forse non cè e che da lontano e dallalto si vede, perché la stessa altezza, la stessa lontananza la formano.
novelle06_17_pirandello_f000090|Tre giorni dopo, viene il marito con quella piccolina aggrappata al collo|Tre giorni dopo, viene il marito con quella piccolina aggrappata al collo
novelle06_17_pirandello_f000091|come una gattina selvaggia e impaurita, che non voglia farsi strappare.|come una gattina selvaggia e impaurita, che non voglia farsi strappare.
novelle06_17_pirandello_f000092|Arrabbiato per questa selvatichezza della bimba, che gli ha impedito di portar sú, una per mano, le due vecchie pesanti valige|Arrabbiato per questa selvatichezza della bimba, che gli ha impedito di portar sú, una per mano, le due vecchie pesanti valige
novelle06_17_pirandello_f000093|in cui ha raccolto tutto quel po’ che ha creduto potesse entrare senza troppa vergogna nella casa della moglie da quella sua casa ora distrutta|in cui ha raccolto tutto quel po che ha creduto potesse entrare senza troppa vergogna nella casa della moglie da quella sua casa ora distrutta
novelle06_17_pirandello_f000094|accoglie senza nessuna festa le espansioni d’affetto e di gioja di Sandrina e di Lauretta e non ha occhi per vedere com’esse in tre giorni son quasi rinate.|accoglie senza nessuna festa le espansioni daffetto e di gioja di Sandrina e di Lauretta e non ha occhi per vedere comesse in tre giorni son quasi rinate.
novelle06_17_pirandello_f000095|Le due piccine, che s’aspettavano le meraviglie del padre per il loro contegno e la loro lindura|Le due piccine, che saspettavano le meraviglie del padre per il loro contegno e la loro lindura
novelle06_17_pirandello_f000096|cosí ben pettinate, con quei grembiulini nuovi, neri|cosí ben pettinate, con quei grembiulini nuovi, neri
novelle06_17_pirandello_f000097|coi risvolti di merletto bianco ai polsi e al collo e la cinturina in mezzo|coi risvolti di merletto bianco ai polsi e al collo e la cinturina in mezzo
novelle06_17_pirandello_f000098|e le calzette fine e le scarpette nuove, restan deluse e come mortificate.|e le calzette fine e le scarpette nuove, restan deluse e come mortificate.
novelle06_17_pirandello_f000099|Per miracolo non bestemmia, il padre, soffocato dalle braccine di quella brutta Rosina, che gli si stringono sempre più al collo.|Per miracolo non bestemmia, il padre, soffocato dalle braccine di quella brutta Rosina, che gli si stringono sempre più al collo.
novelle06_17_pirandello_f000100|Alla fine, visto che non riesce, per quanto faccia o dica, a farle allentar la stretta, ecco che|Alla fine, visto che non riesce, per quanto faccia o dica, a farle allentar la stretta, ecco che
novelle06_17_pirandello_f000101|inferocito, con uno strappo violento se la stacca dal collo e (ben le sta!) quasi la butta su una seggiola|inferocito, con uno strappo violento se la stacca dal collo e ben le sta! quasi la butta su una seggiola
novelle06_17_pirandello_f000102|gridandole: — Qua, e zitta, o te le do! Ma la bimba, frenetica, si rovescia a terra, urlando|gridandole: - Qua, e zitta, o te le do! Ma la bimba, frenetica, si rovescia a terra, urlando
novelle06_17_pirandello_f000103|tempestando con le gambette, nascondendosi la faccia con le braccine, le mani afferrate ai capelli;|tempestando con le gambette, nascondendosi la faccia con le braccine, le mani afferrate ai capelli;
novelle06_17_pirandello_f000104|mentr’egli va verso la finestra, esasperato|mentregli va verso la finestra, esasperato
